,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
1682,4933797,RUSSAS - Varzea Alegre,CEMADEN,P,-37.96716,-4.92648,,2016-01-19
1683,3544046,MERUOCA - Palestina do Norte,CEMADEN,P,-40.45568,-3.53961,,2016-01-19
1684,4233892,PACOTI - Centro,CEMADEN,P,-38.91978,-4.22565,,2016-01-19
1685,3984070,PACUJÁ - Centro,CEMADEN,P,-40.69625,-3.98032,,2016-01-19
1686,6363930,IGUATU - IGUATU 1,CEMADEN,P,-39.30312,-6.35579,,2016-01-19
1687,4373931,CANINDÉ - CANINDE 1,CEMADEN,P,-39.31128,-4.36756,,2016-01-21
1688,22954456,ANGRA DOS REIS - Manbucaba,CEMADEN,P,-44.565,-22.951,,2016-01-22
1689,22484449,RESENDE - Cidade Alegria,CEMADEN,P,-44.4926,-22.4812,,2016-01-26
1690,21064136,MIMOSO DO SUL - Mimoso do Sul,CEMADEN,H,-41.3629,-21.0644,,2014-09-05
1691,23424682,CAJAMAR- Paraíso,CEMADEN,P,-46.8203,-23.4159,,2016-04-20
1692,22334454,RESENDE - Visconde de Mauá,CEMADEN,P,-44.536,-22.3308,,2016-01-26
1693,2244531,SANTA HELENA - Hospital Santa Helena,CEMADEN,P,-45.30798,-2.24276,,2016-01-27
1694,22464310,PETRÓPOLIS - Correas,CEMADEN,P,-43.099,-22.461,,2016-01-27
1695,12893832,LAURO DE FREITAS - Lauro de Freitas,CEMADEN,H,-38.3201,-12.8872,,2016-02-22
1696,23044649,ATIBAIA - Boa Vista,CEMADEN,P,-46.48799,-23.0434,,2016-03-03
1697,24574865,SÃO LOURENÇO DA SERRA - Paiol do Meio,CEMADEN,P,-48.645,-24.571,,2016-03-03
1698,22064232,CORDEIRO - Estrada Bom Sucesso,CEMADEN,P,-42.36532,-22.01398,,2016-03-07
1699,21864261,SAPUCAIA - BR116-km14,CEMADEN,P,-42.74476,-21.9701,,2016-03-10
1700,21864274,SAPUCAIA - Est.Santa Rita,CEMADEN,P,-42.79464,-22.03232,,2016-03-10
1701,542919,Arq.São Pedro E São Paulo,Inmet,M,-29.31667,0.9,15.0,2003-11-02
1702,22764622,ITAPEVA - COPASA,CEMADEN,P,-46.225,-22.762,,2014-08-04
1703,20264366,OURO PRETO - Subdistrito de Soares,CEMADEN,P,-43.66,-20.257,,2014-08-04
1704,20164402,BRUMADINHO - Rua Prefeito Maciel,CEMADEN,P,-44.023,-20.165,,2014-08-04
1705,8663515,RIO FORMOSO - Centro,CEMADEN,P,-35.153,-8.661,,2014-08-22
1706,21384269,CATAGUASES - Centro,CEMADEN,P,-42.695,-21.389,,2014-08-04
1707,22874624,EXTREMA - Estrada das Posses,CEMADEN,P,-46.244,-22.867,,2014-08-04
1708,21624347,JUIZ DE FORA - Dias Tavares,CEMADEN,P,-43.467,-21.622,,2014-08-04
1709,25105056,Barragem UHE Rio dos Patos,Simepar,H,-50.94092,-25.17614,719.0,2008-11-13
1710,22764615,CAMANDUCAIA - Cruzeiro,CEMADEN,P,-46.15,-22.76,,2014-08-04
1711,21074290,UBÁ - Ub  Pequeno,CEMADEN,P,-42.901,-21.069,,2014-08-04
1712,24184678,ITANHAÉM - Centro,CEMADEN,P,-46.789,-24.186,,2014-10-01
1713,22294855,JAÚ - Jaú,CEMADEN,H,-48.5566,-22.292,,2014-10-16
1714,22694611,CAMANDUCAIA - Fernão Dias km910,CEMADEN,P,-46.113,-22.694,,2014-08-13
1715,8733580,JAQUEIRA - jaqueira01,CEMADEN,P,-35.804,-8.731,,2014-08-21
1716,29475076,TRÊS COROAS - Linha Café Baixa,CEMADEN,P,-50.769,-29.478,,2014-08-15
1717,7943488,PAULISTA - Centro,CEMADEN,P,-34.88,-7.941,,2014-08-22
1718,23724688,ITAPECERICA DA SERRA - Potuverá,CEMADEN,P,-46.889,-23.721,,2014-08-14
1719,23524655,SÃO PAULO - Penha,CEMADEN,P,-46.553,-23.518,,2015-02-05
1720,24764851,BARRA DO TURVO - Centro,CEMADEN,P,-48.505,-24.757,,2015-02-05
1721,20754283,VIÇOSA - São José do Triunfo,CEMADEN,P,-42.825,-20.749,,2015-02-05
1722,22104322,TRÊS RIOS - Mirante Sul,CEMADEN,P,-43.219,-22.101,,2015-02-05
1723,9575453,Guarantã do Norte,Inmet,M,-54.89783,-9.95259,283.58,2002-12-20
1724,14005212,Água Boa,Inmet,M,-52.21169,-14.0165,440.0,2006-12-16
1725,19884367,CAETÉ - José Brandão,CEMADEN,P,-43.667,-19.876,,2014-08-04
1726,6263919,IGUATU - Distrito Gadelha,CEMADEN,P,-39.19149,-6.26145,,2016-01-21
1727,3504111,VIÇOSA DO CEARÁ - Zona Rural,CEMADEN,P,-41.11036,-3.50168,,2016-01-20
1728,8333535,PRIMAVERA - Residencial Primavera,CEMADEN,P,-35.352,-8.331,,2015-06-21
1729,5073798,QUIXERÉ - Lagoinha,CEMADEN,P,-37.98054,-5.07187,,2016-02-04
1730,3823863,MARACANAÚ - Siqueira,CEMADEN,P,-38.62509,-3.81924,,2016-01-21
1731,3943864,MARACANAÚ - Pitaguary,CEMADEN,P,-38.64392,-3.93794,,2016-01-20
1732,3863859,MARACANAÚ - Pajuçara,CEMADEN,P,-38.58528,-3.85833,,2016-01-21
1733,20154422,BRUMADINHO - Progresso,CEMADEN,P,-44.216,-20.146,,2014-08-04
1734,22714604,CAMANDUCAIA - Camanducaia11,CEMADEN,P,-46.0372,-22.7074,,2014-08-04
1735,20364364,OURO PRETO - Alto Dom Bosco,CEMADEN,P,-43.639,-20.36,,2014-08-04
1736,21774333,JUIZ DE FORA - Lourdes,CEMADEN,P,-43.327,-21.77,,2014-08-04
1737,22724607,CAMANDUCAIA - camanducaia01,CEMADEN,P,-46.069,-22.717,,2014-08-04
1738,23464671,SÃO PAULO - Jardim Nossa S. Aparecida,CEMADEN,P,-46.712,-23.462,,2014-07-25
1739,23694679,SÃO PAULO - Capão Redondo,CEMADEN,P,-46.794,-23.686,,2014-07-25
1740,23834543,SÃO SEBASTIÃO - Baraqueçaba,CEMADEN,P,-45.429,-23.826,,2014-07-25
1741,23764542,SÃO SEBASTIÃO - Morro do Abrigo,CEMADEN,P,-45.418,-23.76,,2014-07-25
1742,22944710,CAMPINAS - Vila Rica,CEMADEN,P,-47.096,-22.935,,2014-07-25
1743,23764576,SÃO SEBASTIÃO - Barra do Una,CEMADEN,P,-45.764,-23.758,,2014-07-25
1744,23114591,SÃO JOSÉ DOS CAMPOS - Buquirinha,CEMADEN,P,-45.913,-23.111,,2014-07-25
1745,23604645,SÃO PAULO - Boa Esperança,CEMADEN,P,-46.449,-23.603,,2014-07-25
1746,23944633,SANTOS - Vila Mathias,CEMADEN,P,-46.331,-23.942,,2014-07-25
1747,23544663,SÃO PAULO - Centro ,CEMADEN,P,-46.629,-23.541,,2014-07-25
1748,4833779,JAGUARUANA - AC Jaguaruana,CEMADEN,P,-37.785,-4.837,,2014-08-12
1749,23814541,SÃO SEBASTIÃO - Itatinga,CEMADEN,P,-45.414,-23.813,,2014-07-25
1750,23264594,SÃO JOSÉ DOS CAMPOS - Rio comprido,CEMADEN,P,-45.941,-23.256,,2014-07-25
1751,23354494,UBATUBA - Poruba,CEMADEN,P,-44.94,-23.347,,2014-07-25
1752,23204680,CAMPO LIMPO PAULISTA - Avenida João Amato,CEMADEN,P,-46.795,-23.201,,2014-07-25
1753,22864637,VARGEM - Bairro dos Cardosos,CEMADEN,P,-46.373,-22.86,,2014-07-25
1754,23034626,PIRACAIA - Caras,CEMADEN,P,-46.264,-23.029,,2014-07-26
1755,23684663,DIADEMA - Parque das Jabuticabeiras,CEMADEN,P,-46.622,-23.679,,2014-07-28
1756,19954412,BETIM - Jardim Teresópolis,CEMADEN,P,-44.12,-19.952,,2014-08-04
1757,23724655,SÃO BERNARDO DO CAMPO - Centro,CEMADEN,P,-46.555,-23.716,,2015-02-05
1758,19974420,BETIM - Centro,CEMADEN,P,-44.199,-19.967,,2014-08-04
1759,22664623,ITAPEVA - Tropical Flores,CEMADEN,P,-46.228,-22.657,,2014-08-04
1760,21314286,ASTOLFO DUTRA - Centro,CEMADEN,P,-42.862,-21.312,,2014-08-04
1761,21394269,CATAGUASES - Bela Vista,CEMADEN,P,-42.686,-21.39,,2014-08-04
1762,21124294,UBÁ - Centro,CEMADEN,P,-42.939,-21.119,,2014-08-04
1763,21204375,BARBACENA - Agua Santa,CEMADEN,P,-43.751,-21.203,,2014-08-04
1764,19964419,BETIM - Chacará,CEMADEN,P,-44.189,-19.96,,2014-08-04
1765,21744338,JUIZ DE FORA - Monte Castelo,CEMADEN,P,-43.384,-21.744,,2014-08-04
1766,8083499,JABOATÃO DOS GUARARAPES - CuradoII,CEMADEN,P,-34.997,-8.08,,2014-08-26
1767,29595081,IGREJINHA - Igrejinha,CEMADEN,H,-50.816,-29.5987,,2014-10-20
1768,5133972,BOA VIAGEM - Jacauna,CEMADEN,P,-39.72,-5.138,,2014-08-12
1769,19264033,RIO BANANAL - Rio Bananal,CEMADEN,H,-40.3314,-19.2673,,2014-09-09
1770,8403506,IPOJUCA - Centro,CEMADEN,P,-35.064,-8.4,,2014-08-26
1771,20874157,ALEGRE - Café,CEMADEN,P,-41.571,-20.87,,2014-09-16
1772,22004291,SAPUCAIA - Centro,CEMADEN,P,-42.913,-21.996,,2015-02-05
1773,20064105,AFONSO CLÁUDIO - Serra Pelada,CEMADEN,P,-41.047,-20.061,,2015-02-06
1774,9976780,RIO BRANCO - AC Oca,CEMADEN,P,-67.80666,-9.97297,,2014-08-12
1775,4824216,CAMPO MAIOR - Centro,CEMADEN,P,-42.166,-4.826,,2014-08-12
1776,3894223,ESPERANTINA - AC Esperantina,CEMADEN,P,-42.23402,-3.8983,,2014-08-12
1777,8766390,PORTO VELHO - Porto Velho,CEMADEN,P,-63.90742,-8.76216,,2014-08-12
1778,4813775,JAGUARUANA - Saquinho,CEMADEN,P,-37.757,-4.819,,2014-08-12
1779,3813853,FORTALEZA - Passare,CEMADEN,P,-38.533,-3.819,,2014-08-12
1780,7263945,CRATO - Centro,CEMADEN,P,-39.458,-7.269,,2014-08-12
1781,3733846,FORTALEZA - Vicente Pinzon,CEMADEN,P,-38.467,-3.731,,2014-08-12
1782,16593910,PORTO SEGURO - Trancoso,CEMADEN,P,-39.109,-16.595,,2014-08-07
1783,20944379,CARANDAÍ - Dombe,CEMADEN,P,-43.793,-20.943,,2014-08-04
1784,21804336,JUIZ DE FORA - Santa Efigênia,CEMADEN,P,-43.357,-21.8,,2014-08-04
1785,21774336,JUIZ DE FORA - Cidade Universitária,CEMADEN,P,-43.364,-21.77,,2014-08-04
1786,21474355,SANTOS DUMONT - Quarto depósito,CEMADEN,P,-43.548,-21.468,,2014-08-04
1787,21844331,MATIAS BARBOSA - Cedofeita,CEMADEN,P,-43.313,-21.841,,2014-08-04
1788,21194364,BARBACENA - Senhora dos Dores,CEMADEN,P,-43.644,-21.194,,2014-08-04
1789,21114404,DORES DE CAMPOS - Paloma,CEMADEN,P,-44.037,-21.108,,2014-08-04
1790,21554351,EWBANK DA CÂMARA - Centro,CEMADEN,P,-43.51,-21.551,,2014-08-04
1791,19994411,BETIM - Petrovale,CEMADEN,P,-44.111,-19.989,,2014-08-04
1792,21144237,MURIAÉ - Safira,CEMADEN,P,-42.372,-21.137,,2014-08-04
1793,19864416,BETIM - Icaivera,CEMADEN,P,-44.155,-19.861,,2014-08-04
1794,21134238,MURIAÉ - Barra,CEMADEN,P,-42.381,-21.133,,2014-08-04
1795,21704344,JUIZ DE FORA - São Judas Tadeu,CEMADEN,P,-43.436,-21.704,,2014-08-04
1796,22854621,EXTREMA - extrema01,CEMADEN,P,-46.214,-22.853,,2014-08-04
1797,21124292,UBÁ - Av. Olegário Maciel,CEMADEN,P,-42.918,-21.124,,2014-08-04
1798,23574661,SÃO PAULO - Vila Monumento,CEMADEN,P,-46.608,-23.571,,2014-07-25
1799,24024628,GUARUJÁ - Forte dos Andradas,CEMADEN,P,-46.284,-24.024,,2014-07-25
1800,23624539,CARAGUATATUBA - Martim de Sá,CEMADEN,P,-45.39,-23.618,,2014-07-25
1801,22904281,MARICÁ - Itapeba,CEMADEN,P,-42.815,-22.906,,2014-10-16
1802,24744753,ILHA COMPRIDA - Balneário Meu Recanto,CEMADEN,P,-47.532,-24.737,,2014-07-25
1803,23634654,SANTO ANDRÉ - Santa Terezinha,CEMADEN,P,-46.538,-23.629,,2014-07-25
1804,23584638,SÃO PAULO - Cidade Tiradentes 2,CEMADEN,P,-46.383,-23.58,,2014-07-25
1805,23564651,SÃO PAULO - Jardim Aricanduva,CEMADEN,P,-46.51347,-23.56479,,2014-07-25
1806,23974626,GUARUJÁ - Morrinhos,CEMADEN,P,-46.26,-23.968,,2014-07-25
1807,23594674,SÃO PAULO - Butantã,CEMADEN,P,-46.738,-23.589,,2014-07-25
1808,23654671,SÃO PAULO - Santo Amaro Paulista,CEMADEN,P,-46.70818,-23.6504,,2014-07-25
1809,23974640,SÃO VICENTE - Parque Bitaru,CEMADEN,P,-46.399,-23.972,,2014-07-25
1810,22744560,CAMPOS DO JORDÃO - Bela Vista,CEMADEN,P,-45.59599,-22.73959,,2014-07-25
1811,24284724,PEDRO DE TOLEDO - Centro,CEMADEN,P,-47.24,-24.275,,2014-07-25
1812,23094593,SÃO JOSÉ DOS CAMPOS - Chacara Boa Vista,CEMADEN,P,-45.931,-23.087,,2014-07-25
1813,23824536,ILHABELA - Água Branca,CEMADEN,P,-45.356,-23.824,,2014-07-25
1814,23984625,GUARUJÁ - Jardim São Miguel,CEMADEN,P,-46.247,-23.982,,2014-07-25
1815,23304487,UBATUBA - Ubatumirim,CEMADEN,P,-44.869,-23.305,,2014-07-25
1816,23694643,RIBEIRÃO PIRES - Chácara Aliança,CEMADEN,P,-46.429,-23.692,,2014-07-25
1817,24504785,REGISTRO - Centro2,CEMADEN,P,-47.85,-24.505,,2014-07-25
1818,5653781,APODI - Sitio Jatoba,CEMADEN,P,-37.816,-5.655,,2014-08-13
1819,15315508,Campo Verde,Inmet,M,-55.13565,-15.53143,748.27,2006-11-21
1820,8123495,RECIFE - Ibura,CEMADEN,P,-34.955,-8.122,,2015-04-27
1821,3224012,MORRINHOS - Centro,CEMADEN,P,-40.126,-3.229,,2014-08-12
1822,3793850,FORTALEZA - Cidade dos Funcionários,CEMADEN,P,-38.50183,-3.79408,,2014-08-15
1823,3804026,FORQUILHA - Edmundo Rodrigues,CEMADEN,P,-40.269,-3.801,,2014-08-12
1824,23604702,VARGEM GRANDE PAULISTA - Jardim Betânia,CEMADEN,P,-47.021,-23.602,,2014-08-26
1825,3464021,SANTANA DO ACARAÚ - Centro,CEMADEN,P,-40.212,-3.466,,2015-02-10
1826,20214022,SERRA - Cidade Continental,CEMADEN,P,-40.219,-20.211,,2015-02-06
1827,4454911,JACUNDÁ - Centro,CEMADEN,P,-49.112,-4.446,,2015-02-06
1828,3743860,CAUCAIA - Conjunto São Miguel,CEMADEN,P,-38.603,-3.749,,2014-08-12
1829,3054017,BELA CRUZ - Chapadinha,CEMADEN,P,-40.174,-3.059,,2014-08-12
1830,3773846,FORTALEZA - Edson Queiroz,CEMADEN,P,-38.46217,-3.77444,,2014-08-12
1831,3753853,FORTALEZA - Fátima,CEMADEN,P,-38.53106,-3.75019,,2014-08-12
1832,3114015,MARCO - Marco,CEMADEN,P,-40.15,-3.118,,2014-08-12
1833,5113837,MORADA NOVA - Padre Assis Monteiro,CEMADEN,P,-38.375,-5.11,,2014-08-12
1834,3693859,CAUCAIA - Parque Leblon,CEMADEN,P,-38.594,-3.696,,2014-08-12
1835,23984622,GUARUJÁ - Enseada,CEMADEN,P,-46.222,-23.977,,2014-07-25
1836,23744650,SANTO ANDRÉ - Parque Miami,CEMADEN,P,-46.499,-23.738,,2014-07-25
1837,23894619,SANTOS - Caruara,CEMADEN,P,-46.189,-23.891,,2014-07-25
1838,23884642,CUBATÃO - Parque Fernando Jorge,CEMADEN,P,-46.417,-23.88,,2014-07-25
1839,23824537,ILHABELA - Barra Velha,CEMADEN,P,-45.367,-23.822,,2014-07-25
1840,23994626,GUARUJÁ - Santo Antonio,CEMADEN,P,-46.265,-23.99,,2014-07-25
1841,23114593,SÃO JOSÉ DOS CAMPOS - Freitas,CEMADEN,P,-45.933,-23.109,,2014-07-25
1842,23584534,CARAGUATATUBA - Massaguaçu2,CEMADEN,P,-45.338,-23.579,,2014-07-25
1843,23644666,SÃO PAULO - Vila Babilônia,CEMADEN,P,-46.655,-23.644,,2014-07-25
1844,23544664,SÃO PAULO - AC Central de SP,CEMADEN,P,-46.63599,-23.54331,,2014-07-25
1845,23934636,SANTOS - Chico de Paula,CEMADEN,P,-46.36,-23.931,,2014-07-25
1846,23494673,SÃO PAULO - Pirituba,CEMADEN,P,-46.727,-23.489,,2014-07-25
1847,23604665,SÃO PAULO - Vila Clementino 2,CEMADEN,P,-46.64951,-23.60274,,2014-07-25
1848,23664642,MAUÁ - Feital,CEMADEN,P,-46.425,-23.657,,2014-07-25
1849,23164592,SÃO JOSÉ DOS CAMPOS - Jardim Altos de Santana,CEMADEN,P,-45.916,-23.159,,2014-07-25
1850,23944619,GUARUJÁ - Pereque,CEMADEN,P,-46.186,-23.938,,2014-07-25
1851,22314906,BAURU - Bauru,CEMADEN,H,-49.0629,-22.311,,2015-08-23
1852,18574191,FREI INOCÊNCIO - Frei Inocêncio,CEMADEN,H,-41.9122,-18.5726,,2015-03-30
1853,23194587,SÃO JOSÉ DOS CAMPOS - Jardim Juçara,CEMADEN,P,-45.869,-23.187,,2014-07-25
1854,23424511,UBATUBA - Parque dos Ministérios,CEMADEN,P,-45.106,-23.425,,2014-07-25
1855,23444510,UBATUBA - Marafunda,CEMADEN,P,-45.103,-23.439,,2014-07-25
1856,23684650,SANTO ANDRÉ - Humaitá,CEMADEN,P,-46.5,-23.683,,2014-07-25
1857,23754640,RIO GRANDE DA SERRA - Centro,CEMADEN,P,-46.397,-23.749,,2014-07-25
1858,23944632,SANTOS - Vila Nova,CEMADEN,P,-46.325,-23.94,,2014-07-25
1859,23744653,SÃO BERNARDO DO CAMPO - Parque Selecta,CEMADEN,P,-46.528,-23.745,,2014-07-25
1860,23574530,CARAGUATATUBA - Tabatinga2,CEMADEN,P,-45.295,-23.569,,2014-07-25
1861,23614542,CARAGUATATUBA - Rio do Ouro,CEMADEN,P,-45.423,-23.612,,2014-07-25
1862,23744678,SÃO PAULO - Jardim Vera Cruz,CEMADEN,P,-46.78,-23.736,,2014-07-25
1863,23494642,SÃO PAULO - Itaim Paulista,CEMADEN,P,-46.417,-23.494,,2014-07-25
1864,23894647,CUBATÃO - Cota-200,CEMADEN,P,-46.473,-23.893,,2014-07-25
1865,24284723,PEDRO DE TOLEDO - Vila Sorocabana,CEMADEN,P,-47.232,-24.275,,2014-07-25
1866,24055071,Barragem UHE Mauá,Maua,H,-50.70584,-24.06005,0.0,2012-03-22
1867,23714652,SÃO BERNARDO DO CAMPO - Jardim Industrial,CEMADEN,P,-46.52,-23.708,,2014-07-25
1868,23704664,SÃO PAULO - Pedreira,CEMADEN,P,-46.644,-23.705,,2014-07-25
1869,23504663,SÃO PAULO - AC Santana,CEMADEN,P,-46.62884,-23.50248,,2014-07-25
1870,23624673,SÃO PAULO - Parque Morumbi,CEMADEN,P,-46.727,-23.623,,2014-07-25
1871,23904645,CUBATÃO - Vila Esperança,CEMADEN,P,-46.449,-23.902,,2014-07-25
1872,23574527,CARAGUATATUBA - Tabatinga,CEMADEN,P,-45.274,-23.571,,2014-07-25
1873,24114666,MONGAGUÁ - Jardim Praia Grande,CEMADEN,P,-46.662,-24.113,,2014-07-25
1874,7113484,JOÃO PESSOA - Manaíra,CEMADEN,P,-34.837,-7.109,,2015-02-06
1875,19834026,ARACRUZ - Rod. Primo Bitti,CEMADEN,P,-40.263,-19.826,,2015-02-06
1876,23634544,CARAGUATATUBA - Tinga,CEMADEN,P,-45.437,-23.629,,2014-07-25
1877,23614649,SÃO PAULO - Jardim Sapopemba,CEMADEN,P,-46.494,-23.609,,2014-07-25
1878,23624652,SANTO ANDRÉ - Jardim Utinga,CEMADEN,P,-46.522,-23.623,,2014-07-25
1879,23654674,SÃO PAULO - Vila das Belezas,CEMADEN,P,-46.744,-23.647,,2014-07-25
1880,23384484,UBATUBA - Picinguaba,CEMADEN,P,-44.838,-23.376,,2014-07-25
1881,23404500,UBATUBA - Itamambuca,CEMADEN,P,-45.004,-23.398,,2014-07-25
1882,23684653,SANTO ANDRÉ - Paraíso,CEMADEN,P,-46.534,-23.68,,2014-07-25
1883,22455028,Candido Mota,Duke,H,-50.281,-22.4512,,2016-09-29
1884,23534677,OSASCO - Centro,CEMADEN,P,-46.777,-23.532,,2014-08-18
1885,22424547,CANANÉIA - Centro,CEMADEN,P,-45.476,-22.426,,2014-10-03
1886,3773859,FORTALEZA - João XXIII,CEMADEN,P,-38.587,-3.774,,2015-02-06
1887,23824542,SÃO SEBASTIÃO - Praia Grande,CEMADEN,P,-45.415,-23.823,,2014-07-25
1888,23984630,SANTOS - Ponta da Praia,CEMADEN,P,-46.3,-23.981,,2014-07-25
1889,24274794,SETE BARRAS - Ribeirão da Serra,CEMADEN,P,-47.948,-24.276,,2014-10-07
1890,8053487,RECIFE - Porto,CEMADEN,P,-34.873,-8.054,,2014-10-23
1891,24724811,CAJATI - Centro,CEMADEN,P,-48.114,-24.725,,2014-07-25
1892,23614662,SÃO PAULO - Jardim da Saúde,CEMADEN,P,-46.617,-23.612,,2014-07-25
1893,29525358,IVORÁ- Centro,CEMADEN,P,-53.58115,-29.52168,,2014-12-09
1894,24564815,ELDORADO - Meninos,CEMADEN,P,-48.152,-24.565,,2014-07-25
1895,23734540,SÃO SEBASTIÃO - Praia das Cigarras,CEMADEN,P,-45.403,-23.732,,2014-07-25
1896,22764561,CAMPOS DO JORDÃO - Vila Cristina,CEMADEN,P,-45.61195,-22.75925,,2014-07-25
1897,26145103,União da Vitória,Simepar,M,-51.06827,-26.22825,756.53,1997-06-01
1898,17755091,RIO VERDE- Céu Azul,CEMADEN,P,-50.911,-17.755,,2015-01-21
1899,25825217,Coronel Domingos Soares,Simepar,H,-51.98156,-26.03729,607.0,2010-11-12
1900,25684500,CACHOEIRA PAULISTA - Cachoeira Paulista,CEMADEN,P,-45.00431,-22.68875,,
1901,12713833,CAMAÇARI - Camaçari,CEMADEN,H,-38.338,-12.7127,,2014-10-20
1902,20184120,AFONSO CLÁUDIO - Piracema,CEMADEN,P,-41.196,-20.177,,2015-02-06
1903,20264027,VITÓRIA - Jardim Camburi,CEMADEN,P,-40.268,-20.257,,2015-02-06
1904,23934641,CUBATÃO - Jardim Casqueiro,CEMADEN,P,-46.413,-23.929,,2014-07-25
1905,23654679,SÃO PAULO - Jardim Eledy,CEMADEN,P,-46.786,-23.649,,2014-07-25
1906,24194679,ITANHAÉM - Centro,CEMADEN,P,-46.789,-24.186,,2015-02-05
1907,23604543,CARAGUATATUBA - Rio do Ouro2,CEMADEN,P,-45.43,-23.597,,2014-07-25
1908,27004859,BALNEÁRIO CAMBORIÚ - Barra,CEMADEN,P,-48.596,-27.007,,2014-12-26
1909,20404402,BELO VALE - Belo Vale,CEMADEN,H,-44.0221,-20.4086,,2014-09-09
1910,9543576,MACEIÓ - ,CEMADEN,P,-35.76074,-9.5495,,2014-10-24
1911,15854894,PIRENÓPOLIS - Bonfim,CEMADEN,P,-48.945,-15.857,,2014-12-30
1912,29165118,NOVA PETRÓPOLIS - ,CEMADEN,P,-51.1842,-29.1688,,2014-12-09
1913,9623574,MACEIÓ - ,CEMADEN,P,-35.7488,-9.6214,,2014-10-24
1914,7063531,MARI - Centro,CEMADEN,P,-35.317,-7.061,,2014-12-24
1915,8003501,SÃO LOURENÇO DA MATA - ,CEMADEN,P,-35.0164,-8.0097,,2014-10-24
1916,19404006,LINHARES - ,CEMADEN,P,-40.0692,-19.4062,,2014-12-29
1917,23554640,SÃO PAULO - Lajeado,CEMADEN,P,-46.401,-23.545,,2015-02-05
1918,20684068,ANCHIETA - Jabaquara,CEMADEN,P,-40.679,-20.684,,2015-02-06
1919,3804027,FORQUILHA - Edmundo Rodrigues,CEMADEN,P,-40.269,-3.801,,2015-02-06
1920,20384032,VILA VELHA - Guaranhuns,CEMADEN,P,-40.321,-20.378,,2015-02-06
1921,20794155,ALEGRE - Distrito de Jerusalem,CEMADEN,P,-41.556,-20.793,,2014-09-02
1922,19734066,SÃO ROQUE DO CANAÃ - São Roque do Canaã,CEMADEN,P,-40.661,-19.736,,2014-09-15
1923,22784297,SÃO GONÇALO - Estrada de Guaxindiba,CEMADEN,P,-42.975,-22.784,,2014-09-24
1924,22974292,MARICÁ - Itaipuau,CEMADEN,P,-42.927,-22.971,,2014-10-01
1925,24264696,PERUÍBE - Parque do Trevo,CEMADEN,P,-46.961,-24.268,,2014-10-03
1926,22904306,NITERÓI - Largo da Batalha,CEMADEN,P,-43.067,-22.907,,2014-10-07
1927,22744562,CAMPOS DO JORDÃO - ,CEMADEN,P,-45.6135,-22.7486,,2014-10-15
1928,23604647,SÃO PAULO - São Mateus,CEMADEN,P,-46.468,-23.6,,2014-07-25
1929,23594852,Itapeva,Inmet,M,-48.88582,-23.98192,743.33,2006-07-25
1930,22744555,CAMPOS DO JORDÃO- Capivari,CEMADEN,P,-45.555,-22.7439,,2015-08-06
1931,17555255,MINEIROS- Unifimes,CEMADEN,P,-52.551,-17.551,,2015-01-21
1932,23614538,CARAGUATATUBA - Jardim Casa Branca,CEMADEN,P,-45.38,-23.607,,2014-07-25
1933,26874919,INDAIAL - Encano do Norte,CEMADEN,P,-49.19488,-26.87525,,2015-02-10
1934,23514736,SOROCABA - Morros,CEMADEN,P,-47.3619,-23.5097,,2014-10-01
1935,27025114,VIDEIRA- Oficina da Prefeitura,CEMADEN,P,-51.14116,-27.02053,,2015-03-03
1936,23654644,MAUÁ - Jardim Zaira,CEMADEN,P,-46.444,-23.648,,2014-07-25
1937,23564804,ITAPETININGA- Vila Belo Horizonte,CEMADEN,P,-48.041,-23.56,,2014-12-03
1938,23484510,UBATUBA - Perequê-Mirim,CEMADEN,P,-45.105,-23.485,,2014-07-25
1939,23365141,Guarapuavinha Novo,ELEJOR,H,-51.65317,-25.61192,866.0,2014-05-22
1940,23964636,SÃO VICENTE - Itarare,CEMADEN,P,-46.363,-23.965,,2014-07-25
1941,23074664,ATIBAIA - ,CEMADEN,P,-46.6408,-23.077,,2014-12-03
1942,23624658,SÃO CAETANO DO SUL - Ceramica,CEMADEN,P,-46.581,-23.623,,2014-07-25
1943,23794540,SÃO SEBASTIÃO - Portao Grande,CEMADEN,P,-45.403,-23.793,,2014-07-25
1944,23774668,SÃO PAULO - Barro Branco,CEMADEN,P,-46.68,-23.767,,2014-07-25
1945,8423566,BARRA DE GUABIRABA - Centro,CEMADEN,P,-35.664,-8.418,,2015-02-05
1946,25004863,PCH Novo Horizonte Montante,PCH Novo Horizonte,H,-48.63881,-25.00428,529.0,2013-09-03
1947,23704649,SANTO ANDRÉ - Vila Suiça,CEMADEN,P,-46.493,-23.698,,2014-07-25
1948,23694640,RIBEIRÃO PIRES - Colonia,CEMADEN,P,-46.398,-23.694,,2014-07-25
1949,23774568,SÃO SEBASTIÃO - Juquehy,CEMADEN,P,-45.685,-23.768,,2014-07-25
1950,23764641,RIO GRANDE DA SERRA - Parque América,CEMADEN,P,-46.411,-23.76,,2014-07-25
1951,22804271,TANGUÁ - Posse,CEMADEN,P,-42.718,-22.8,,2015-01-14
1952,23404512,UBATUBA - Figueira,CEMADEN,P,-45.119,-23.401,,2014-07-25
