idGrade,23365141_simepar,24925344_simepar,25005346_simepar,25095359_simepar,25105287_simepar,25115408_simepar,25215130_simepar,25254905_simepar,25264913_simepar,25264916_simepar,25264930_simepar,25275035_simepar,25275357_simepar,25284923_simepar,25314930_simepar,25314931_simepar,25315021_simepar,25315119_simepar,25315254_simepar,25315329_simepar,25324915_simepar,25324916_simepar,25324927_simepar,25334953_simepar,25335105_simepar,25335129_simepar,25344925_simepar,25344928_simepar,25345306_simepar,25345422_simepar,25345435_simepar,25345816_simepar,25354926_simepar,25355424_simepar,25364907_simepar,25364911_simepar,25364919_simepar,25365143_simepar,25365239_simepar,25374931_simepar,25375212_simepar,25375427_simepar,25384920_simepar,25384924_simepar,25384930_simepar,25384933_simepar,25385149_simepar,25385157_simepar,25385201_simepar,25395143_simepar,25404918_simepar,25404919_simepar,25405149_simepar,25405259_simepar,25414930_simepar,25414936_simepar,25424934_simepar,25424938_simepar,25425241_simepar,25435059_simepar,25435458_simepar,25444916_simepar,25444920_simepar,25444935_simepar,25444946_simepar,25444947_simepar,25445068_simepar,25445144_simepar,25454904_simepar,25454910_simepar,25454912_simepar,25464915_simepar,25464919_simepar,25464957_simepar,25465053_simepar,25465256_simepar,25474932_simepar,25474946_simepar,25474953_simepar,25475066_simepar,25475206_simepar,25475458_simepar,25484904_simepar,25484918_simepar,25485116_simepar,25485173_simepar,25485254_simepar,25485361_simepar,25494905_simepar,25494990_simepar,25495200_simepar,25495221_simepar,25504918_simepar,25505222_simepar,25505367_simepar,25514914_simepar,25525023_simepar,25525251_simepar,25534954_simepar,25535454_simepar,25544907_simepar,25544909_simepar,25544938_simepar,25544941_simepar,25554916_simepar,25554920_simepar,25555031_simepar,25564928_simepar,25575457_simepar,25584916_simepar,25584963_simepar,25594916_simepar,25594922_simepar,25594926_simepar,25594939_simepar,25604939_simepar,25604951_simepar,25614917_simepar,25644907_simepar,25654931_simepar,25664910_simepar,25684954_simepar,25695262_simepar,25724970_simepar,25725375_simepar,25755210_simepar,25755305_simepar,25784977_simepar,25815290_simepar,25825217_simepar,25885042_simepar,25984968_simepar,25985256_simepar,26005139_simepar,26015237_simepar,26025035_simepar,26025109_simepar,26045306_simepar,26055019_simepar,26055155_simepar,26055305_simepar,26064948_simepar,26065150_simepar,26075241_simepar,26075306_simepar,26075307_simepar,26085306_simepar,26085307_simepar,26094978_simepar,26094980_simepar,26105047_simepar,26105114_simepar,26114981_simepar,26124978_simepar,26125265_simepar,26134980_simepar,26145103_simepar,26145104_simepar,26155302_simepar,26175039_simepar,26205269_simepar,26234941_simepar,26234950_simepar,26235107_simepar,26235108_simepar,26235267_simepar,26235271_simepar,26255110_simepar,26265364_simepar,26275268_simepar,26285158_simepar,26285363_simepar,26304991_simepar,26355045_simepar,26395036_simepar,26405309_simepar,26434959_simepar,26435132_simepar,26445084_simepar,26445135_simepar,26445235_simepar,26445269_simepar,26455024_simepar,26455269_simepar,26475197_simepar,26575233_simepar,26585152_simepar,26785101_simepar,2551015_ana,2551063_ana,2551069_ana,2552009_ana,2552030_ana,2552055_ana,65136550_ana,65140000_ana,65141000_ana,65258000_ana,65259000_ana,65270000_ana,65271000_ana,65293000_ana,65815040_ana,65815050_ana,65815060_ana,65824991_ana,65831000_ana,65831020_ana,65831900_ana,65832000_ana,65875500_ana,65883051_ana,65889700_ana,65894991_ana,65945200_ana,65945400_ana,65945500_ana,65945600_ana,65954200_ana,65954250_ana,65954300_ana,65954400_ana,65954900_ana,65954950_ana,65975300_ana,65980500_ana,65981500_ana,65983100_ana,65984000_ana,65987000_ana,65992500_ana,65992502_ana
288,149.34,54.06,49.88,54.63,32.39,116.19,161.72,399.08,389.09,389.11,381.99,253.35,47.63,388.91,382.19,381.18,35.67,191.31,56.60,46.59,396.27,395.81,385.29,324.22,205.22,164.14,387.39,383.97,30.20,112.88,77.85,35.67,386.46,115.21,404.67,401.15,393.10,167.58,71.57,381.16,98.18,117.86,392.33,387.50,382.48,378.76,161.68,120.62,108.34,167.52,394.06,392.75,161.93,52.56,381.93,375.81,377.82,373.23,70.56,252.17,149.75,395.65,392.23,377.06,366.51,364.73,243.54,166.87,407.26,402.10,400.06,397.51,393.51,354.99,258.52,55.28,379.83,339.36,359.57,245.97,112.56,150.43,408.25,394.17,195.99,138.41,59.52,54.67,406.99,321.77,118.90,91.14,394.38,90.47,62.47,397.78,279.49,63.92,358.06,147.04,405.39,403.47,374.43,371.57,397.03,393.03,267.96,384.25,150.74,382.46,349.68,396.10,390.04,386.96,374.14,373.20,361.64,396.13,405.91,382.67,403.20,359.64,65.13,343.86,80.17,111.79,50.24,339.31,61.01,138.87,276.72,350.67,92.80,163.66,93.85,263.83,212.41,83.08,290.90,146.33,84.50,342.47,180.71,101.94,86.09,85.58,87.24,86.93,343.82,342.09,246.87,210.35,342.20,345.21,101.97,343.55,228.14,227.01,95.74,287.89,107.89,383.67,375.38,228.26,227.12,111.70,110.85,226.46,119.76,115.35,171.79,121.99,338.52,274.90,299.65,122.16,367.83,218.08,270.45,213.20,145.20,133.19,313.76,134.44,171.80,160.55,212.84,265.69,161.41,118.08,149.82,67.70,84.74,112.14,363.75,116.57,119.72,282.99,277.34,266.76,262.70,246.98,131.60,131.36,133.89,121.82,124.65,124.03,120.69,120.95,81.13,59.56,38.14,27.43,84.70,83.69,83.71,83.16,88.91,89.77,89.14,86.55,83.85,83.59,42.44,73.16,73.24,61.80,70.57,88.76,141.14,140.02
289,139.60,60.86,57.67,63.85,26.01,126.23,151.69,389.03,379.05,379.08,371.94,243.33,57.67,378.86,372.13,371.13,43.46,181.26,46.55,55.38,386.22,385.76,375.24,314.22,195.29,154.25,377.34,373.92,32.24,122.92,86.93,41.34,376.41,125.25,394.63,391.11,383.05,157.54,61.59,371.12,88.17,127.89,382.28,377.45,372.43,368.72,151.65,111.16,98.33,157.50,384.01,382.71,151.91,42.83,371.89,365.77,367.78,363.19,60.75,242.15,159.75,385.61,382.19,367.02,356.47,354.69,233.52,156.87,397.23,392.06,390.02,387.48,383.47,344.96,248.50,53.10,369.79,329.46,349.54,235.96,103.90,160.40,398.22,384.14,186.40,128.49,57.05,64.12,397.06,311.75,109.68,81.40,384.35,80.80,71.90,387.76,269.74,54.83,348.04,156.94,395.37,393.45,364.41,361.56,387.01,383.02,258.28,374.24,160.58,372.52,339.69,386.10,380.03,376.96,364.14,363.20,351.65,386.13,395.91,372.69,393.21,349.67,58.06,333.92,88.51,102.97,50.32,329.41,58.50,130.92,266.98,340.89,87.38,154.94,89.22,254.30,203.18,83.21,281.37,138.31,84.68,332.81,171.93,97.94,86.25,85.85,87.40,87.21,334.14,332.41,237.97,201.50,332.55,335.56,97.97,333.91,219.26,218.14,95.47,278.48,104.51,374.04,365.77,219.38,218.27,108.26,107.76,217.66,124.58,112.11,165.42,126.70,329.08,266.41,290.53,122.45,358.25,209.97,262.72,205.08,140.28,130.45,304.66,131.73,165.42,155.97,205.53,257.91,151.37,108.05,140.18,57.81,78.29,103.39,353.87,109.12,112.08,274.48,268.85,258.13,254.03,238.47,121.77,121.54,124.00,112.37,117.42,116.73,113.04,113.24,73.88,51.71,28.81,25.94,81.61,80.45,80.46,79.91,87.65,88.62,88.08,85.06,82.44,82.05,52.06,80.51,80.59,71.23,79.67,98.28,150.74,149.62
290,129.90,68.46,66.08,73.30,22.50,136.27,141.66,378.99,369.01,369.04,361.88,233.31,67.70,368.80,362.08,361.08,52.04,171.21,36.50,64.53,376.17,375.71,365.19,304.22,185.37,144.38,367.29,363.87,36.99,132.97,96.21,48.46,366.36,135.29,384.58,381.06,373.00,147.49,51.63,361.07,78.16,137.92,372.24,367.41,362.39,358.67,141.62,101.82,88.33,147.47,373.97,372.66,141.89,33.28,361.84,355.73,357.74,353.15,51.04,232.12,169.76,375.58,372.15,356.99,346.43,344.66,223.50,146.88,387.19,382.03,379.99,377.44,373.44,334.93,238.48,52.78,359.76,319.56,339.51,225.95,95.51,170.38,388.19,374.11,176.86,118.59,56.28,73.72,387.14,301.73,100.60,71.74,374.32,71.25,81.47,377.73,260.01,46.13,338.03,166.85,385.36,383.43,354.40,351.55,376.99,373.00,248.62,364.22,170.45,362.60,329.69,376.09,370.03,366.96,354.14,353.21,341.65,376.13,385.92,362.71,383.23,339.71,51.97,323.99,97.16,94.38,52.35,319.52,57.66,123.26,257.26,331.12,82.81,146.39,85.52,244.81,194.04,84.52,271.86,130.56,86.04,323.18,163.29,94.83,87.56,87.29,88.71,88.64,324.48,322.76,229.15,192.76,322.92,325.92,94.87,324.29,210.47,209.37,96.24,269.12,102.00,364.42,356.17,210.61,209.52,105.66,105.53,208.96,130.00,109.70,159.42,131.99,319.68,258.02,281.48,123.55,348.69,202.03,255.15,197.13,135.92,128.43,295.62,129.74,159.41,151.92,198.45,250.29,141.33,98.01,130.60,47.98,72.65,94.90,344.00,102.11,104.84,266.07,260.45,249.61,245.46,230.08,111.99,111.76,114.14,103.04,110.62,109.86,105.80,105.92,67.35,44.74,20.17,28.20,79.66,78.37,78.38,77.82,87.53,88.60,88.14,84.73,82.23,81.73,61.82,88.39,88.46,80.82,88.97,107.90,160.39,159.26
291,120.25,76.64,74.90,82.89,23.21,146.32,131.63,368.94,358.98,359.00,351.83,223.29,77.75,358.75,352.03,351.02,61.06,161.16,26.46,73.92,366.12,365.66,355.14,294.22,175.47,134.53,357.24,353.82,43.57,143.01,105.62,56.47,356.31,145.34,374.53,371.01,362.95,137.45,41.72,351.02,68.17,147.96,362.19,357.36,352.34,348.63,131.59,92.62,78.33,137.45,363.92,362.62,131.88,24.13,351.80,345.69,347.70,343.11,41.48,222.10,179.77,365.54,362.11,346.95,336.40,334.62,213.48,136.90,377.15,371.99,369.95,367.41,363.41,324.90,228.47,54.33,349.73,309.68,329.48,215.94,87.47,180.37,378.16,364.08,167.39,108.72,57.29,83.43,377.22,291.71,91.73,62.22,364.30,61.84,91.14,367.71,250.30,38.09,328.02,176.78,375.34,373.42,344.39,341.54,366.98,362.99,239.00,354.21,180.34,352.68,319.70,366.09,360.03,356.97,344.14,343.21,331.66,366.13,375.94,352.73,373.25,329.76,47.24,314.07,106.06,86.12,56.12,309.63,58.54,115.97,247.56,321.37,79.26,138.04,82.88,235.36,184.98,86.99,262.40,123.14,88.52,313.57,154.82,92.71,89.98,89.83,91.10,91.15,314.84,313.13,220.43,184.15,313.31,316.32,92.75,314.70,201.81,200.72,98.03,259.81,100.44,354.83,346.60,201.95,200.89,103.97,104.22,200.39,135.93,108.16,153.83,137.81,310.31,249.75,272.49,125.44,339.16,194.29,247.75,189.38,132.18,127.16,286.64,128.50,153.81,148.43,191.64,242.84,131.30,87.98,121.09,38.26,68.03,86.75,334.13,95.64,98.08,257.77,252.18,241.20,237.01,221.82,102.25,102.03,104.32,93.85,104.35,103.51,99.05,99.07,61.77,39.12,13.64,33.45,78.95,77.54,77.54,76.98,88.55,89.70,89.34,85.58,83.24,82.63,71.65,96.67,96.74,90.50,98.41,117.58,170.09,168.96
292,142.82,53.76,51.94,60.65,17.48,127.29,152.84,389.64,379.85,379.88,372.12,244.46,58.09,379.13,372.49,371.49,50.64,181.78,48.12,61.14,386.61,386.15,375.62,315.53,197.37,156.66,377.80,374.39,42.83,123.91,92.01,50.34,376.90,126.28,395.16,391.60,383.56,158.42,63.96,371.67,89.90,129.13,382.87,378.03,373.02,369.31,152.81,115.56,99.99,158.73,384.65,383.35,153.20,47.12,372.58,366.47,368.49,363.94,64.29,243.23,161.25,386.39,382.95,367.80,357.27,355.51,234.64,158.46,398.02,392.85,390.82,388.31,384.31,345.86,249.66,64.15,370.69,331.58,350.45,237.21,110.18,162.15,399.12,385.05,190.13,130.81,68.04,68.45,398.98,312.83,114.71,85.00,385.32,84.71,76.24,388.77,272.70,60.74,349.21,159.22,396.46,394.52,365.56,362.72,388.12,384.14,261.55,375.40,163.12,374.42,341.05,387.33,381.30,378.26,365.46,364.55,353.02,387.42,397.30,374.16,394.67,351.33,66.81,335.82,94.90,108.94,61.38,331.53,69.49,138.18,269.98,343.66,97.17,160.91,99.44,258.11,207.94,94.30,285.13,145.46,95.78,336.12,177.74,108.41,97.34,96.94,98.50,98.30,337.34,335.65,243.41,207.11,335.87,338.87,108.44,337.27,224.77,223.68,106.58,282.66,115.18,377.40,369.20,224.92,223.86,118.91,118.52,223.34,134.27,122.82,174.31,136.45,333.13,272.60,295.46,133.54,361.81,216.85,270.07,211.95,150.23,141.27,309.61,142.57,174.30,166.08,213.44,265.19,152.37,107.98,143.82,60.91,87.40,109.52,356.12,117.11,119.82,280.63,275.03,264.10,259.93,244.67,124.68,124.49,126.56,116.79,125.61,124.86,120.79,120.90,82.30,59.72,35.03,37.05,92.41,91.21,91.23,90.67,98.75,99.72,99.18,96.13,93.52,93.13,56.01,88.14,88.22,75.54,84.74,102.22,154.30,153.21
293,133.35,62.24,61.15,70.53,11.63,137.26,142.88,379.60,369.83,369.86,362.06,234.48,68.07,369.08,362.44,361.44,58.17,171.76,38.47,69.55,376.56,376.10,365.57,305.56,187.56,146.94,367.75,364.34,46.51,133.89,100.82,56.33,366.86,136.25,385.11,381.56,373.52,148.43,54.43,361.63,80.10,139.08,372.83,367.99,362.98,359.28,142.85,106.59,90.17,148.78,374.62,373.31,143.26,38.64,362.55,356.44,358.46,353.92,55.19,233.25,171.18,376.36,372.93,357.77,347.25,345.49,224.66,148.57,387.99,382.83,380.79,378.29,374.29,335.85,239.69,63.88,360.67,321.74,340.44,227.25,102.30,172.04,389.11,375.04,180.78,121.09,67.40,77.53,389.10,302.83,106.06,75.79,375.31,75.64,85.33,378.77,263.07,53.01,339.22,169.01,386.46,384.52,355.57,352.74,378.12,374.15,252.01,365.41,172.85,364.54,331.09,377.34,371.32,368.29,355.49,354.58,343.06,377.45,387.34,364.21,384.71,341.41,61.59,325.94,103.02,100.86,63.06,321.70,68.78,130.95,260.37,333.96,93.08,152.69,96.13,248.76,199.01,95.47,275.75,138.11,96.98,326.58,169.39,105.60,98.51,98.21,99.65,99.56,327.77,326.08,234.79,198.61,326.33,329.32,105.64,327.74,216.21,215.13,107.28,273.44,112.91,367.87,359.69,216.36,215.33,116.55,116.49,214.87,139.31,120.62,168.62,141.38,323.83,264.41,286.55,134.55,352.35,209.17,262.70,204.26,146.16,139.41,300.71,140.73,168.60,162.28,206.63,257.78,142.40,97.93,134.48,51.66,82.39,101.53,346.30,110.60,113.07,272.41,266.83,255.77,251.56,236.49,115.14,114.95,116.91,107.83,119.28,118.45,114.03,114.06,76.49,53.79,28.35,38.67,90.69,89.38,89.39,88.83,98.64,99.70,99.24,95.84,93.34,92.84,65.18,95.40,95.48,84.65,93.54,111.51,163.75,162.65
294,123.96,71.15,70.60,80.46,12.95,147.24,132.94,369.56,359.81,359.83,352.01,224.50,78.07,359.03,352.39,351.39,66.37,161.73,29.10,78.34,366.51,366.05,355.52,295.60,177.77,137.27,357.71,354.30,51.90,143.88,109.85,63.36,356.82,146.24,375.07,371.51,363.48,138.45,45.12,351.60,70.38,149.04,362.80,357.96,352.94,349.24,132.91,97.83,80.40,138.85,364.58,363.28,133.34,31.10,352.52,346.41,348.43,343.89,46.49,223.27,181.11,366.34,362.90,347.75,337.23,335.47,214.69,138.70,377.97,372.81,370.77,368.27,364.28,325.84,229.72,65.17,350.66,311.92,330.43,217.29,94.83,181.94,379.10,365.03,171.51,111.43,68.24,86.82,379.23,292.85,97.68,66.84,365.31,66.85,94.62,368.77,253.47,46.19,329.24,178.82,376.47,374.52,345.58,342.75,368.13,364.16,242.52,355.42,182.62,354.66,321.13,367.37,361.34,358.32,345.52,344.62,333.10,367.48,377.38,354.27,374.77,331.50,57.66,316.07,111.46,93.16,66.23,311.87,69.52,124.10,250.79,324.29,89.93,144.69,93.79,239.46,190.18,97.65,266.41,131.11,99.19,317.06,161.23,103.70,100.66,100.48,101.79,101.81,318.22,316.54,226.28,190.26,316.82,319.81,103.74,318.24,207.77,206.71,108.89,264.27,111.50,358.36,350.21,207.94,206.93,115.01,115.31,206.53,144.87,119.22,163.35,146.83,314.59,256.34,277.72,136.30,342.91,201.69,255.52,196.78,142.69,138.24,291.88,139.58,163.32,159.02,200.09,250.54,132.43,87.89,125.26,42.78,78.34,93.95,336.50,104.65,106.83,264.31,258.75,247.57,243.31,228.46,105.68,105.51,107.33,99.08,113.48,112.58,107.79,107.72,71.61,49.21,24.13,42.66,90.07,88.66,88.66,88.10,99.55,100.69,100.31,96.60,94.23,93.64,74.59,103.12,103.20,93.94,102.58,120.91,173.27,172.16
295,114.69,80.32,80.20,90.42,20.07,157.23,123.02,359.53,349.79,349.81,341.95,214.54,88.09,348.98,342.34,341.34,75.02,151.71,20.40,87.41,356.47,356.00,345.47,285.64,168.01,127.66,347.66,344.25,58.54,153.88,119.04,71.12,346.77,156.23,365.03,361.47,353.44,128.48,36.22,341.56,60.77,159.02,352.76,347.92,342.91,339.20,122.99,89.35,70.70,128.93,354.55,353.25,123.44,25.38,342.49,336.38,338.41,333.87,38.45,213.29,191.07,356.32,352.88,337.73,327.21,325.45,204.72,128.86,367.95,362.79,360.75,358.25,354.26,315.83,219.75,67.94,340.65,302.11,320.43,207.35,87.87,191.86,369.09,355.02,162.33,101.85,70.52,96.26,369.36,282.86,89.64,58.24,355.30,58.47,104.05,358.77,243.91,40.72,319.26,188.66,366.48,364.52,335.60,332.77,358.14,354.17,233.07,345.44,192.42,344.79,311.18,357.39,351.38,348.35,335.56,334.66,323.15,357.52,367.42,344.33,364.82,321.60,55.29,306.21,120.15,85.95,70.70,302.06,71.68,117.71,241.24,314.64,87.82,136.96,92.47,230.23,181.48,100.80,257.13,124.53,102.33,307.58,153.30,102.74,103.75,103.66,104.85,104.96,308.71,307.04,217.91,182.08,307.35,310.33,102.79,308.78,199.49,198.44,111.39,255.16,110.98,348.88,340.76,199.66,198.69,114.34,114.98,198.36,150.89,118.66,158.53,152.75,305.39,248.41,268.96,138.74,333.51,194.44,248.53,189.54,139.84,137.80,283.13,139.15,158.50,156.32,193.84,243.51,122.49,77.84,116.17,34.55,75.42,86.86,326.71,99.36,101.21,256.34,250.81,239.50,235.19,220.59,96.34,96.19,97.84,90.60,108.29,107.32,102.15,101.98,67.88,46.39,23.74,48.43,90.56,89.06,89.05,88.51,101.44,102.64,102.35,98.37,96.16,95.48,84.14,111.22,111.29,103.38,111.78,130.41,182.84,181.73
296,137.61,57.52,57.96,69.46,3.42,139.13,144.96,380.54,370.98,371.00,362.58,236.17,70.22,369.69,363.13,362.14,65.62,173.01,43.30,75.88,377.28,376.82,366.28,307.30,190.36,150.29,368.55,365.15,56.62,135.72,106.41,65.16,367.69,138.10,385.97,382.38,374.37,150.19,59.21,362.54,83.49,141.10,373.76,368.91,363.91,360.22,144.93,112.27,93.30,150.89,375.60,374.29,145.47,46.10,363.59,357.49,359.53,355.03,61.11,234.89,173.30,377.47,374.03,358.90,348.42,346.67,226.37,151.06,389.11,383.95,381.92,379.45,375.48,337.14,241.40,74.98,361.92,324.29,341.74,229.08,109.80,174.39,390.34,376.30,185.28,124.54,78.52,82.66,391.37,304.34,112.36,81.18,376.63,81.33,90.41,380.13,266.56,61.16,340.77,171.86,387.89,385.91,357.08,354.27,379.58,375.62,255.84,366.92,175.93,366.80,332.85,378.92,372.93,369.94,357.18,356.29,344.82,379.10,389.06,366.05,386.51,343.47,71.65,328.25,109.70,108.09,73.89,324.24,79.90,139.10,263.91,337.15,103.53,159.51,106.85,253.14,204.47,106.44,280.02,146.11,107.95,330.31,175.98,116.44,109.49,109.17,110.64,110.53,331.40,329.74,240.81,204.90,330.09,333.06,116.48,331.53,222.35,221.30,118.33,278.13,123.86,371.61,363.51,222.52,221.54,127.47,127.48,221.17,148.87,131.57,178.05,151.01,328.31,271.10,291.96,145.58,356.31,216.64,270.50,211.73,156.52,150.41,306.12,151.73,178.02,172.73,215.07,265.52,144.32,99.11,139.16,57.30,92.43,108.90,348.94,119.52,121.76,279.05,273.51,262.27,257.98,243.24,119.24,119.09,120.64,113.52,128.31,127.43,122.72,122.67,86.09,63.50,38.05,49.43,101.75,100.42,100.43,99.87,109.75,110.81,110.35,106.96,104.45,103.96,70.17,103.13,103.22,89.70,99.16,116.07,167.79,166.72
297,104.65,227.00,222.44,223.59,178.18,259.04,133.98,312.35,300.50,300.54,303.22,183.26,208.55,307.99,300.90,299.90,173.70,154.26,142.88,184.78,312.97,312.55,303.39,236.41,138.67,117.76,303.98,300.85,151.75,256.71,204.27,162.51,302.63,258.42,318.52,315.84,308.28,139.31,131.73,297.01,126.04,259.27,306.51,302.36,297.76,294.31,133.92,94.65,124.53,134.75,307.33,306.14,132.29,135.25,295.66,290.21,291.74,287.09,126.15,183.11,284.01,306.84,303.88,290.17,280.39,278.64,176.51,129.73,317.10,312.42,310.50,307.72,303.94,268.80,186.45,123.27,290.90,237.45,272.63,176.18,79.72,282.67,316.36,303.44,108.93,115.55,118.93,196.48,300.85,237.68,88.55,114.38,302.84,112.48,200.61,305.26,175.17,119.93,267.68,275.69,311.16,309.77,282.46,279.62,303.24,299.42,161.58,291.00,276.65,278.88,257.43,300.68,294.76,291.49,279.66,278.47,267.79,299.76,307.39,285.08,303.91,261.83,109.00,244.63,194.79,83.09,134.23,237.38,117.61,51.48,172.33,238.12,80.62,64.12,81.65,150.12,100.30,117.12,172.54,48.97,116.99,223.36,68.95,77.29,116.17,117.28,115.74,116.82,225.97,224.02,112.38,84.92,222.86,225.71,77.31,223.58,97.62,96.47,108.88,163.97,76.69,259.79,251.28,97.42,95.86,73.56,76.95,93.84,165.24,72.80,4.26,164.39,209.66,124.69,163.38,108.65,242.63,68.46,106.88,65.33,35.92,68.87,175.46,68.88,4.44,33.23,48.61,103.16,135.85,140.23,99.13,130.05,88.48,81.45,257.10,61.79,60.89,132.29,126.92,120.66,118.31,101.09,108.84,108.46,112.74,93.99,52.81,53.93,60.05,60.60,93.83,116.53,142.00,147.50,96.11,96.25,96.20,96.59,104.33,104.66,105.57,104.06,106.23,105.63,192.02,180.19,180.18,200.47,200.35,219.25,260.10,258.99
298,101.78,233.48,229.17,230.82,183.26,267.79,130.53,303.19,291.31,291.36,294.35,175.66,216.20,299.03,291.95,290.96,181.60,149.29,146.94,192.95,303.91,303.50,294.42,227.51,132.24,113.78,294.95,291.84,159.21,265.41,213.08,170.41,293.59,267.16,309.36,306.72,299.19,135.55,135.05,287.98,127.43,268.07,297.39,293.28,288.71,285.28,130.47,94.78,125.14,130.89,298.19,297.00,128.79,139.90,286.57,281.16,282.67,278.03,129.76,175.56,293.12,297.63,294.70,281.08,271.35,269.61,169.18,125.80,307.83,303.17,301.27,298.49,294.71,259.80,178.70,130.97,281.74,228.08,263.59,168.70,81.80,291.83,307.04,294.19,102.12,113.70,126.69,204.72,291.21,228.92,89.14,116.69,293.56,114.94,209.03,295.95,166.05,124.54,258.55,284.92,301.78,300.41,273.23,270.40,293.90,290.09,152.50,281.71,285.94,269.34,248.28,291.30,285.40,282.13,270.37,269.17,258.55,290.35,297.91,275.68,294.42,252.49,114.94,235.30,203.78,84.97,142.19,228.01,125.41,52.09,163.23,228.46,87.86,59.58,89.53,140.84,91.93,126.19,162.95,48.21,126.11,213.59,62.26,85.83,125.33,126.44,124.94,126.03,216.22,214.28,102.65,76.08,213.09,215.93,85.85,213.79,88.20,87.07,118.28,154.27,85.76,249.90,241.39,87.99,86.43,82.74,86.23,84.37,175.08,82.19,8.37,174.25,199.76,114.77,153.46,118.55,232.74,58.58,97.56,55.55,45.61,78.78,165.51,78.80,8.28,42.99,38.89,93.72,132.46,140.07,96.19,133.72,94.75,83.43,247.53,65.89,64.36,122.39,117.01,110.71,108.36,91.15,107.60,107.24,111.29,94.02,56.94,57.93,63.46,63.82,99.42,122.10,147.46,154.52,104.47,104.53,104.48,104.84,113.37,113.75,114.65,112.97,115.07,114.43,199.93,189.15,189.14,208.87,209.02,228.10,269.48,268.37
299,99.83,240.20,236.12,238.25,188.74,276.63,127.77,294.08,282.19,282.24,285.55,168.30,224.03,290.13,283.07,282.08,189.70,144.85,151.54,201.28,294.92,294.50,285.50,218.71,126.28,110.57,285.98,282.90,166.95,274.20,221.99,178.51,284.61,275.97,300.26,297.65,290.16,132.45,139.00,279.02,129.58,276.95,288.33,284.26,279.72,276.31,127.71,95.96,126.53,127.69,289.10,287.92,125.98,145.09,277.54,272.17,273.65,269.04,134.02,168.27,302.30,288.48,285.57,272.04,262.39,260.66,162.13,122.55,298.60,293.97,292.08,289.30,285.55,250.89,171.18,138.97,272.64,218.75,254.63,161.49,85.01,301.05,297.76,284.98,95.87,112.71,134.74,213.12,281.58,220.27,90.84,119.80,284.34,118.19,217.59,286.68,157.04,129.76,249.49,294.20,292.45,291.10,264.05,261.23,284.60,280.81,143.53,272.46,295.29,259.83,239.20,281.96,276.08,272.81,261.12,259.92,249.37,280.99,288.46,266.32,284.96,243.21,121.42,226.04,212.86,87.95,150.39,218.68,133.50,54.54,154.24,218.83,95.60,56.45,97.79,131.66,83.92,135.39,153.41,49.49,135.35,203.84,56.54,94.66,134.61,135.72,134.25,135.34,206.50,204.55,92.97,67.56,203.34,206.17,94.68,204.02,78.92,77.81,127.75,144.60,95.01,240.01,231.51,78.69,77.14,92.09,95.65,75.03,184.94,91.69,17.89,184.12,189.87,104.86,143.53,128.47,222.86,48.74,88.38,45.85,55.40,88.70,155.57,88.74,17.76,52.83,29.32,84.40,129.76,140.62,94.23,138.03,101.62,86.52,238.00,71.16,69.10,112.51,107.11,100.76,98.42,81.22,107.28,106.95,110.71,95.09,62.41,63.26,68.16,68.36,105.65,128.21,153.38,161.84,113.10,113.08,113.03,113.38,122.54,122.97,123.87,122.04,124.07,123.41,208.01,198.22,198.21,217.41,217.80,237.04,278.90,277.79
300,98.86,247.14,243.29,245.87,194.57,285.54,125.74,285.04,273.12,273.17,276.84,161.23,232.03,281.31,274.27,273.29,197.97,140.98,156.65,209.75,285.99,285.58,276.67,210.02,120.85,108.18,277.09,274.03,174.90,283.08,230.99,186.80,275.71,284.87,291.21,288.64,281.20,130.04,143.54,270.13,132.45,285.90,279.34,275.31,270.81,267.42,125.69,98.14,128.69,125.21,280.07,278.90,123.92,150.77,268.57,263.25,264.71,260.11,138.87,161.26,311.52,279.38,276.50,263.08,253.50,251.78,155.40,120.06,289.43,284.82,282.94,280.16,276.43,242.06,163.92,147.20,263.60,209.49,245.75,154.59,89.23,310.32,288.53,275.83,90.29,112.60,143.04,221.65,271.99,211.73,93.57,123.63,275.16,122.18,226.26,277.47,148.15,135.52,240.50,303.52,283.16,281.83,254.94,252.13,275.35,271.58,134.71,263.27,304.67,250.36,230.19,272.66,266.81,263.55,251.93,250.73,240.26,271.67,279.06,257.01,275.55,233.98,128.35,216.84,222.02,91.93,158.79,209.42,141.83,58.61,145.38,209.22,103.72,54.98,106.35,122.60,76.37,144.69,143.93,52.67,144.69,194.11,52.12,103.69,143.99,145.09,143.65,144.74,196.79,194.84,83.35,59.48,193.61,196.42,103.71,194.27,69.82,68.74,137.30,134.97,104.39,230.13,221.64,69.57,68.03,101.55,105.17,65.87,194.80,101.29,27.72,194.00,179.98,94.95,133.61,138.39,212.98,38.96,79.38,36.28,65.23,98.63,145.62,98.67,27.58,62.69,20.12,75.23,127.78,141.88,93.29,142.90,108.96,90.62,228.51,77.37,74.88,102.63,97.22,90.81,88.48,71.30,107.89,107.59,111.04,97.19,68.90,69.62,73.92,73.97,112.43,134.79,159.70,169.44,121.94,121.85,121.80,122.12,131.84,132.29,133.19,131.24,133.21,132.52,216.26,207.36,207.35,226.07,226.68,246.06,288.36,287.24
