#AAA MM DD HH    Qaflu   Qdeflu
2015 09 14 17  1175.16   922.23
2015 09 14 18  1185.99   916.55
2015 09 14 19  1226.51   913.09
2015 09 14 20  1210.73   908.31
2015 09 14 21  1207.67   905.25
2015 09 14 22  1132.86   901.91
2015 09 14 23  1084.04   897.08
2015 09 15 00  1122.24   896.80
2015 09 15 01  1000.98   896.50
2015 09 15 02   592.03   894.45
2015 09 15 03   468.46   897.35
2015 09 15 04   274.70   896.04
2015 09 15 05    73.29   898.08
2015 09 15 06   227.47   903.80
2015 09 15 07   269.13   906.97
2015 09 15 08   329.85   912.70
2015 09 15 09   652.59   911.03
2015 09 15 10  1117.40   908.45
2015 09 15 11  1099.65   907.20
2015 09 15 12  1185.78   905.35
2015 09 15 13  1261.12   903.71
2015 09 15 14  1119.27   904.82
2015 09 15 15  1190.37   904.45
2015 09 15 16  1249.20   902.79
2015 09 15 17  1210.01   902.09
2015 09 15 18  1354.30   897.91
2015 09 15 19  1456.38   895.53
2015 09 15 20  1437.87   893.51
2015 09 15 21  1556.79   891.46
2015 09 15 22  1524.15   891.81
2015 09 15 23  1514.80   887.96
2015 09 16 00  1519.78   887.45
2015 09 16 01  1428.63   889.76
2015 09 16 02  1359.09   886.21
2015 09 16 03  1199.37   885.94
2015 09 16 04   923.17   884.68
2015 09 16 05   634.04   886.97
2015 09 16 06   530.44   893.35
2015 09 16 07   420.86   899.24
2015 09 16 08   517.41   902.32
2015 09 16 09   975.82   904.34
2015 09 16 10  1299.02   903.12
2015 09 16 11  1407.37   906.99
2015 09 16 12  1660.30   906.99
2015 09 16 13  1620.19   899.88
2015 09 16 14  1394.38   948.99
2015 09 16 15  1564.49  1091.61
2015 09 16 16  1613.74  1234.33
2015 09 16 17  1471.99  1378.51
2015 09 16 18  1493.70  1471.71
2015 09 16 19  1565.87  1466.89
2015 09 16 20  1497.82  1464.83
2015 09 16 21  1513.43  1469.44
2015 09 16 22  1566.70  1506.22
2015 09 16 23  1495.46  1561.44
2015 09 17 00  1404.24  1618.69
2015 09 17 01  1303.95  1672.35
2015 09 17 02  1046.27  1689.60
2015 09 17 03   739.09  1690.35
2015 09 17 04   463.23  1606.95
2015 09 17 05   254.95  1508.63
2015 09 17 06   119.26  1411.43
2015 09 17 07   120.44  1313.64
2015 09 17 08   525.67  1300.97
2015 09 17 09  1044.10  1302.54
2015 09 17 10  1305.77  1300.27
2015 09 17 11  1559.51  1273.58
2015 09 17 12  1608.24  1206.84
2015 09 17 13  1418.96  1138.53
2015 09 17 14  1502.43  1079.04
2015 09 17 15  1615.42  1043.56
2015 09 17 16  1510.37  1042.99
2015 09 17 17  1496.08  1045.19
2015 09 17 18  1544.66  1038.79
2015 09 17 19  1416.24  1031.34
2015 09 17 20  1342.34  1028.92
2015 09 17 21  1470.91  1025.52
2015 09 17 22  1438.29  1025.90
2015 09 17 23  1482.58  1026.20
2015 09 18 00  1592.84  1026.49
2015 09 18 01  1407.83  1028.43
2015 09 18 02  1001.72  1029.22
2015 09 18 03   509.92  1032.29
2015 09 18 04   301.49  1032.80
2015 09 18 05    79.27  1036.03
2015 09 18 06    72.16  1039.92
2015 09 18 07   289.11  1042.43
2015 09 18 08   188.97  1046.76
2015 09 18 09   384.35  1044.19
2015 09 18 10  1076.66  1043.67
2015 09 18 11  1343.80  1041.37
2015 09 18 12  1466.72  1037.83
2015 09 18 13  1668.37  1036.03
2015 09 18 14  1476.58  1036.69
2015 09 18 15  1426.59  1036.19
2015 09 18 16  1588.90  1033.54
2015 09 18 17  1531.81  1031.43
2015 09 18 18  1253.54  1028.10
2015 09 18 19  1246.83  1026.89
2015 09 18 20  1458.90  1030.01
2015 09 18 21  1378.92  1032.51
2015 09 18 22  1407.06  1033.15
2015 09 18 23  1535.13  1029.26
2015 09 19 00  1245.55  1025.60
2015 09 19 01   912.70  1028.17
2015 09 19 02   660.94  1029.35
2015 09 19 03   350.09  1009.92
2015 09 19 04   149.68   974.48
2015 09 19 05    87.70   934.48
2015 09 19 06   210.56   892.39
2015 09 19 07   184.40   877.23
2015 09 19 08    57.53   882.32
2015 09 19 09   204.64   886.47
2015 09 19 10   716.30   892.25
2015 09 19 11   955.17   894.69
2015 09 19 12  1207.79   894.37
2015 09 19 13  1481.80   887.95
2015 09 19 14  1388.68   882.81
2015 09 19 15  1241.21   878.30
2015 09 19 16  1096.59   871.15
2015 09 19 17   803.76   869.74
2015 09 19 18   159.82   869.14
2015 09 19 19    93.60   874.40
2015 09 19 20   160.19   875.01
2015 09 20 06   154.65   792.49
2015 09 20 07   143.95   589.34
2015 09 20 08   180.76   384.21
2015 09 20 09    81.71   257.66
2015 09 20 10   -30.78   332.12
2015 09 20 11   235.74   560.15
2015 09 20 12   184.75   784.09
2015 09 20 13    48.94   928.72
2015 09 20 14   164.26   945.07
2015 09 20 15   189.37   937.18
2015 09 20 16   103.84   934.13
2015 09 20 17   149.49   934.89
2015 09 20 18   208.71   937.31
2015 09 20 19   134.43   937.57
2015 09 20 20   459.79   933.42
2015 09 20 21  1375.70   931.22
2015 09 20 22  1267.63   929.42
2015 09 20 23  1362.82   928.10
2015 09 21 00  1190.67   930.67
2015 09 21 01   538.72   929.04
2015 09 21 02   376.79   920.83
2015 09 21 03   267.65   908.21
2015 09 21 04   366.77   865.11
2015 09 21 05    86.36   850.11
2015 09 21 06   199.15   843.74
2015 09 21 07   231.31   843.40
2015 09 21 08   295.31   869.48
2015 09 21 09   579.13   882.47
2015 09 21 10  1063.11   889.77
2015 09 21 11  1414.82   900.24
2015 09 21 12  1451.95   915.70
2015 09 21 13  1538.00   915.08
2015 09 21 14  1410.43   917.51
2015 09 21 15  1363.21   919.04
2015 09 21 16  1480.01   916.68
2015 09 21 17  1440.46   919.39
2015 09 21 18  1463.59   913.72
2015 09 21 19  1490.85   911.03
2015 09 21 20  1466.13   911.18
2015 09 21 21  1501.54   913.18
2015 09 21 22  1535.05   924.71
