#AAA MM DD HH    Qaflu   Qdeflu
2017 01 25 02   114.32   102.15
2017 01 25 03   113.71   104.86
2017 01 25 04   112.99   109.16
2017 01 25 05   112.77   110.76
2017 01 25 06   112.26   112.01
2017 01 25 07   111.98   112.95
2017 01 25 08   111.90   111.84
2017 01 25 09   111.74   111.19
2017 01 25 10   111.62   110.70
2017 01 25 11   111.36   110.36
2017 01 25 12   111.04   110.49
2017 01 25 13   110.84   110.50
2017 01 25 14   110.74   110.49
2017 01 25 15   110.96   110.44
2017 01 25 16   111.96   110.39
2017 01 25 17   112.85   110.71
2017 01 25 18   113.38   111.64
2017 01 25 19   113.82   112.23
2017 01 25 20   113.39   112.72
2017 01 25 21   113.07   112.82
2017 01 25 22   113.10   112.34
2017 01 25 23   112.97   112.24
2017 01 26 00   112.91   112.24
2017 01 26 01   112.92   112.31
2017 01 26 02   112.98   112.37
2017 01 26 03   113.13   112.39
2017 01 26 04   113.41   112.46
2017 01 26 05   113.91   112.51
2017 01 26 06   114.56   112.54
2017 01 26 07   115.42   112.57
2017 01 26 08   116.44   112.56
2017 01 26 09   117.46   112.57
2017 01 26 10   118.22   112.75
2017 01 26 11   119.75   115.75
2017 01 26 12   121.39   120.66
2017 01 26 13   122.88   125.51
2017 01 26 14   124.54   130.20
2017 01 26 15   125.28   132.04
2017 01 26 16   125.81   131.58
2017 01 26 17   126.90   130.01
2017 01 26 18   127.94   128.55
2017 01 26 19   128.86   127.54
2017 01 26 20   129.77   127.17
2017 01 26 21   130.24   128.53
2017 01 26 22   130.71   130.01
2017 01 26 23   131.39   131.03
2017 01 27 00   132.14   131.84
2017 01 27 01   132.87   132.07
2017 01 27 02   133.63   132.13
2017 01 27 03   134.43   132.21
2017 01 27 04   135.26   132.27
2017 01 27 05   136.10   132.31
2017 01 27 06   137.09   132.35
2017 01 27 07   137.97   132.40
2017 01 27 08   138.34   134.73
2017 01 27 09   139.16   138.43
2017 01 27 10   139.54   142.11
2017 01 27 11   139.63   144.98
2017 01 27 12   140.06   144.34
2017 01 27 13   139.60   141.83
2017 01 27 14   139.05   139.33
2017 01 27 15   138.29   137.59
2017 01 27 16   137.25   137.06
2017 01 27 17   135.97   137.01
2017 01 27 18   134.66   136.92
2017 01 27 19   133.28   136.82
2017 01 27 20   131.79   136.38
2017 01 27 21   130.44   135.70
2017 01 27 22   129.69   134.12
2017 01 27 23   129.44   131.79
2017 01 28 00   129.32   129.62
2017 01 28 01   128.84   128.39
2017 01 28 02   128.08   127.77
2017 01 28 03   127.05   127.60
2017 01 28 04   126.22   127.29
2017 01 28 05   125.81   125.91
2017 01 28 06   125.24   124.81
2017 01 28 07   124.82   123.87
2017 01 28 08   124.23   123.04
2017 01 28 09   123.74   122.58
2017 01 28 10   123.23   122.16
2017 01 28 11   122.72   121.92
2017 01 28 12   122.22   121.91
2017 01 28 13   121.65   121.92
2017 01 28 14   121.32   121.90
2017 01 28 15   120.86   121.87
2017 01 28 16   120.33   121.80
2017 01 28 17   119.71   121.70
2017 01 28 18   118.89   121.61
2017 01 28 19   117.87   121.51
2017 01 28 20   116.75   121.41
2017 01 28 21   115.55   121.34
2017 01 28 22   114.03   121.23
2017 01 28 23   113.51   119.69
2017 01 29 00   113.17   117.83
2017 01 29 01   113.12   115.63
2017 01 29 02   113.28   113.48
2017 01 29 03   112.86   112.21
2017 01 29 04   112.70   110.46
2017 01 29 05   112.44   109.05
2017 01 29 06   112.31   107.64
2017 01 29 07   111.91   106.83
2017 01 29 08   111.18   107.10
2017 01 29 09   110.45   107.61
2017 01 29 10   109.70   108.13
2017 01 29 11   109.06   108.39
2017 01 29 12   108.71   108.16
2017 01 29 13   108.35   107.67
2017 01 29 14   108.17   107.19
2017 01 29 15   107.98   106.94
2017 01 29 16   107.63   106.93
2017 01 29 17   107.47   106.92
2017 01 29 18   107.16   106.92
2017 01 29 19   106.83   106.92
2017 01 29 20   106.33   106.88
2017 01 29 21   105.99   106.05
2017 01 29 22   105.61   104.75
2017 01 29 23   105.14   104.19
2017 01 30 00   104.75   103.68
2017 01 30 01   104.11   103.99
2017 01 30 02   103.54   104.76
2017 01 30 03   103.00   104.81
2017 01 30 04   102.49   104.85
2017 01 30 05   101.85   104.86
2017 01 30 06   101.62   104.69
2017 01 30 07   101.35   102.70
2017 01 30 08   101.53   100.34
2017 01 30 09   102.08    97.23
2017 01 30 10   102.10    94.62
2017 01 30 11   102.18    94.27
2017 01 30 12   101.88    94.58
2017 01 30 13   101.34    96.09
2017 01 30 14   101.44    98.23
2017 01 30 15   101.67   101.06
2017 01 30 16   102.03   103.74
2017 01 30 17   102.27   105.93
2017 01 30 18   101.91   107.05
2017 01 30 19   101.36   106.68
2017 01 30 20   100.49   105.75
2017 01 30 21   100.14   103.25
2017 01 30 22    99.89   100.32
2017 01 30 23    99.56    97.36
2017 01 31 00    99.43    95.34
2017 01 31 01    98.98    94.92
2017 01 31 02    98.46    95.37
2017 01 31 03    98.28    96.39
2017 01 31 04    98.09    96.90
2017 01 31 05    97.89    97.37
2017 01 31 06    97.90    97.59
2017 01 31 07    97.81    97.63
2017 01 31 08    97.76    97.64
2017 01 31 09    97.79    97.70
2017 01 31 10    97.72    97.66
2017 01 31 11    97.64    97.61
2017 01 31 12    97.56    97.59
2017 01 31 13    97.57    97.56
2017 01 31 14    97.65    97.59
2017 01 31 15    97.77    97.62
2017 01 31 16    97.98    97.58
2017 01 31 17    98.24    97.51
2017 01 31 18    98.97    97.41
2017 01 31 19    99.58    97.29
2017 01 31 20   100.40    97.23
2017 01 31 21   100.94    97.89
2017 01 31 22   101.15    99.11
2017 01 31 23   101.69   100.38
2017 02 01 00   101.82   101.82
2017 02 01 01   103.03   104.90
2017 02 01 02   103.90   107.41
2017 02 01 03   104.49   109.20
2017 02 01 04   105.18   110.28
2017 02 01 05   104.93   109.05
2017 02 01 06   104.74   107.79
2017 02 01 07   104.77   106.29
2017 02 01 08   104.65   105.05
2017 02 01 09   104.32   103.80
2017 02 01 10   103.79   102.57
2017 02 01 11   102.71   102.29
2017 02 01 12   101.42   102.25
2017 02 01 13   100.03   102.23
2017 02 01 14    98.47   102.20
2017 02 01 15    97.57    99.80
2017 02 01 16    97.08    97.32
2017 02 01 17    96.48    94.80
2017 02 01 18    96.53    92.29
2017 02 01 19    96.50    92.19
2017 02 01 20    96.11    92.17
2017 02 01 21    96.08    92.60
2017 02 01 22    96.06    93.82
2017 02 01 23    95.73    95.06
2017 02 02 00    95.69    96.27
2017 02 02 01    95.90    97.09
2017 02 02 02    96.05    97.15
2017 02 02 03    96.59    97.17
2017 02 02 04    97.56    97.22
2017 02 02 05    98.89    97.91
2017 02 02 06   100.45    99.14
2017 02 02 07   102.59   101.71
2017 02 02 08   105.07   104.25
2017 02 02 09   106.33   106.12
2017 02 02 10   107.59   107.41
2017 02 02 11   107.95   107.31
2017 02 02 12   107.54   107.26
2017 02 02 13   107.99   107.26
2017 02 02 14   108.11   108.45
2017 02 02 15   108.46   109.65
2017 02 02 16   109.23   110.82
2017 02 02 17   110.16   111.96
2017 02 02 18   111.42   111.94
2017 02 02 19   112.89   111.97
2017 02 02 20   114.33   112.00
2017 02 02 21   115.69   112.05
2017 02 02 22   116.68   112.10
2017 02 02 23   117.48   113.11
2017 02 03 00   118.34   115.22
2017 02 03 01   118.98   118.13
2017 02 03 02   119.62   121.85
2017 02 03 03   119.69   124.58
2017 02 03 04   118.82   126.18
2017 02 03 05   117.50   126.37
2017 02 03 06   115.79   125.36
2017 02 03 07   114.36   124.03
2017 02 03 08   113.47   122.28
2017 02 03 09   112.64   121.14
2017 02 03 10   112.84   119.33
2017 02 03 11   113.26   117.37
2017 02 03 12   113.85   115.89
2017 02 03 13   114.90   114.38
2017 02 03 14   115.32   113.92
2017 02 03 15   115.68   113.90
2017 02 03 16   115.96   113.83
2017 02 03 17   115.90   113.80
2017 02 03 18   115.72   113.74
2017 02 03 19   115.45   113.73
2017 02 03 20   115.02   113.76
2017 02 03 21   114.54   113.78
2017 02 03 22   113.94   113.82
2017 02 03 23   113.08   113.81
2017 02 04 00   112.18   113.61
2017 02 04 01   111.37   113.15
2017 02 04 02   110.46   112.70
2017 02 04 03   110.07   111.61
2017 02 04 04   109.67   110.19
2017 02 04 05   109.19   109.01
2017 02 04 06   108.91   107.83
2017 02 04 07   108.17   107.27
2017 02 04 08   107.63   106.84
2017 02 04 09   107.10   106.34
2017 02 04 10   106.59   105.86
2017 02 04 11   106.07   105.43
2017 02 04 12   105.37   105.37
2017 02 04 13   104.64   105.34
2017 02 04 14   104.00   104.38
2017 02 04 15   103.55   103.35
2017 02 04 16   103.03   102.27
2017 02 04 17   102.91   101.22
2017 02 04 18   101.96   101.06
2017 02 04 19   101.36   101.01
2017 02 04 20   100.89   100.95
2017 02 04 21   100.13   100.51
2017 02 04 22   100.19   100.07
2017 02 04 23   100.01    99.68
2017 02 05 00    99.76    99.32
2017 02 05 01    99.55    99.38
2017 02 05 02    99.34    99.46
2017 02 05 03    98.99    99.48
2017 02 05 04    98.77    99.55
2017 02 05 05    98.42    99.59
2017 02 05 06    98.04    99.62
2017 02 05 07    97.55    99.62
2017 02 05 08    97.14    99.33
2017 02 05 09    97.08    97.52
2017 02 05 10    97.00    95.72
2017 02 05 11    97.05    93.92
2017 02 05 12    96.90    92.41
2017 02 05 13    96.67    92.43
2017 02 05 14    96.43    92.43
2017 02 05 15    96.44    92.63
2017 02 05 16    96.33    93.42
2017 02 05 17    96.13    94.21
2017 02 05 18    96.07    95.00
2017 02 05 19    95.90    95.60
2017 02 05 20    95.96    95.56
2017 02 05 21    96.07    95.55
2017 02 05 22    96.35    95.53
2017 02 05 23    96.74    95.52
2017 02 06 00    97.30    95.59
2017 02 06 01    97.84    95.61
2017 02 06 02    98.22    95.65
2017 02 06 03    98.39    95.67
2017 02 06 04    98.36    95.67
2017 02 06 05    98.24    95.76
2017 02 06 06    98.12    95.89
2017 02 06 07    97.82    95.95
2017 02 06 08    97.73    96.20
2017 02 06 09    97.21    96.39
2017 02 06 10    96.84    96.53
2017 02 06 11    96.62    96.71
2017 02 06 12    96.14    96.69
2017 02 06 13    96.14    96.63
2017 02 06 14    96.04    96.53
2017 02 06 15    96.20    96.50
2017 02 06 16    96.45    96.45
2017 02 06 17    96.80    96.37
2017 02 06 18    97.17    96.37
2017 02 06 19    97.43    97.19
2017 02 06 20    98.00    98.58
2017 02 06 21    98.44    99.97
2017 02 06 22    98.77   100.85
2017 02 06 23    98.99   100.76
2017 02 07 00    98.91    99.98
2017 02 07 01    98.96    99.32
2017 02 07 02    99.07    99.17
2017 02 07 03    99.14    99.11
2017 02 07 04    99.23    99.23
2017 02 07 05    99.08    99.27
2017 02 07 06    98.85    99.30
2017 02 07 07    98.49    99.31
2017 02 07 08    98.05    99.27
2017 02 07 09    97.52    98.78
2017 02 07 10    96.95    98.23
2017 02 07 11    96.38    97.69
2017 02 07 12    95.84    97.21
2017 02 07 13    95.51    96.77
2017 02 07 14    95.28    95.71
2017 02 07 15    95.11    94.47
2017 02 07 16    94.94    93.26
2017 02 07 17    95.48    92.45
2017 02 07 18    95.17    92.27
2017 02 07 19    94.87    92.28
2017 02 07 20    94.50    92.21
2017 02 07 21    93.30    92.35
2017 02 07 22    92.83    92.52
2017 02 07 23    92.41    92.71
2017 02 08 00    92.03    92.95
2017 02 08 01    91.69    93.00
2017 02 08 02    91.31    93.05
2017 02 08 03    90.83    93.09
2017 02 08 04    90.23    93.11
2017 02 08 05    89.56    93.10
2017 02 08 06    88.87    93.11
2017 02 08 07    88.29    92.94
2017 02 08 08    87.69    91.47
2017 02 08 09    87.38    89.25
2017 02 08 10    87.14    86.78
2017 02 08 11    86.80    84.48
2017 02 08 12    86.55    83.50
2017 02 08 13    86.09    83.28
2017 02 08 14    85.74    83.78
2017 02 08 15    85.44    84.28
2017 02 08 16    85.19    84.73
2017 02 08 17    84.89    85.17
2017 02 08 18    84.56    85.14
2017 02 08 19    84.13    84.56
2017 02 08 20    83.67    83.82
2017 02 08 21    82.95    83.10
2017 02 08 22    82.32    82.35
2017 02 08 23    81.72    82.17
2017 02 09 00    81.02    82.00
2017 02 09 01    80.74    81.11
2017 02 09 02    80.19    80.22
2017 02 09 03    79.62    79.32
2017 02 09 04    79.08    78.60
2017 02 09 05    78.48    78.60
2017 02 09 06    77.99    78.11
2017 02 09 07    77.51    77.08
2017 02 09 08    77.09    76.05
2017 02 09 09    76.55    75.03
2017 02 09 10    76.08    74.49
2017 02 09 11    75.70    74.51
2017 02 09 12    75.40    74.52
2017 02 09 13    75.32    74.56
2017 02 09 14    75.55    74.67
2017 02 09 15    75.23    78.04
2017 02 09 16    75.23    84.29
2017 02 09 17    75.42    85.53
2017 02 09 18    75.38    84.96
2017 02 09 19    75.97    81.59
2017 02 09 20    76.34    76.08
2017 02 09 21    76.62    75.33
2017 02 09 22    77.02    76.11
2017 02 09 23    77.54    76.40
2017 02 10 00    78.10    75.97
2017 02 10 01    78.63    75.74
2017 02 10 02    79.33    75.80
2017 02 10 03    80.15    75.85
2017 02 10 04    81.09    75.93
2017 02 10 05    82.09    76.00
2017 02 10 06    82.97    76.03
2017 02 10 07    83.77    77.17
2017 02 10 08    84.77    79.63
2017 02 10 09    86.06    83.31
2017 02 10 10    87.35    86.95
2017 02 10 11    88.41    89.48
2017 02 10 12    88.53    90.67
2017 02 10 13    88.64    90.63
2017 02 10 14    88.26    89.92
2017 02 10 15    87.69    89.12
2017 02 10 16    87.51    88.33
2017 02 10 17    86.64    87.53
2017 02 10 18    85.90    87.43
2017 02 10 19    85.27    87.41
2017 02 10 20    84.72    87.38
2017 02 10 21    84.23    87.35
2017 02 10 22    84.08    87.32
2017 02 10 23    84.09    87.27
2017 02 11 00    84.56    86.24
2017 02 11 01    85.62    85.04
2017 02 11 02    87.30    83.87
2017 02 11 03    89.92    82.92
2017 02 11 04    93.18    85.54
2017 02 11 05    98.01    91.75
2017 02 11 06   102.99    99.47
2017 02 11 07   108.13   108.80
2017 02 11 08   112.62   114.60
2017 02 11 09   115.31   117.08
2017 02 11 10   117.11   117.99
2017 02 11 11   117.48   117.14
2017 02 11 12   117.22   117.22
2017 02 11 13   116.37   117.19
2017 02 11 14   115.25   117.17
2017 02 11 15   113.94   117.12
2017 02 11 16   113.10   117.04
2017 02 11 17   112.18   116.98
2017 02 11 18   111.17   116.94
2017 02 11 19   110.90   115.89
2017 02 11 20   110.66   113.68
2017 02 11 21   110.88   110.70
2017 02 11 22   111.55   107.00
2017 02 11 23   111.76   104.60
2017 02 12 00   111.46   104.22
2017 02 12 01   110.88   106.39
2017 02 12 02   110.25   109.52
2017 02 12 03   109.77   112.37
2017 02 12 04   109.35   114.39
2017 02 12 05   109.24   114.41
2017 02 12 06   108.91   113.77
2017 02 12 07   108.73   112.42
2017 02 12 08   108.67   110.57
2017 02 12 09   108.27   109.00
2017 02 12 10   107.74   107.83
2017 02 12 11   106.68   107.29
2017 02 12 12   105.59   106.99
2017 02 12 13   104.60   106.47
2017 02 12 14   104.01   105.38
2017 02 12 15   103.75   104.16
2017 02 12 16   103.69   103.22
2017 02 12 17   104.03   102.45
2017 02 12 18   104.74   102.25
2017 02 12 19   106.96   102.25
2017 02 12 20   108.67   102.26
2017 02 12 21   110.22   102.28
2017 02 12 22   111.19   102.30
2017 02 12 23   110.63   102.32
2017 02 13 00   110.54   103.54
2017 02 13 01   110.64   106.88
2017 02 13 02   111.01   110.61
2017 02 13 03   111.20   114.25
2017 02 13 04   110.92   116.69
2017 02 13 05   110.13   117.07
2017 02 13 06   108.65   117.06
2017 02 13 07   107.83   115.23
2017 02 13 08   107.48   112.65
2017 02 13 09   107.45   109.68
2017 02 13 10   107.80   106.70
2017 02 13 11   107.64   105.62
2017 02 13 12   107.36   105.31
2017 02 13 13   106.88   105.34
2017 02 13 14   106.56   105.37
2017 02 13 15   106.32   105.34
2017 02 13 16   106.76   105.35
2017 02 13 17   107.47   105.33
2017 02 13 18   108.34   105.34
2017 02 13 19   109.37   105.40
2017 02 13 20   109.85   105.42
2017 02 13 21   110.77   105.45
2017 02 13 22   112.01   107.39
2017 02 13 23   114.95   111.59
2017 02 14 00   117.90   116.74
2017 02 14 01   120.45   123.39
2017 02 14 02   122.68   128.12
2017 02 14 03   123.63   130.57
2017 02 14 04   125.66   132.07
2017 02 14 05   128.78   132.07
2017 02 14 06   132.95   132.21
2017 02 14 07   137.25   134.37
2017 02 14 08   140.96   138.64
2017 02 14 09   145.08   143.07
2017 02 14 10   149.68   147.39
2017 02 14 11   154.39   149.69
2017 02 14 12   159.17   150.03
2017 02 14 13   162.98   151.43
2017 02 14 14   166.45   154.71
2017 02 14 15   170.79   160.10
2017 02 14 16   177.00   167.86
2017 02 14 17   184.72   176.83
2017 02 14 18   193.22   186.16
2017 02 14 19   201.73   195.34
2017 02 14 20   209.01   203.54
2017 02 14 21   215.07   210.60
2017 02 14 22   219.92   216.54
2017 02 14 23   223.59   221.29
2017 02 15 00   226.36   224.86
2017 02 15 01   228.43   227.47
2017 02 15 02   229.84   229.23
2017 02 15 03   231.23   230.59
2017 02 15 04   232.84   232.11
2017 02 15 05   234.61   233.80
2017 02 15 06   236.93   235.85
2017 02 15 07   239.74   238.43
2017 02 15 08   243.62   241.81
2017 02 15 09   249.11   246.54
2017 02 15 10   256.18   252.88
2017 02 15 11   264.94   260.85
2017 02 15 12   274.56   270.04
2017 02 15 13   284.49   279.91
2017 02 15 14   294.16   289.84
2017 02 15 15   302.85   299.14
2017 02 15 16   310.26   307.29
2017 02 15 17   316.44   314.05
2017 02 15 18   321.17   319.39
2017 02 15 19   324.87   323.47
2017 02 15 20   327.94   326.77
2017 02 15 21   330.28   329.40
2017 02 15 22   332.32   331.53
2017 02 15 23   334.27   333.51
2017 02 16 00   336.11   335.41
2017 02 16 01   337.83   337.19
2017 02 16 02   339.48   338.86
2017 02 16 03   340.79   340.33
2017 02 16 04   341.72   341.40
2017 02 16 05   342.24   342.07
2017 02 16 06   342.13   342.22
2017 02 16 07   341.35   341.70
2017 02 16 08   340.16   340.66
2017 02 16 09   338.62   339.26
2017 02 16 10   336.86   337.56
2017 02 16 11   335.21   335.85
2017 02 16 12   333.63   334.21
2017 02 16 13   332.44   332.85
2017 02 16 14   331.68   331.91
2017 02 16 15   331.35   331.41
2017 02 16 16   328.22   329.53
2017 02 16 17   326.47   327.00
2017 02 16 18   325.58   325.85
2017 02 16 19   325.02   325.19
2017 02 16 20   327.67   326.45
2017 02 16 21   329.07   328.60
2017 02 16 22   329.71   329.48
2017 02 16 23   329.81   329.78
2017 02 17 00   330.03   329.95
2017 02 17 01   329.68   329.86
2017 02 17 02   328.87   329.22
2017 02 17 03   327.61   328.14
2017 02 17 04   325.30   326.26
2017 02 17 05   322.65   323.71
2017 02 17 06   319.64   320.83
2017 02 17 07   316.19   317.56
2017 02 17 08   312.49   313.95
2017 02 17 09   308.57   310.12
2017 02 17 10   304.42   306.05
2017 02 17 11   300.22   301.86
2017 02 17 12   296.13   297.73
2017 02 17 13   292.31   293.86
2017 02 17 14   288.73   290.25
2017 02 17 15   285.36   286.85
2017 02 17 16   281.97   283.52
2017 02 17 17   278.42   280.02
2017 02 17 18   274.74   276.40
2017 02 17 19   271.18   272.78
2017 02 17 20   267.75   269.29
2017 02 17 21   264.44   265.96
2017 02 17 22   261.32   262.75
2017 02 17 23   258.17   259.63
2017 02 18 00   255.05   256.51
2017 02 18 01   251.92   253.38
2017 02 18 02   248.83   250.29
2017 02 18 03   245.70   247.18
2017 02 18 04   242.68   244.11
2017 02 18 05   239.92   241.23
2017 02 18 06   237.23   238.51
2017 02 18 07   234.76   235.93
2017 02 18 08   232.34   233.48
2017 02 18 09   229.90   231.07
2017 02 18 10   227.54   228.65
2017 02 18 11   224.71   226.06
2017 02 18 12   222.08   223.30
2017 02 18 13   219.76   220.85
2017 02 18 14   217.72   218.72
2017 02 18 15   216.52   217.18
2017 02 18 16   215.65   216.19
2017 02 18 17   215.16   215.49
2017 02 18 18   214.91   215.09
2017 02 18 19   214.82   214.88
2017 02 18 20   214.76   214.79
2017 02 18 21   214.42   214.60
2017 02 18 22   213.95   214.25
2017 02 18 23   213.38   213.78
2017 02 19 00   212.50   213.12
2017 02 19 01   211.47   212.24
2017 02 19 02   210.32   211.18
2017 02 19 03   208.76   209.86
2017 02 19 04   207.20   208.33
2017 02 19 05   205.57   206.76
2017 02 19 06   203.83   205.08
2017 02 19 07   202.36   203.49
2017 02 19 08   200.71   201.93
2017 02 19 09   199.01   200.26
2017 02 19 10   197.10   198.48
2017 02 19 11   195.00   196.49
2017 02 19 12   193.00   194.44
2017 02 19 13   190.99   192.44
2017 02 19 14   189.36   190.56
2017 02 19 15   188.04   188.99
2017 02 19 16   186.84   187.67
2017 02 19 17   185.81   186.52
2017 02 19 18   181.36   180.14
2017 02 19 19   181.34   181.09
2017 02 19 20   180.59   180.96
2017 02 19 21   179.34   180.11
2017 02 19 22   181.06   184.08
2017 02 19 23   177.95   180.31
2017 02 20 00   175.50   177.36
2017 02 20 01   173.36   174.98
2017 02 20 02   171.47   172.91
2017 02 20 03   169.75   171.06
2017 02 20 04   167.94   169.32
2017 02 20 05   166.42   167.73
2017 02 20 06   165.17   166.42
2017 02 20 07   164.33   165.40
2017 02 20 08   163.44   164.60
2017 02 20 09   162.69   163.82
2017 02 20 10   161.78   163.00
2017 02 20 11   160.68   162.08
2017 02 20 12   159.89   161.11
2017 02 20 13   158.90   160.18
2017 02 20 14   158.00   159.26
2017 02 20 15   157.08   158.33
2017 02 20 16   155.91   157.31
2017 02 20 17   154.79   156.23
2017 02 20 18   153.60   155.10
2017 02 20 19   152.28   153.90
2017 02 20 20   150.95   152.66
2017 02 20 21   149.53   151.40
2017 02 20 22   148.17   150.28
2017 02 20 23   147.17   149.49
2017 02 21 00   146.49   149.06
2017 02 21 01   146.03   148.97
2017 02 21 02   145.67   149.00
2017 02 21 03   145.12   149.00
2017 02 21 04   144.56   148.93
2017 02 21 05   143.92   148.74
2017 02 21 06   143.50   148.18
2017 02 21 07   143.68   147.08
2017 02 21 08   143.77   146.06
2017 02 21 09   143.79   145.13
2017 02 21 10   143.54   144.58
2017 02 21 11   142.41   144.58
2017 02 21 12   141.06   144.54
2017 02 21 13   139.26   144.49
2017 02 21 14   136.90   144.26
2017 02 21 15   137.42   141.36
2017 02 21 16   138.12   138.49
2017 02 21 17   138.74   136.51
2017 02 21 18   139.63   135.07
2017 02 21 19   137.67   136.41
2017 02 21 20   135.68   137.54
2017 02 21 21   134.21   137.56
2017 02 21 22   132.68   137.21
2017 02 21 23   131.92   135.91
2017 02 22 00   131.86   134.17
2017 02 22 01   132.07   132.48
2017 02 22 02   132.73   130.80
2017 02 22 03   132.89   129.98
2017 02 22 04   132.56   129.82
2017 02 22 05   132.05   129.88
2017 02 22 06   131.44   129.94
2017 02 22 07   130.77   130.00
2017 02 22 08   129.85   130.07
2017 02 22 09   129.29   129.78
2017 02 22 10   128.80   129.32
2017 02 22 11   128.46   128.82
2017 02 22 12   128.47   128.19
2017 02 22 13   128.31   127.73
2017 02 22 14   128.17   127.41
2017 02 22 15   127.82   127.12
2017 02 22 16   127.48   126.93
2017 02 22 17   126.90   126.47
2017 02 22 18   126.19   125.89
2017 02 22 19   125.40   125.29
2017 02 22 20   124.42   124.67
2017 02 22 21   123.46   124.38
2017 02 22 22   122.92   123.65
2017 02 22 23   122.84   122.59
2017 02 23 00   122.95   121.36
2017 02 23 01   123.60   120.24
2017 02 23 02   123.72   119.71
2017 02 23 03   123.69   119.57
2017 02 23 04   123.55   119.64
2017 02 23 05   122.91   119.70
2017 02 23 06   122.54   119.75
2017 02 23 07   122.06   120.10
2017 02 23 08   121.72   120.65
2017 02 23 09   121.50   121.20
2017 02 23 10   121.28   121.71
2017 02 23 11   121.12   121.91
2017 02 23 12   120.66   121.88
2017 02 23 13   120.05   121.82
2017 02 23 14   119.47   121.79
2017 02 23 15   118.42   121.75
2017 02 23 16   117.36   121.70
2017 02 23 17   115.96   121.65
2017 02 23 18   114.12   121.58
2017 02 23 19   111.98   121.50
2017 02 23 20   110.94   119.80
2017 02 23 21   110.25   117.33
2017 02 23 22   109.94   114.87
2017 02 23 23   110.42   112.43
2017 02 24 00   110.17   111.34
2017 02 24 01   110.44   110.15
2017 02 24 02   110.85   108.96
2017 02 24 03   111.23   107.79
2017 02 24 04   111.54   106.90
2017 02 24 05   111.36   106.92
2017 02 24 06   111.16   107.05
2017 02 24 07   110.86   107.04
2017 02 24 08   110.52   107.08
2017 02 24 09   110.20   107.14
2017 02 24 10   109.92   107.09
2017 02 24 11   109.74   107.15
2017 02 24 12   109.62   107.15
2017 02 24 13   109.60   107.16
2017 02 24 14   109.46   107.17
2017 02 24 15   109.40   107.14
2017 02 24 16   109.16   107.14
2017 02 24 17   108.92   107.08
2017 02 24 18   108.66   107.04
2017 02 24 19   108.54   107.05
2017 02 24 20   108.63   107.07
2017 02 24 21   108.86   107.11
2017 02 24 22   109.38   107.15
2017 02 24 23   110.13   107.20
2017 02 25 00   110.83   107.25
2017 02 25 01   111.22   107.49
2017 02 25 02   111.45   108.39
2017 02 25 03   111.33   109.50
2017 02 25 04   111.29   110.95
2017 02 25 05   111.64   112.34
2017 02 25 06   112.38   113.09
2017 02 25 07   113.69   113.60
2017 02 25 08   115.24   115.54
2017 02 25 09   117.45   118.98
2017 02 25 10   119.60   122.38
2017 02 25 11   121.66   125.76
2017 02 25 12   124.30   126.26
2017 02 25 13   126.07   125.46
2017 02 25 14   127.61   125.44
2017 02 25 15   128.18   126.62
2017 02 25 16   128.35   128.90
2017 02 25 17   128.27   130.87
2017 02 25 18   128.16   132.04
2017 02 25 19   128.36   132.00
2017 02 25 20   128.11   131.93
2017 02 25 21   127.99   131.87
2017 02 25 22   127.82   131.85
2017 02 25 23   127.40   131.86
2017 02 26 00   128.71   129.90
2017 02 26 01   130.35   127.48
2017 02 26 02   131.15   126.02
2017 02 26 03   132.03   124.85
2017 02 26 04   130.96   125.67
2017 02 26 05   129.43   126.96
2017 02 26 06   128.62   127.27
2017 02 26 07   127.88   127.42
2017 02 26 08   126.96   127.93
2017 02 26 09   126.09   128.44
2017 02 26 10   125.19   128.82
2017 02 26 11   124.75   128.23
2017 02 26 12   124.63   127.22
2017 02 26 13   124.62   126.23
2017 02 26 14   124.65   125.35
2017 02 26 15   124.40   125.31
2017 02 26 16   123.88   125.25
2017 02 26 17   123.17   125.15
2017 02 26 18   122.61   125.08
2017 02 26 19   121.52   125.03
2017 02 26 20   120.53   125.01
2017 02 26 21   119.74   125.00
2017 02 26 22   118.48   125.00
2017 02 26 23   117.48   124.98
2017 02 27 00   116.72   124.68
2017 02 27 01   117.19   123.46
2017 02 27 02   118.12   122.23
2017 02 27 03   119.67   121.04
2017 02 27 04   121.05   120.11
2017 02 27 05   121.03   120.16
2017 02 27 06   121.40   120.20
2017 02 27 07   121.96   120.21
2017 02 27 08   122.80   118.39
2017 02 27 09   125.30   114.00
2017 02 27 10   126.55   110.03
2017 02 27 11   126.03   108.06
2017 02 27 12   125.13   110.38
2017 02 27 13   122.92   115.31
2017 02 27 14   121.38   119.82
2017 02 27 15   121.01   122.30
2017 02 27 16   120.46   122.93
2017 02 27 17   119.00   124.78
2017 02 27 18   118.23   124.71
2017 02 27 19   117.73   124.21
2017 02 27 20   118.09   122.34
2017 02 27 21   116.72   119.19
2017 02 27 22   113.37   117.96
2017 02 27 23   113.88   114.49
2017 02 28 00   114.10   113.30
2017 02 28 01   115.32   114.28
2017 02 28 02   117.61   115.52
2017 02 28 03   116.41   118.27
2017 02 28 04   114.79   119.52
2017 02 28 05   114.72   118.02
2017 02 28 06   115.06   115.89
2017 02 28 07   114.79   114.94
