#AAA MM DD HH    Qaflu   Qdeflu
2015 01 28 09   168.59   167.89
2015 01 28 10   168.83   168.13
2015 01 28 11   168.78   168.32
2015 01 28 12   168.92   168.46
2015 01 28 13   169.06   168.60
2015 01 28 14   168.39   168.62
2015 01 28 15   168.58   168.58
2015 01 28 16   168.58   168.58
2015 01 28 17   168.58   168.58
2015 01 28 18   168.90   168.67
2015 01 28 19   168.62   168.86
2015 01 28 20   168.64   169.11
2015 01 28 21   168.82   169.52
2015 01 28 22   168.57   169.98
2015 01 28 23   168.42   170.29
2015 01 29 00   167.46   170.27
2015 01 29 01   166.45   169.73
2015 01 29 02   165.82   168.86
2015 01 29 03   165.40   167.98
2015 01 29 04   165.63   167.26
2015 01 29 05   166.16   166.87
2015 01 29 06   166.01   166.71
2015 01 29 07   165.93   166.63
2015 01 29 08   166.09   166.56
2015 01 29 09   165.87   166.57
2015 01 29 10   164.86   166.50
2015 01 29 11   163.77   166.11
2015 01 29 12   163.23   165.57
2015 01 29 13   162.92   165.02
2015 01 29 14   163.90   164.60
2015 01 29 15   165.00   164.53
2015 01 29 16   165.37   164.67
2015 01 29 17   165.54   164.83
2015 01 29 18   165.70   165.00
2015 01 29 19   165.36   165.12
2015 01 29 20   165.57   165.34
2015 01 29 21   165.37   165.60
2015 01 29 22   165.38   165.85
2015 01 29 23   165.72   166.18
2015 01 30 00   165.36   166.53
2015 01 30 01   165.32   166.72
2015 01 30 02   165.55   166.72
2015 01 30 03   165.61   166.55
2015 01 30 04   165.98   166.21
2015 01 30 05   166.14   165.90
2015 01 30 06   165.87   165.63
2015 01 30 07   165.91   165.44
2015 01 30 08   166.37   165.43
2015 01 30 09   167.26   165.62
2015 01 30 10   168.42   166.08
2015 01 30 11   169.01   166.67
2015 01 30 12   169.29   167.19
2015 01 30 13   169.27   167.63
2015 01 30 14   168.94   168.00
2015 01 30 15   169.03   168.33
2015 01 30 16   169.17   168.70
2015 01 30 17   169.08   169.08
2015 01 30 18   169.43   169.43
2015 01 30 19   168.46   169.63
2015 01 30 20   167.41   169.51
2015 01 30 21   166.30   169.11
2015 01 30 22   164.99   168.50
2015 01 30 23   165.08   167.88
2015 01 31 00   164.90   167.47
2015 01 31 01   165.06   167.16
2015 01 31 02   165.21   166.85
2015 01 31 03   165.59   166.53
2015 01 31 04   165.45   166.15
2015 01 31 05   165.79   165.79
2015 01 31 06   165.88   165.64
2015 01 31 07   165.37   165.60
2015 01 31 08   165.45   165.45
2015 01 31 09   165.20   165.20
2015 01 31 10   165.42   164.95
2015 01 31 11   166.74   164.87
2015 01 31 12   167.60   165.03
2015 01 31 13   168.25   165.44
2015 01 31 14   169.86   166.11
2015 01 31 15   173.02   167.17
2015 01 31 16   173.43   168.52
2015 01 31 17   175.00   169.86
2015 01 31 18   175.80   171.12
2015 01 31 19   173.37   171.96
2015 01 31 20   173.85   172.45
2015 01 31 21   173.81   172.88
2015 01 31 22   174.95   173.31
2015 01 31 23   177.48   174.20
2015 02 01 00   181.21   175.82
2015 02 01 01   184.55   178.00
2015 02 01 02   186.64   180.32
2015 02 01 03   186.50   182.28
2015 02 01 04   185.80   183.46
2015 02 01 05   185.42   184.02
2015 02 01 06   183.45   184.15
2015 02 01 07   184.17   183.94
2015 02 01 08   184.53   183.83
2015 02 01 09   184.54   183.84
2015 02 01 10   185.56   183.92
2015 02 01 11   185.50   184.10
2015 02 01 12   185.12   184.19
2015 02 01 13   184.52   184.05
2015 02 01 14   183.72   183.72
2015 02 01 15   182.80   183.27
2015 02 01 16   182.28   182.75
2015 02 01 17   181.04   182.21
2015 02 01 18   179.72   181.59
2015 02 01 19   178.31   180.88
2015 02 01 20   176.87   180.14
2015 02 01 21   175.82   179.33
2015 02 01 22   175.24   178.51
2015 02 01 23   173.15   177.36
2015 02 02 00   155.00   173.48
2015 02 02 01   137.77   166.08
2015 02 02 02   120.16   156.89
2015 02 02 03   103.98   146.97
2015 02 02 04   103.89   139.50
2015 02 02 05   103.34   135.55
2015 02 02 06   102.94   133.39
2015 02 02 07   113.72   132.36
2015 02 02 08   129.27   131.80
2015 02 02 09   145.35   131.54
2015 02 02 10   161.44   131.69
2015 02 02 11   167.14   132.88
2015 02 02 12   167.82   135.29
2015 02 02 13   168.19   139.02
2015 02 02 14   168.43   143.86
2015 02 02 15   166.42   148.64
2015 02 02 16   164.19   152.49
2015 02 02 17   162.21   155.19
2015 02 02 18   160.38   156.87
2015 02 02 19   160.36   158.02
2015 02 02 20   160.67   159.03
2015 02 02 21   160.32   159.85
2015 02 02 22   160.12   160.35
2015 02 02 23   159.69   160.39
2015 02 03 00   143.98   158.25
2015 02 03 01   128.82   153.16
2015 02 03 02   114.01   146.52
2015 02 03 03    99.08   139.41
2015 02 03 04    99.49   134.07
2015 02 03 05    99.48   131.37
2015 02 03 06    99.21   130.05
2015 02 03 07    99.06   129.21
2015 02 03 08    99.40   128.40
2015 02 03 09   103.13   127.76
2015 02 03 10   121.27   127.48
2015 02 03 11   138.94   127.66
2015 02 03 12   157.06   128.29
2015 02 03 13   171.65   129.30
2015 02 03 14   171.79   130.54
2015 02 03 15   172.04   132.49
2015 02 03 16   171.93   135.71
2015 02 03 17   171.53   140.28
2015 02 03 18   171.85   145.89
2015 02 03 19   172.06   151.71
2015 02 03 20   172.43   156.99
2015 02 03 21   171.68   161.15
2015 02 03 22   171.74   164.25
2015 02 03 23   172.14   166.53
2015 02 04 00   171.80   168.05
2015 02 04 01   172.07   169.03
2015 02 04 02   171.56   169.68
2015 02 04 03   171.43   170.03
2015 02 04 04   170.31   170.07
2015 02 04 05   170.74   170.04
2015 02 04 06   170.48   170.01
2015 02 04 07   170.39   169.92
2015 02 04 08   170.59   169.88
2015 02 04 09   170.35   169.89
2015 02 04 10   169.76   169.76
2015 02 04 11   169.29   169.53
2015 02 04 12   169.56   169.33
2015 02 04 13   169.68   169.21
2015 02 04 14   170.16   169.22
2015 02 04 15   169.98   169.28
2015 02 04 16   169.47   169.24
2015 02 04 17   169.15   169.15
2015 02 04 18   168.89   169.13
2015 02 04 19   165.18   168.69
2015 02 04 20   161.09   167.41
2015 02 04 21   155.71   165.30
2015 02 04 22   151.81   162.57
2015 02 04 23   151.38   160.04
2015 02 05 00   166.28   160.19
2015 02 05 01   172.33   162.97
2015 02 05 02   176.90   166.14
2015 02 05 03   181.99   169.59
2015 02 05 04   172.29   171.35
2015 02 05 05   172.50   171.33
2015 02 05 06   172.39   171.45
2015 02 05 07   170.59   171.28
2015 02 05 08   170.13   170.83
2015 02 05 09   169.72   170.42
2015 02 05 10   169.59   170.06
2015 02 05 11   171.16   169.99
2015 02 05 12   171.33   170.16
2015 02 05 13   171.26   170.32
2015 02 05 14   171.18   170.47
2015 02 05 15   163.60   169.45
2015 02 05 16   168.44   168.44
2015 02 05 17   153.43   166.53
2015 02 05 18   142.78   161.73
2015 02 05 19   137.95   156.67
2015 02 05 20   113.51   150.00
2015 02 05 21   110.18   142.86
2015 02 05 22   102.29   138.33
2015 02 05 23    95.65   135.04
2015 02 06 00    98.43   133.26
2015 02 06 01    91.52   132.72
2015 02 06 02    85.00   132.17
2015 02 06 03    83.66   131.53
2015 02 06 04    84.23   130.72
2015 02 06 05    93.24   129.83
2015 02 06 06   103.98   129.07
2015 02 06 07   108.94   128.50
2015 02 06 08   110.20   128.15
2015 02 06 09   121.95   128.17
2015 02 06 10   132.70   128.55
2015 02 06 11   146.18   129.15
2015 02 06 12   159.56   129.88
2015 02 06 13   162.62   130.64
2015 02 06 14   165.09   131.26
2015 02 06 15   165.68   131.85
2015 02 06 16   165.94   132.57
2015 02 06 17   165.87   133.42
2015 02 06 18   166.19   134.43
2015 02 06 19   137.58   135.28
2015 02 06 20   102.40   135.54
2015 02 06 21    66.90   135.02
2015 02 06 22    30.44   133.77
2015 02 06 23    56.26   132.43
2015 02 07 00    62.39   131.21
2015 02 07 01    92.06   130.04
2015 02 07 02   110.62   129.26
2015 02 07 03    95.90   128.35
2015 02 07 04   107.14   127.39
2015 02 07 05    95.74   126.58
2015 02 07 06    95.73   125.65
2015 02 07 07    95.51   124.74
2015 02 07 08    95.55   123.86
2015 02 07 09    95.40   123.02
2015 02 07 10    95.24   122.17
2015 02 07 11    95.09   121.33
2015 02 07 12    94.98   120.53
2015 02 07 13    95.18   119.81
2015 02 07 14    95.25   119.19
2015 02 07 15    95.15   118.62
2015 02 07 16    95.55   118.11
2015 02 07 17    95.55   117.79
2015 02 07 18    95.52   117.68
2015 02 07 19    95.84   117.68
2015 02 07 20    95.60   117.82
2015 02 07 21    95.53   117.97
2015 02 07 22    95.39   118.06
2015 02 07 23    95.21   118.11
2015 02 08 00    95.35   118.01
2015 02 08 01    95.65   117.64
2015 02 08 02    95.81   117.12
2015 02 08 03    95.90   116.53
2015 02 08 04    95.81   115.76
2015 02 08 05    95.86   114.90
2015 02 08 06    95.40   113.99
2015 02 08 07    95.52   112.97
2015 02 08 08    95.19   111.97
2015 02 08 09    94.36   110.90
2015 02 08 10    94.53   109.72
2015 02 08 11    93.82   108.56
2015 02 08 12    93.57   107.40
2015 02 08 13    93.81   106.27
2015 02 08 14    93.67   105.23
2015 02 08 15    93.55   104.21
2015 02 08 16    93.97   103.27
2015 02 08 17    93.60   102.45
2015 02 08 18    93.83   101.77
2015 02 08 19    93.65   101.36
2015 02 08 20    93.33   101.26
2015 02 08 21    93.23   101.39
2015 02 08 22    92.57   101.64
2015 02 08 23    92.58   101.87
2015 02 09 00    92.51   101.80
2015 02 09 01    92.67   101.29
2015 02 09 02    92.39   100.55
2015 02 09 03    92.83    99.63
2015 02 09 04    92.96    98.62
2015 02 09 05    92.60    97.81
2015 02 09 06    93.31    97.17
2015 02 09 07    92.95    96.58
2015 02 09 08    93.04    96.21
2015 02 09 09    93.12    96.07
2015 02 09 10    93.20    95.92
2015 02 09 11    93.05    95.77
2015 02 09 12    92.70    95.65
2015 02 09 13    92.79    95.51
2015 02 09 14    92.49    95.44
2015 02 09 15    92.57    95.52
2015 02 09 16    92.60    95.77
2015 02 09 17    92.62    96.25
2015 02 09 18    92.74    97.05
2015 02 09 19    92.66    98.10
2015 02 09 20    92.73    99.30
2015 02 09 21    92.84   100.55
2015 02 09 22    92.21   101.73
2015 02 09 23    92.38   102.58
2015 02 10 00    92.91   102.89
2015 02 10 01    92.32   102.75
2015 02 10 02    92.56   102.31
2015 02 10 03    92.83   101.67
2015 02 10 04    91.51   101.03
2015 02 10 05    92.23   100.39
2015 02 10 06    93.05    99.62
2015 02 10 07    92.27    98.85
2015 02 10 08    92.93    98.14
2015 02 10 09    93.17    97.47
2015 02 10 10    93.00    96.85
2015 02 10 11    92.96    96.35
2015 02 10 12    93.14    95.86
2015 02 10 13    92.81    95.30
2015 02 10 14    92.71    94.75
2015 02 10 15    92.52    94.10
2015 02 10 16    92.84    93.52
2015 02 10 17    92.84    93.29
2015 02 10 18    86.71    93.51
2015 02 10 19    79.89    93.94
2015 02 10 20    73.13    94.44
2015 02 10 21    66.30    94.86
2015 02 10 22    64.66    95.03
2015 02 10 23    65.20    95.12
2015 02 11 00    64.79    95.16
2015 02 11 01    64.80    94.67
2015 02 11 02    66.80    93.65
2015 02 11 03    71.95    92.42
2015 02 11 04    77.81    91.26
2015 02 11 05    83.59    90.28
2015 02 11 06    87.80    89.59
2015 02 11 07    88.36    89.03
2015 02 11 08    88.58    88.35
2015 02 11 09    87.65    87.87
2015 02 11 10    88.07    87.62
2015 02 11 11    88.31    87.20
2015 02 11 12    88.46    86.68
2015 02 11 13    89.36    86.23
2015 02 11 14    89.05    85.70
2015 02 11 15    89.77    85.31
2015 02 11 16    89.40    85.38
2015 02 11 17    86.27    85.82
2015 02 11 18    81.59    86.50
2015 02 11 19    75.23    87.29
2015 02 11 20    69.66    87.96
2015 02 11 21    66.46    88.33
2015 02 11 22    65.75    88.51
2015 02 11 23    69.83    88.80
2015 02 12 00    74.22    89.18
2015 02 12 01    81.05    89.31
2015 02 12 02    86.72    89.17
2015 02 12 03    87.52    88.86
2015 02 12 04    89.16    88.27
2015 02 12 05    89.35    87.56
2015 02 12 06    88.33    86.99
2015 02 12 07    89.76    86.63
2015 02 12 08    90.89    86.65
2015 02 12 09    89.06    87.28
2015 02 12 10    90.13    88.35
2015 02 12 11    90.27    89.38
2015 02 12 12    89.35    90.46
2015 02 12 13    90.06    91.39
2015 02 12 14    90.29    92.08
2015 02 12 15    90.45    92.90
