#AAA MM DD HH    Qaflu   Qdeflu
2015 02 05 10  1788.82  2378.68
2015 02 05 11  1876.64  2380.88
2015 02 05 12  1848.32  2324.02
2015 02 05 13  1787.52  2158.56
2015 02 05 14  1659.18  2001.68
2015 02 05 15  1551.96  1827.86
2015 02 05 16  1620.10  1781.84
2015 02 05 17  1513.45  1808.38
2015 02 05 18  1659.78  1821.52
2015 02 05 19  1673.41  1654.38
2015 02 05 20  1410.74  1496.36
2015 02 05 21  1292.42  1425.62
2015 02 05 22  1559.09  1368.81
2015 02 05 23  1618.09  1513.44
2015 02 06 00  1639.14  1563.03
2015 02 06 01  1913.27  1513.68
2015 02 06 02  1694.09  1465.75
2015 02 06 03  1686.78  1401.36
2015 02 06 04  1853.98  1359.25
2015 02 06 05  1855.25  1417.61
2015 02 06 06  1898.39  1470.26
2015 02 06 07  1867.48  1534.49
2015 02 06 08  1914.98  1591.51
2015 02 06 09  1909.57  1595.60
2015 02 06 10  1851.18  1594.31
2015 02 06 11  1878.93  1498.37
2015 02 06 12  1819.30  1381.67
2015 02 06 13  1810.11  1239.28
2015 02 06 14  1739.16  1044.64
2015 02 06 15  1720.53   883.31
2015 02 06 16  1447.60   705.52
2015 02 06 17  1025.20   559.02
2015 02 06 18   654.31   464.03
2015 02 06 19   438.60   438.60
2015 02 06 20   235.28   454.09
2015 02 06 21   193.96   526.94
2015 02 06 22   471.62   823.63
2015 02 06 23   747.73  1118.77
2015 02 07 00  1092.29  1387.22
2015 02 07 01  1416.14  1596.91
2015 02 07 02  1558.33  1529.78
2015 02 07 03  1531.32  1426.66
2015 02 07 04  1364.16  1345.13
2015 02 07 05  1201.74  1277.85
2015 02 07 06  1224.58  1262.64
2015 02 07 07  1066.00  1437.04
2015 02 07 08  1249.04  1658.14
2015 02 07 09  1854.45  1892.51
2015 02 07 10  1841.90  2108.29
2015 02 07 11  1833.86  2119.28
2015 02 07 12  2012.41  1964.84
2015 02 07 13  1707.43  1621.80
2015 02 07 14  1372.56  1191.80
2015 02 07 15  1129.09   805.62
2015 02 07 16   750.21   550.42
2015 02 07 17   329.52   453.20
2015 02 07 18   185.12   499.08
2015 02 07 19   537.19   727.46
2015 02 07 20  1112.13   997.97
2015 02 07 21  1584.51  1470.34
2015 02 07 22  1949.23  1911.17
2015 02 07 23  2238.11  2171.52
2015 02 08 00  2160.96  2379.78
2015 02 08 01  2004.65  2385.20
2015 02 08 02  2187.72  2387.51
2015 02 08 03  2235.55  2387.77
2015 02 08 04  2150.21  2388.06
2015 02 08 05  2187.70  2387.49
2015 02 08 06  2223.36  2289.96
2015 02 08 07  2188.08  2292.73
2015 02 08 08  2085.38  2294.69
2015 02 08 09  2219.73  2210.21
2015 02 08 10  2231.93  2250.96
2015 02 08 11  2102.75  2226.43
2015 02 08 12  2037.06  2084.63
2015 02 08 13  1974.34  2040.93
2015 02 08 14  1571.23  1837.62
2015 02 08 15  1032.57  1403.61
2015 02 08 16   681.16  1052.21
2015 02 08 17   223.39   727.63
2015 02 08 18   105.03   866.14
2015 02 08 19   412.61  1221.29
2015 02 08 20  1083.70  1683.07
2015 02 08 21  1503.88  2141.31
2015 02 08 22  1838.85  2266.97
2015 02 08 23  2191.05  2371.81
2015 02 09 00  2053.52  2405.54
2015 02 09 01  2081.67  2405.15
2015 02 09 02  2252.39  2404.61
2015 02 09 03  2110.00  2404.93
2015 02 09 04  2138.94  2405.33
2015 02 09 05  2139.32  2405.71
2015 02 09 06  2230.15  2249.18
2015 02 09 07  2020.73  2144.41
2015 02 09 08  1844.25  2139.19
2015 02 09 09  2162.40  2133.86
2015 02 09 10  1971.31  2285.27
2015 02 09 11  2061.60  2385.07
2015 02 09 12  2054.60  2301.96
2015 02 09 13  1923.94  2152.27
2015 02 09 14  1930.49  1978.06
2015 02 09 15  1849.10  1611.25
2015 02 09 16  1737.35  1204.58
2015 02 09 17   970.85   904.25
2015 02 09 18   373.98   811.62
2015 02 09 19   537.17  1050.92
2015 02 09 20  1057.21  1532.90
2015 02 09 21  1569.80  1788.63
2015 02 09 22  1923.37  1856.78
2015 02 09 23  2100.13  1786.17
2015 02 10 00  1937.96  1595.46
2015 02 10 01  1733.48  1590.78
2015 02 10 02  1980.63  1590.57
2015 02 10 03  1932.42  1589.92
2015 02 10 04  1817.64  1589.31
2015 02 10 05  1930.74  1588.24
2015 02 10 06  1997.10  1588.01
2015 02 10 07  1996.36  1587.26
2015 02 10 08  1815.33  1587.00
2015 02 10 09  1987.20  1587.61
2015 02 10 10  1977.79  1587.72
2015 02 10 11  1901.38  1587.43
2015 02 10 12  1929.65  1587.15
2015 02 10 13  1938.87  1586.86
2015 02 10 14  1989.65  1580.55
2015 02 10 15  1823.02  1575.66
2015 02 10 16  1785.65  1557.32
2015 02 10 17  1503.94  1532.48
2015 02 10 18  1117.73  1517.31
2015 02 10 19  1169.47  1511.97
2015 02 10 20  1259.17  1525.57
2015 02 10 21  1599.42  1551.85
2015 02 10 22  1783.53  1574.23
2015 02 10 23  1814.24  1585.91
2015 02 11 00  1915.11  1591.64
2015 02 11 01  1829.40  1591.56
2015 02 11 02  1933.81  1591.31
2015 02 11 03  1914.51  1591.03
2015 02 11 04  1905.16  1591.20
2015 02 11 05  1933.42  1590.92
2015 02 11 06  1885.15  1590.22
2015 02 11 07  1950.16  1588.63
2015 02 11 08  1882.85  1587.92
2015 02 11 09  1892.11  1587.67
2015 02 11 10  1920.38  1587.40
2015 02 11 11  1873.51  1588.10
2015 02 11 12  1901.96  1588.01
2015 02 11 13  1891.84  1587.39
2015 02 11 14  1853.97  1587.58
2015 02 11 15  1540.28  1587.85
2015 02 11 16  1219.61  1562.11
2015 02 11 17   768.41  1396.33
2015 02 11 18   373.44  1229.69
2015 02 11 19   492.13  1062.96
2015 02 11 20   717.69   993.59
2015 02 11 21  1459.72  1164.79
2015 02 11 22  1749.85  1331.24
2015 02 11 23  1849.82  1497.81
2015 02 12 00  1993.11  1593.52
2015 02 12 01  1712.55  1588.87
2015 02 12 02  1836.83  1589.47
2015 02 12 03  1856.32  1589.93
2015 02 12 04  1921.91  1588.92
2015 02 12 05  1902.06  1588.10
2015 02 12 06  1806.45  1587.63
2015 02 12 07  1986.28  1586.70
2015 02 12 08  1872.02  1586.61
2015 02 12 09  1881.17  1586.24
2015 02 12 10  1938.06  1586.05
2015 02 12 11  1918.03  1585.05
2015 02 12 12  1917.83  1584.85
2015 02 12 13  1824.01  1576.65
2015 02 12 14  2018.86  1590.74
2015 02 12 15  1927.02  1508.41
2015 02 12 16  1945.47  1260.47
2015 02 12 17  1918.61   995.76
2015 02 12 18  1820.67   688.52
2015 02 12 19  1979.80   486.12
2015 02 12 20  1659.93   641.94
2015 02 12 21  1717.37   927.72
2015 02 12 22  1857.64  1210.69
2015 02 12 23  1695.20  1514.44
2015 02 13 00  1936.05  1622.09
2015 02 13 01  1996.36  1577.75
2015 02 13 02  1900.27  1529.23
2015 02 13 03  1792.51  1411.95
2015 02 13 04  1751.70  1209.40
2015 02 13 05  1736.52   975.41
2015 02 13 06  1374.09   774.71
2015 02 13 07  1141.88   856.47
2015 02 13 08  1409.99   924.79
2015 02 13 09  1579.00  1008.17
2015 02 13 10  1291.12  1005.70
2015 02 13 11  1184.89   737.74
2015 02 13 12  1031.77   565.59
2015 02 13 13   578.13   454.45
2015 02 13 14   487.61   506.64
2015 02 13 15   925.53   621.09
2015 02 13 16  1213.10   718.38
2015 02 13 17  1005.28   757.92
2015 02 13 18   827.03   674.81
2015 02 13 19   453.89   558.55
2015 02 13 20    62.10   471.20
2015 02 13 21    84.88   446.41
2015 02 13 22   377.25   472.39
2015 02 13 23   711.32   673.27
2015 02 14 00   944.32   982.38
2015 02 14 01  1398.63  1189.33
2015 02 14 02  1618.77  1257.24
2015 02 14 03  1766.73  1138.82
2015 02 14 04  1585.83   815.21
2015 02 14 05  1478.55   812.57
2015 02 14 06  1731.06  1008.01
2015 02 14 07  1846.85  1209.42
2015 02 14 08  1891.73  1501.65
2015 02 14 09  1848.85  1572.95
2015 02 14 10  2029.72  1573.05
2015 02 14 11  1848.82  1572.91
2015 02 14 12  1553.82  1572.85
2015 02 14 13  1553.40  1572.43
2015 02 14 14  1385.79  1595.10
2015 02 14 15  1042.57  1556.32
2015 02 14 16   718.18  1479.30
2015 02 14 17   630.24  1467.46
2015 02 14 18   448.96  1438.40
2015 02 14 19   289.79  1469.51
2015 02 14 20   354.14  1514.84
2015 02 14 21   737.24  1555.43
2015 02 14 22  1341.18  1560.00
