#AAA MM DD HH    Qaflu   Qdeflu
2015 02 05 00  1225.54  1582.95
2015 02 05 01  1258.95  1583.37
2015 02 05 02  1429.27  1583.24
2015 02 05 03  1352.17  1583.12
2015 02 05 04  1527.90  1582.89
2015 02 05 05  1649.28  1583.30
2015 02 05 06  1611.73  1584.23
2015 02 05 07  1520.82  1454.84
2015 02 05 08  1326.33  1287.84
2015 02 05 09  1190.09  1118.61
2015 02 05 10   906.19   950.18
2015 02 05 11   598.44   911.86
2015 02 05 12   598.17   911.59
2015 02 05 13   466.56   911.94
2015 02 05 14   321.99   915.84
2015 02 05 15   193.47   919.28
2015 02 05 16   343.81   921.17
2015 02 05 17   555.95   924.35
2015 02 05 18   955.67   922.68
2015 02 05 19  1288.63   920.22
2015 02 05 20  1303.10   918.20
2015 02 05 21  1356.24   916.35
2015 02 05 22  1197.42   916.99
2015 02 05 23  1176.43   917.99
2015 02 06 00  1136.52   916.58
2015 02 06 01  1026.21   916.24
2015 02 06 02  1062.72   914.26
2015 02 06 03  1111.01   913.06
2015 02 06 04   990.50   913.52
2015 02 06 05   869.00   912.99
2015 02 06 06   742.84   913.30
2015 02 06 07   593.44   912.36
2015 02 06 08   432.36   872.25
2015 02 06 09   380.64   793.03
2015 02 06 10   220.03   709.41
2015 02 06 11   172.87   590.76
2015 02 06 12   196.50   586.91
2015 02 06 13   191.91   593.31
2015 02 06 14   221.42   617.32
2015 02 06 15   181.92   737.28
2015 02 06 16   384.48   780.38
2015 02 06 17   659.47   851.92
2015 02 06 18   951.46   912.96
2015 02 06 19  1200.49   914.56
2015 02 06 20  1260.06   913.65
2015 02 06 21  1006.07   912.60
2015 02 06 22   925.33   908.83
2015 02 06 23  1162.77   904.33
2015 02 07 00  1266.99   904.08
2015 02 07 01  1316.71   904.32
2015 02 07 02  1535.53   903.18
2015 02 07 03  1414.05   902.68
2015 02 07 04  1182.13   907.20
2015 02 07 05  1247.08   911.66
2015 02 07 06  1298.23   913.33
2015 02 07 07  1128.03   913.58
2015 02 07 08  1250.70   882.30
2015 02 07 09  1260.05   814.66
2015 02 07 10   936.59   749.63
2015 02 07 11   788.46   749.97
2015 02 07 12   772.09   777.59
2015 02 07 13   926.19   843.71
2015 02 07 14   821.31   903.79
2015 02 07 15   842.94   903.42
2015 02 07 16  1024.03   903.06
2015 02 07 17   895.91   901.41
2015 02 07 18   882.47   909.96
2015 02 07 19  1079.49   914.53
2015 02 07 20   916.45   916.45
2015 02 07 21   924.45   918.96
2015 02 07 22  1225.48   917.56
2015 02 07 23  1200.30   914.37
2015 02 08 00  1244.16   914.24
2015 02 08 01  1413.04   912.67
2015 02 08 02  1305.31   909.41
2015 02 08 03  1424.10   912.73
2015 02 08 04  1433.45   911.08
2015 02 08 05  1305.15   909.26
2015 02 08 06  1372.96   911.08
2015 02 08 07  1276.83   908.42
2015 02 08 08  1119.58   910.63
2015 02 08 09   957.17   913.18
2015 02 08 10   639.45   914.38
2015 02 08 11   443.50   916.38
2015 02 08 12   419.80   914.67
2015 02 08 13   437.57   915.94
2015 02 08 14   891.97   913.96
2015 02 08 15  1168.64   910.21
2015 02 08 16  1212.17   909.75
2015 02 08 17  1390.78   906.90
2015 02 08 18  1370.72   908.83
2015 02 08 19  1295.19   910.29
2015 02 08 20  1372.75   910.86
2015 02 08 21  1412.87   912.50
2015 02 08 22  1311.13   909.73
2015 02 08 23  1305.95   910.05
2015 02 09 00  1389.83   911.45
2015 02 09 01  1333.54   910.14
2015 02 09 02  1297.55   912.64
2015 02 09 03  1347.85   913.46
2015 02 09 04  1263.78   911.87
2015 02 09 05  1113.71   910.26
2015 02 09 06  1067.73   908.27
2015 02 09 07   850.62   905.61
2015 02 09 08   850.59   905.58
2015 02 09 09   717.57   904.52
2015 02 09 10   443.61   905.49
2015 02 09 11   404.55   910.42
2015 02 09 12   252.20   912.03
2015 02 09 13   502.13   914.52
2015 02 09 14   915.85   915.85
2015 02 09 15  1097.15   910.20
2015 02 09 16  1226.99   908.07
2015 02 09 17  1305.13   914.73
2015 02 09 18  1209.63   918.20
2015 02 09 19  1221.77   924.85
2015 02 09 20  1330.74   929.34
2015 02 09 21  1267.51  1020.07
2015 02 09 22  1305.15  1118.19
2015 02 09 23  1424.04  1220.02
2015 02 10 00  1308.78  1380.26
2015 02 10 01  1291.90  1451.36
2015 02 10 02  1299.39  1519.33
2015 02 10 03  1267.51  1587.00
2015 02 10 04  1322.48  1597.41
2015 02 10 05  1321.69  1596.62
2015 02 10 06  1328.46  1586.90
2015 02 10 07  1146.34  1580.73
2015 02 10 08  1224.88  1576.79
2015 02 10 09  1145.62  1448.05
2015 02 10 10   794.03  1294.41
2015 02 10 11   648.81  1138.19
2015 02 10 12   529.26   980.14
2015 02 10 13   601.51   953.43
2015 02 10 14   916.34   954.83
2015 02 10 15  1133.39   951.94
2015 02 10 16  1179.01   948.07
2015 02 10 17  1181.07   944.63
2015 02 10 18  1264.99   946.07
2015 02 10 19  1242.78   945.86
2015 02 10 20  1283.21   947.79
2015 02 10 21  1242.89   945.97
2015 02 10 22  1266.24   941.82
2015 02 10 23  1193.46   940.53
2015 02 11 00  1170.62   939.68
2015 02 11 01  1198.43   940.00
2015 02 11 02  1116.19   940.24
2015 02 11 03  1232.40   940.97
2015 02 11 04  1221.00   940.58
2015 02 11 05  1224.62   938.70
2015 02 11 06  1202.54   938.15
2015 02 11 07  1162.01   935.95
2015 02 11 08  1005.01   933.53
2015 02 11 09   823.37   933.34
2015 02 11 10   495.59   935.94
2015 02 11 11   328.64   939.61
2015 02 11 12   216.52   942.34
2015 02 11 13   192.82   902.14
2015 02 11 14   276.80   881.65
2015 02 11 15   384.47   807.86
2015 02 11 16   739.68   734.18
2015 02 11 17  1021.56   702.64
2015 02 11 18  1092.85   647.46
2015 02 11 19  1192.85   659.48
2015 02 11 20  1128.57   732.67
2015 02 11 21  1026.25   806.31
2015 02 11 22  1134.41   881.47
2015 02 11 23  1148.86   939.91
2015 02 12 00  1094.67   940.71
2015 02 12 01  1140.81   942.86
2015 02 12 02  1202.78   938.84
2015 02 12 03  1190.83   937.66
2015 02 12 04  1160.23  1006.27
2015 02 12 05  1156.83  1074.35
2015 02 12 06  1170.82  1143.33
2015 02 12 07   995.66  1204.84
2015 02 12 08   809.89  1139.81
2015 02 12 09   588.99  1034.37
2015 02 12 10   222.53   909.86
