#AAA MM DD HH    Qaflu   Qdeflu
2015 02 12 01   100.78   103.74
2015 02 12 02   100.62   102.76
2015 02 12 03   100.63   101.30
2015 02 12 04   100.81    99.87
2015 02 12 05   100.90    98.85
2015 02 12 06   100.92    98.41
2015 02 12 07   100.81    98.42
2015 02 12 08   100.76    98.49
2015 02 12 09   100.66    98.56
2015 02 12 10   100.52    98.57
2015 02 12 11   100.35    98.57
2015 02 12 12   100.10    98.54
2015 02 12 13    99.76    98.51
2015 02 12 14    96.50    95.55
2015 02 12 15    88.85    88.15
2015 02 12 16    89.57    88.16
2015 02 12 17    90.29    88.21
2015 02 12 18    94.07    91.20
2015 02 12 19   102.19    98.67
2015 02 12 20   102.11    99.09
2015 02 12 21   102.12   100.04
2015 02 12 22   101.84   100.99
2015 02 12 23   101.67   101.88
2015 02 13 00   101.25   101.95
2015 02 13 01   100.81   101.42
2015 02 13 02   100.40   100.89
2015 02 13 03    99.88   100.40
2015 02 13 04    99.40   100.35
2015 02 13 05    98.87   100.37
2015 02 13 06    98.64   100.14
2015 02 13 07    98.56    98.17
2015 02 13 08    98.52    96.23
2015 02 13 09    98.37    95.37
2015 02 13 10    98.15    94.91
2015 02 13 11    97.98    96.17
2015 02 13 12    97.82    97.45
2015 02 13 13    97.89    97.61
2015 02 13 14    97.83    97.65
2015 02 13 15    97.58    97.68
2015 02 13 16    97.40    97.68
2015 02 13 17    97.11    97.72
2015 02 13 18    96.65    98.03
2015 02 13 19    95.97    98.47
2015 02 13 20    95.07    98.68
2015 02 13 21    94.32    98.23
2015 02 13 22    93.87    96.64
2015 02 13 23    93.75    94.91
2015 02 14 00    93.72    93.39
2015 02 14 01    93.70    92.48
2015 02 14 02    93.49    92.46
2015 02 14 03    93.29    92.43
2015 02 14 04    93.05    92.44
2015 02 14 05    92.84    92.47
2015 02 14 06    92.65    92.47
2015 02 14 07    92.54    92.51
2015 02 14 08    92.65    92.56
2015 02 14 09    92.94    92.57
2015 02 14 10    93.36    92.85
2015 02 14 11    93.94    93.63
2015 02 14 12    94.50    94.41
2015 02 14 13    94.99    95.21
2015 02 14 14    95.38    95.75
2015 02 14 15    95.65    95.74
2015 02 14 16    95.81    95.74
2015 02 14 17    95.95    95.73
2015 02 14 18    96.26    95.71
2015 02 14 19    96.69    95.69
2015 02 14 20    97.13    95.63
2015 02 14 21    97.52    95.60
2015 02 14 22    97.78    95.58
2015 02 14 23    97.83    95.97
2015 02 15 00    97.98    96.49
2015 02 15 01    98.15    97.02
2015 02 15 02    98.29    97.55
2015 02 15 03    98.41    97.71
2015 02 15 04    98.50    97.77
