#AAA MM DD HH    Qaflu   Qdeflu
2015 02 27 16  2007.18  1131.90
2015 02 27 17  1930.07  1378.26
2015 02 27 18  1891.61  1663.28
2015 02 27 19  1929.15  1948.17
2015 02 27 20  2005.26  2233.59
2015 02 27 21  2294.54  2342.11
2015 02 27 22  1974.58  2288.53
2015 02 27 23  1955.89  2260.34
2015 02 28 00  2096.18  2238.89
2015 02 28 01  2006.14  2224.96
2015 02 28 02  2111.84  2264.06
2015 02 28 03  1980.55  2237.43
2015 02 28 04  2175.59  2080.45
2015 02 28 05  2031.12  1793.27
2015 02 28 06  1697.62  1374.15
2015 02 28 07  1834.76   969.00
2015 02 28 08  1432.85   671.74
2015 02 28 09  1173.35   659.61
2015 02 28 10  1284.48   951.49
2015 02 28 11  1637.61  1390.24
2015 02 28 12  1743.36  1867.04
2015 02 28 13  1900.60  2176.50
2015 02 28 14  2237.93  2314.04
2015 02 28 15  2034.71  2339.15
2015 02 28 16  2082.90  2349.29
2015 02 28 17  2183.69  2364.45
2015 02 28 18  2152.21  2380.54
2015 02 28 19  2112.73  2388.63
2015 02 28 20  2084.58  2389.03
2015 02 28 21  2209.56  2390.32
2015 02 28 22  1981.20  2371.27
2015 02 28 23  1924.69  2371.84
2015 03 01 00  1991.85  2372.41
2015 03 01 01  1863.08  2367.32
2015 03 01 02  1905.32  2352.47
2015 03 01 03  1835.71  2330.43
2015 03 01 04  1936.36  2155.18
2015 03 01 05  1818.06  1827.57
2015 03 01 06  1528.13  1366.39
2015 03 01 07  1419.04   895.78
2015 03 01 08   995.18   605.11
2015 03 01 09   887.14   544.64
2015 03 01 10  1157.31   757.73
2015 03 01 11  1255.42  1055.62
2015 03 01 12  1563.49  1506.40
2015 03 01 13  1754.16  1887.36
2015 03 01 14  1965.06  2155.34
2015 03 01 15  1920.16  2329.26
2015 03 01 16  1823.99  2328.23
2015 03 01 17  1991.89  2324.87
2015 03 01 18  1981.02  2323.52
2015 03 01 19  1967.04  2328.57
2015 03 01 20  2062.71  2329.09
2015 03 01 21  1971.30  2323.31
2015 03 01 22  1842.85  2309.03
2015 03 01 23  1896.25  2295.83
2015 03 02 00  2053.93  2282.27
2015 03 02 01  2075.04  2274.83
2015 03 02 02  2047.75  2276.08
2015 03 02 03  1937.58  2270.57
2015 03 02 04  1916.58  2268.59
2015 03 02 05  1889.13  2126.97
2015 03 02 06  1748.27  1824.39
2015 03 02 07  1806.68  1378.55
2015 03 02 08  1560.17  1055.94
2015 03 02 09  1563.34  1021.05
2015 03 02 10  1651.54  1242.44
2015 03 02 11  1627.02  1703.12
2015 03 02 12  1772.41  2057.82
2015 03 02 13  1763.21  2257.93
2015 03 02 14  1866.09  2360.81
2015 03 02 15  1898.99  2374.68
2015 03 02 16  1902.29  2368.47
2015 03 02 17  1895.06  2370.75
2015 03 02 18  1784.27  2374.14
2015 03 02 19  1900.54  2376.24
2015 03 02 20  1882.06  2376.78
2015 03 02 21  1871.97  2376.21
2015 03 02 22  1823.88  2375.69
2015 03 02 23  1843.31  2376.09
2015 03 03 00  1863.84  2377.59
2015 03 03 01  1788.82  2378.68
2015 03 03 02  1876.64  2380.88
2015 03 03 03  1848.32  2324.02
2015 03 03 04  1787.52  2158.56
2015 03 03 05  1659.18  2001.68
2015 03 03 06  1551.96  1827.86
2015 03 03 07  1620.10  1781.84
2015 03 03 08  1513.45  1808.38
2015 03 03 09  1659.78  1821.52
2015 03 03 10  1673.41  1654.38
2015 03 03 11  1410.74  1496.36
2015 03 03 12  1292.42  1425.62
2015 03 03 13  1559.09  1368.81
2015 03 03 14  1618.09  1513.44
2015 03 03 15  1639.14  1563.03
2015 03 03 16  1913.27  1513.68
2015 03 03 17  1694.09  1465.75
2015 03 03 18  1686.78  1401.36
2015 03 03 19  1853.98  1359.25
2015 03 03 20  1855.25  1417.61
2015 03 03 21  1898.39  1470.26
2015 03 03 22  1867.48  1534.49
2015 03 03 23  1914.98  1591.51
2015 03 04 00  1909.57  1595.60
