#AAA MM DD HH    Qaflu   Qdeflu
2015 03 02 18  1352.17  1583.12
2015 03 02 19  1527.90  1582.89
2015 03 02 20  1649.28  1583.30
2015 03 02 21  1611.73  1584.23
2015 03 02 22  1520.82  1454.84
2015 03 02 23  1326.33  1287.84
2015 03 03 00  1190.09  1118.61
2015 03 03 01   906.19   950.18
2015 03 03 02   598.44   911.86
2015 03 03 03   598.17   911.59
2015 03 03 04   466.56   911.94
2015 03 03 05   321.99   915.84
2015 03 03 06   193.47   919.28
2015 03 03 07   343.81   921.17
2015 03 03 08   555.95   924.35
2015 03 03 09   955.67   922.68
2015 03 03 10  1288.63   920.22
2015 03 03 11  1303.10   918.20
2015 03 03 12  1356.24   916.35
2015 03 03 13  1197.42   916.99
2015 03 03 14  1176.43   917.99
2015 03 03 15  1136.52   916.58
2015 03 03 16  1026.21   916.24
2015 03 03 17  1062.72   914.26
2015 03 03 18  1111.01   913.06
2015 03 03 19   990.50   913.52
2015 03 03 20   869.00   912.99
2015 03 03 21   742.84   913.30
2015 03 03 22   593.44   912.36
2015 03 03 23   432.36   872.25
2015 03 04 00   380.64   793.03
2015 03 04 01   220.03   709.41
2015 03 04 02   172.87   590.76
2015 03 04 03   196.50   586.91
2015 03 04 04   191.91   593.31
2015 03 04 05   221.42   617.32
2015 03 04 06   181.92   737.28
2015 03 04 07   384.48   780.38
2015 03 04 08   659.47   851.92
2015 03 04 09   951.46   912.96
2015 03 04 10  1200.49   914.56
2015 03 04 11  1260.06   913.65
2015 03 04 12  1006.07   912.60
2015 03 04 13   925.33   908.83
2015 03 04 14  1162.77   904.33
2015 03 04 15  1266.99   904.08
2015 03 04 16  1316.71   904.32
2015 03 04 17  1535.53   903.18
2015 03 04 18  1414.05   902.68
2015 03 04 19  1182.13   907.20
2015 03 04 20  1247.08   911.66
2015 03 04 21  1298.23   913.33
2015 03 04 22  1128.03   913.58
2015 03 04 23  1250.70   882.30
2015 03 05 00  1260.05   814.66
2015 03 05 01   936.59   749.63
2015 03 05 02   788.46   749.97
2015 03 05 03   772.09   777.59
2015 03 05 04   926.19   843.71
2015 03 05 05   821.31   903.79
2015 03 05 06   842.94   903.42
2015 03 05 07  1024.03   903.06
2015 03 05 08   895.91   901.41
2015 03 05 09   882.47   909.96
2015 03 05 10  1079.49   914.53
2015 03 05 11   916.45   916.45
2015 03 05 12   924.45   918.96
2015 03 05 13  1225.48   917.56
2015 03 05 14  1200.30   914.37
2015 03 05 15  1244.16   914.24
2015 03 05 16  1413.04   912.67
2015 03 05 17  1305.31   909.41
2015 03 05 18  1424.10   912.73
2015 03 05 19  1433.45   911.08
2015 03 05 20  1305.15   909.26
2015 03 05 21  1372.96   911.08
2015 03 05 22  1276.83   908.42
2015 03 05 23  1119.58   910.63
2015 03 06 00   957.17   913.18
2015 03 06 01   639.45   914.38
2015 03 06 02   443.50   916.38
2015 03 06 03   419.80   914.67
2015 03 06 04   437.57   915.94
2015 03 06 05   891.97   913.96
2015 03 06 06  1168.64   910.21
2015 03 06 07  1212.17   909.75
2015 03 06 08  1390.78   906.90
2015 03 06 09  1370.72   908.83
2015 03 06 10  1295.19   910.29
2015 03 06 11  1372.75   910.86
2015 03 06 12  1412.87   912.50
2015 03 06 13  1311.13   909.73
2015 03 06 14  1305.95   910.05
2015 03 06 15  1389.83   911.45
2015 03 06 16  1333.54   910.14
2015 03 06 17  1297.55   912.64
2015 03 06 18  1347.85   913.46
2015 03 06 19  1263.78   911.87
2015 03 06 20  1113.71   910.26
2015 03 06 21  1067.73   908.27
2015 03 06 22   850.62   905.61
2015 03 06 23   850.59   905.58
2015 03 07 00   717.57   904.52
2015 03 07 01   443.61   905.49
2015 03 07 02   404.55   910.42
2015 03 07 03   252.20   912.03
2015 03 07 04   502.13   914.52
2015 03 07 05   915.85   915.85
2015 03 07 06  1097.15   910.20
2015 03 07 07  1226.99   908.07
2015 03 07 08  1305.13   914.73
2015 03 07 09  1209.63   918.20
2015 03 07 10  1221.77   924.85
2015 03 07 11  1330.74   929.34
2015 03 07 12  1267.51  1020.07
2015 03 07 13  1305.15  1118.19
2015 03 07 14  1424.04  1220.02
2015 03 07 15  1308.78  1380.26
2015 03 07 16  1291.90  1451.36
2015 03 07 17  1299.39  1519.33
2015 03 07 18  1267.51  1587.00
2015 03 07 19  1322.48  1597.41
2015 03 07 20  1321.69  1596.62
2015 03 07 21  1328.46  1586.90
2015 03 07 22  1146.34  1580.73
2015 03 07 23  1224.88  1576.79
2015 03 08 00  1145.62  1448.05
2015 03 08 01   794.03  1294.41
2015 03 08 02   648.81  1138.19
2015 03 08 03   529.26   980.14
2015 03 08 04   601.51   953.43
2015 03 08 05   916.34   954.83
2015 03 08 06  1133.39   951.94
2015 03 08 07  1179.01   948.07
2015 03 08 08  1181.07   944.63
2015 03 08 09  1264.99   946.07
2015 03 08 10  1242.78   945.86
2015 03 08 11  1283.21   947.79
2015 03 08 12  1242.89   945.97
2015 03 08 13  1266.24   941.82
2015 03 08 14  1193.46   940.53
2015 03 08 15  1170.62   939.68
2015 03 08 16  1198.43   940.00
2015 03 08 17  1116.19   940.24
2015 03 08 18  1232.40   940.97
2015 03 08 19  1221.00   940.58
2015 03 08 20  1224.62   938.70
2015 03 08 21  1202.54   938.15
2015 03 08 22  1162.01   935.95
2015 03 08 23  1005.01   933.53
2015 03 09 00   823.37   933.34
2015 03 09 01   495.59   935.94
2015 03 09 02   328.64   939.61
2015 03 09 03   216.52   942.34
2015 03 09 04   192.82   902.14
2015 03 09 05   276.80   881.65
2015 03 09 06   384.47   807.86
2015 03 09 07   739.68   734.18
2015 03 09 08  1021.56   702.64
2015 03 09 09  1092.85   647.46
2015 03 09 10  1192.85   659.48
2015 03 09 11  1128.57   732.67
2015 03 09 12  1026.25   806.31
2015 03 09 13  1134.41   881.47
2015 03 09 14  1148.86   939.91
2015 03 09 15  1094.67   940.71
2015 03 09 16  1140.81   942.86
2015 03 09 17  1202.78   938.84
2015 03 09 18  1190.83   937.66
2015 03 09 19  1160.23  1006.27
2015 03 09 20  1156.83  1074.35
2015 03 09 21  1170.82  1143.33
2015 03 09 22   995.66  1204.84
2015 03 09 23   809.89  1139.81
2015 03 10 00   588.99  1034.37
2015 03 10 01   222.53   909.86
2015 03 10 02   174.56   795.90
2015 03 10 03   177.74   738.60
2015 03 10 04   251.03   652.43
2015 03 10 05   220.04   593.94
2015 03 10 06   191.10   641.99
2015 03 10 07   299.60   695.49
2015 03 10 08   278.69   812.06
2015 03 10 09   619.74   933.16
2015 03 10 10   876.28   942.27
2015 03 10 11  1062.95   941.98
2015 03 10 12  1072.80   946.33
2015 03 10 13  1016.60   945.11
2015 03 10 14   761.47   948.42
2015 03 10 15   518.19   947.08
2015 03 10 16   484.86   952.24
2015 03 10 17   610.82   957.23
2015 03 10 18   799.58   953.54
2015 03 10 19   962.21   956.71
2015 03 10 20  1172.36   952.41
2015 03 10 21  1068.80   947.83
2015 03 10 22   846.70   945.67
2015 03 10 23   608.57   943.98
2015 03 11 00   402.84   875.72
2015 03 11 01   175.66   851.99
2015 03 11 02   179.09   833.43
2015 03 11 03   269.48   819.34
2015 03 11 04   276.94   887.28
2015 03 11 05   371.09   909.95
2015 03 11 06   844.89   921.87
2015 03 11 07  1060.03   928.06
2015 03 11 08  1114.29   921.84
2015 03 11 09  1319.81   912.91
2015 03 11 10  1170.73   912.30
2015 03 11 11  1099.38   917.93
2015 03 11 12  1216.75   919.83
2015 03 11 13  1234.13   920.71
2015 03 11 14  1175.16   922.23
2015 03 11 15  1185.99   916.55
2015 03 11 16  1226.51   913.09
2015 03 11 17  1210.73   908.31
2015 03 11 18  1207.67   905.25
2015 03 11 19  1132.86   901.91
2015 03 11 20  1084.04   897.08
2015 03 11 21  1122.24   896.80
2015 03 11 22  1000.98   896.50
2015 03 11 23   592.03   894.45
2015 03 12 00   468.46   897.35
2015 03 12 01   274.70   896.04
2015 03 12 02    73.29   898.08
2015 03 12 03   227.47   903.80
2015 03 12 04   269.13   906.97
2015 03 12 05   329.85   912.70
2015 03 12 06   652.59   911.03
2015 03 12 07  1117.40   908.45
2015 03 12 08  1099.65   907.20
2015 03 12 09  1185.78   905.35
2015 03 12 10  1261.12   903.71
2015 03 12 11  1119.27   904.82
2015 03 12 12  1190.37   904.45
2015 03 12 13  1249.20   902.79
2015 03 12 14  1210.01   902.09
2015 03 12 15  1354.30   897.91
2015 03 12 16  1456.38   895.53
2015 03 12 17  1437.87   893.51
2015 03 12 18  1556.79   891.46
2015 03 12 19  1524.15   891.81
2015 03 12 20  1514.80   887.96
2015 03 12 21  1519.78   887.45
2015 03 12 22  1428.63   889.76
2015 03 12 23  1359.09   886.21
2015 03 13 00  1199.37   885.94
2015 03 13 01   923.17   884.68
2015 03 13 02   634.04   886.97
2015 03 13 03   530.44   893.35
2015 03 13 04   420.86   899.24
2015 03 13 05   517.41   902.32
2015 03 13 06   975.82   904.34
2015 03 13 07  1299.02   903.12
2015 03 13 08  1407.37   906.99
2015 03 13 09  1660.30   906.99
2015 03 13 10  1620.19   899.88
2015 03 13 11  1394.38   948.99
2015 03 13 12  1564.49  1091.61
2015 03 13 13  1613.74  1234.33
2015 03 13 14  1471.99  1378.51
2015 03 13 15  1493.70  1471.71
2015 03 13 16  1565.87  1466.89
2015 03 13 17  1497.82  1464.83
2015 03 13 18  1513.43  1469.44
2015 03 13 19  1566.70  1506.22
2015 03 13 20  1495.46  1561.44
2015 03 13 21  1404.24  1618.69
2015 03 13 22  1303.95  1672.35
2015 03 13 23  1046.27  1689.60
2015 03 14 00   739.09  1690.35
2015 03 14 01   463.23  1606.95
2015 03 14 02   254.95  1508.63
2015 03 14 03   119.26  1411.43
2015 03 14 04   120.44  1313.64
2015 03 14 05   525.67  1300.97
2015 03 14 06  1044.10  1302.54
2015 03 14 07  1305.77  1300.27
2015 03 14 08  1559.51  1273.58
2015 03 14 09  1608.24  1206.84
2015 03 14 10  1418.96  1138.53
2015 03 14 11  1502.43  1079.04
2015 03 14 12  1615.42  1043.56
2015 03 14 13  1510.37  1042.99
2015 03 14 14  1496.08  1045.19
2015 03 14 15  1544.66  1038.79
2015 03 14 16  1416.24  1031.34
2015 03 14 17  1342.34  1028.92
2015 03 14 18  1470.91  1025.52
2015 03 14 19  1438.29  1025.90
2015 03 14 20  1482.58  1026.20
2015 03 14 21  1592.84  1026.49
2015 03 14 22  1407.83  1028.43
2015 03 14 23  1001.72  1029.22
2015 03 15 00   509.92  1032.29
2015 03 15 01   301.49  1032.80
2015 03 15 02    79.27  1036.03
2015 03 15 03    72.16  1039.92
2015 03 15 04   289.11  1042.43
2015 03 15 05   188.97  1046.76
2015 03 15 06   384.35  1044.19
2015 03 15 07  1076.66  1043.67
2015 03 15 08  1343.80  1041.37
2015 03 15 09  1466.72  1037.83
