#AAA MM DD HH    Qaflu   Qdeflu
2015 11 04 17   151.06   153.93
2015 11 04 18   149.64   153.91
2015 11 04 19   149.50   153.89
2015 11 04 20   151.31   153.88
2015 11 04 21   153.93   153.87
2015 11 04 22   155.19   153.88
2015 11 04 23   155.17   153.88
2015 11 05 00   154.56   153.89
2015 11 05 01   153.15   153.89
2015 11 05 02   151.58   153.88
2015 11 05 03   150.38   153.87
2015 11 05 04   148.87   153.85
2015 11 05 05   152.70   153.83
2015 11 05 06   157.44   153.84
2015 11 05 07   160.65   153.86
2015 11 05 08   164.04   153.90
2015 11 05 09   162.31   153.94
2015 11 05 10   159.87   153.97
2015 11 05 11   159.47   154.00
2015 11 05 12   156.56   154.02
2015 11 05 13   151.64   154.02
2015 11 05 14   145.56   154.00
2015 11 05 15   140.87   153.95
2015 11 05 16   140.25   153.88
2015 11 05 17   145.37   153.83
2015 11 05 18   152.65   153.81
2015 11 05 19   159.26   153.82
2015 11 05 20   164.23   153.86
2015 11 05 21   163.92   153.91
2015 11 05 22   160.91   153.95
2015 11 05 23   157.94   153.97
2015 11 06 00   156.12   153.98
2015 11 06 01   156.47   153.99
2015 11 06 02   159.02   154.01
2015 11 06 03   161.39   154.51
2015 11 06 04   163.81   156.17
2015 11 06 05   166.31   158.98
2015 11 06 06   168.77   162.57
2015 11 06 07   170.66   166.16
2015 11 06 08   171.67   168.83
2015 11 06 09   171.99   170.43
2015 11 06 10   171.70   171.19
2015 11 06 11   171.21   171.33
2015 11 06 12   170.49   171.07
2015 11 06 13   169.57   170.52
2015 11 06 14   168.68   169.77
2015 11 06 15   167.63   168.91
2015 11 06 16   166.44   167.91
2015 11 06 17   165.25   166.81
2015 11 06 18   163.87   165.61
2015 11 06 19   162.39   164.29
2015 11 06 20   160.80   162.85
2015 11 06 21   159.19   161.33
2015 11 06 22   157.51   159.74
2015 11 06 23   155.93   158.13
2015 11 07 00   154.67   156.63
2015 11 07 01   153.71   155.42
2015 11 07 02   153.38   154.60
2015 11 07 03   153.64   154.19
2015 11 07 04   154.40   154.16
2015 11 07 05   155.63   154.53
2015 11 07 06   157.17   155.34
2015 11 07 07   158.86   156.59
2015 11 07 08   160.54   158.19
2015 11 07 09   162.08   159.85
2015 11 07 10   163.29   161.36
2015 11 07 11   164.27   162.65
2015 11 07 12   164.95   163.70
2015 11 07 13   165.36   164.47
2015 11 07 14   165.63   165.02
2015 11 07 15   165.74   165.37
2015 11 07 16   165.72   165.56
2015 11 07 17   165.54   165.60
2015 11 07 18   165.24   165.49
2015 11 07 19   164.81   165.24
2015 11 07 20   164.21   164.85
2015 11 07 21   163.45   164.31
2015 11 07 22   162.50   163.60
2015 11 07 23   160.70   162.53
2015 11 08 00   158.53   160.97
2015 11 08 01   156.00   159.00
2015 11 08 02   153.71   156.95
2015 11 08 03   152.39   155.36
2015 11 08 04   151.67   154.39
2015 11 08 05   151.62   154.06
2015 11 08 06   151.15   154.05
2015 11 08 07   150.67   154.04
2015 11 08 08   148.97   154.02
2015 11 08 09   147.27   153.99
2015 11 08 10   146.59   153.96
2015 11 08 11   145.92   153.92
2015 11 08 12   143.88   153.88
2015 11 08 13   151.93   153.85
2015 11 08 14   157.43   153.86
2015 11 08 15   161.12   153.88
2015 11 08 16   166.01   153.93
2015 11 08 17   160.48   153.97
2015 11 08 18   156.74   153.99
2015 11 08 19   154.73   154.00
2015 11 08 20   154.00   154.00
2015 11 08 21   153.45   154.00
2015 11 08 22   153.02   153.99
2015 11 08 23   152.52   153.99
2015 11 09 00   152.09   153.98
2015 11 09 01   151.71   153.97
2015 11 09 02   151.45   153.96
2015 11 09 03   152.97   153.95
2015 11 09 04   155.51   153.96
2015 11 09 05   158.68   153.97
2015 11 09 06   160.14   153.99
2015 11 09 07   159.46   154.02
2015 11 09 08   158.38   154.04
2015 11 09 09   157.54   154.27
2015 11 09 10   160.01   155.46
2015 11 09 11   164.39   158.12
2015 11 09 12   170.34   162.61
2015 11 09 13   177.87   169.44
2015 11 09 14   186.10   177.97
2015 11 09 15   195.41   187.49
2015 11 09 16   205.72   197.92
2015 11 09 17   217.89   209.73
2015 11 09 18   233.50   224.31
2015 11 09 19   252.36   242.29
2015 11 09 20   273.35   263.12
2015 11 09 21   294.66   285.06
2015 11 09 22   313.86   305.69
2015 11 09 23   330.35   323.70
2015 11 10 00   344.39   339.09
2015 11 10 01   357.49   352.93
2015 11 10 02   371.59   367.08
2015 11 10 03   388.01   383.18
2015 11 10 04   407.27   401.89
2015 11 10 05   428.64   422.81
2015 11 10 06   450.68   444.75
2015 11 10 07   472.97   466.99
2015 11 10 08   495.32   489.33
2015 11 10 09   517.14   511.33
2015 11 10 10   541.28   549.41
2015 11 10 11   579.58   591.16
2015 11 10 12   611.77   624.44
2015 11 10 13   640.28   653.65
2015 11 10 14   663.13   663.37
2015 11 10 15   669.08   666.85
2015 11 10 16   678.17   675.95
2015 11 10 17   688.03   686.09
2015 11 10 18   698.01   696.30
2015 11 10 19   707.05   705.58
2015 11 10 20   714.65   713.43
2015 11 10 21   721.90   720.65
2015 11 10 22   729.34   728.05
2015 11 10 23   736.35   735.19
2015 11 11 00   743.49   742.23
2015 11 11 01   750.56   749.37
2015 11 11 02   756.68   755.70
2015 11 11 03   762.99   761.85
2015 11 11 04   770.06   768.81
2015 11 11 05   778.57   777.02
2015 11 11 06   788.63   786.83
2015 11 11 07   799.99   797.98
2015 11 11 08   812.48   810.28
2015 11 11 09   829.64   826.34
2015 11 11 10   850.81   847.02
2015 11 11 11   872.57   868.88
2015 11 11 12   892.96   889.57
2015 11 11 13   907.13   905.17
2015 11 11 14   916.15   914.80
2015 11 11 15   922.44   921.49
2015 11 11 16   927.61   926.76
2015 11 11 17   932.25   931.49
2015 11 11 18   935.51   935.05
2015 11 11 19   937.83   937.46
2015 11 11 20   939.13   938.98
2015 11 11 21   939.30   939.33
2015 11 11 22   938.64   938.80
2015 11 11 23   937.51   937.73
2015 11 12 00   935.67   936.03
2015 11 12 01   932.81   933.36
2015 11 12 02   929.36   929.97
2015 11 12 03   925.19   925.95
2015 11 12 04   921.33   921.94
2015 11 12 05   918.00   918.55
2015 11 12 06   895.50   896.02
2015 11 12 07   871.95   872.32
2015 11 12 08   847.62   848.29
2015 11 12 09   822.26   823.09
2015 11 12 10   815.03   816.16
2015 11 12 11   807.84   809.30
2015 11 12 12   800.10   801.56
2015 11 12 13   791.58   793.26
2015 11 12 14   783.27   784.79
2015 11 12 15   775.20   776.73
2015 11 12 16   766.81   768.43
2015 11 12 17   758.71   760.20
2015 11 12 18   750.58   752.14
2015 11 12 19   742.47   744.00
2015 11 12 20   734.52   736.02
2015 11 12 21   726.73   728.20
2015 11 12 22   719.32   720.70
2015 11 12 23   711.51   713.04
2015 11 13 00   705.89   706.75
2015 11 13 01   701.49   702.32
2015 11 13 02   697.25   698.04
2015 11 13 03   694.06   694.58
2015 11 13 04   689.42   690.46
2015 11 13 05   683.94   684.98
2015 11 13 06   671.84   672.91
2015 11 13 07   659.20   660.24
2015 11 13 08   646.48   647.55
2015 11 13 09   632.36   633.79
2015 11 13 10   622.66   624.50
2015 11 13 11   611.33   613.59
2015 11 13 12   598.27   600.89
2015 11 13 13   587.37   589.29
2015 11 13 14   580.06   581.28
2015 11 13 15   576.16   576.79
2015 11 13 16   574.93   575.17
2015 11 13 17   574.07   574.51
2015 11 13 18   572.69   573.39
2015 11 13 19   571.14   571.93
2015 11 13 20   569.71   570.45
2015 11 13 21   568.46   569.10
2015 11 13 22   568.26   568.75
2015 11 13 23   568.06   568.55
2015 11 14 00   567.97   568.41
2015 11 14 01   568.12   568.44
2015 11 14 02   567.66   567.90
2015 11 14 03   523.86   523.78
2015 11 14 04   476.45   476.07
2015 11 14 05   428.88   428.50
2015 11 14 06   380.71   380.18
2015 11 14 07   376.33   375.80
2015 11 14 08   375.94   375.41
2015 11 14 09   375.62   375.04
2015 11 14 10   375.97   375.44
2015 11 14 11   376.19   375.78
2015 11 14 12   376.37   376.05
2015 11 14 13   376.45   376.24
2015 11 14 14   376.43   376.35
2015 11 14 15   376.42   376.39
2015 11 14 16   376.28   376.37
2015 11 14 17   376.14   376.28
2015 11 14 18   375.99   376.17
2015 11 14 19   375.71   376.00
2015 11 14 20   375.21   375.71
2015 11 14 21   374.65   375.30
2015 11 14 22   373.99   374.78
2015 11 14 23   373.29   374.17
2015 11 15 00   372.62   373.52
2015 11 15 01   371.92   372.85
2015 11 15 02   371.28   372.18
2015 11 15 03   370.66   371.53
2015 11 15 04   370.06   370.91
2015 11 15 05   369.49   370.30
2015 11 15 06   359.49   360.31
2015 11 15 07   348.43   349.19
2015 11 15 08   337.52   338.05
2015 11 15 09   326.34   326.84
2015 11 15 10   324.75   325.02
2015 11 15 11   324.34   324.49
2015 11 15 12   323.63   323.92
2015 11 15 13   322.94   323.20
2015 11 15 14   321.79   322.26
2015 11 15 15   320.25   320.86
2015 11 15 16   318.66   319.27
2015 11 15 17   317.14   317.72
2015 11 15 18   315.49   316.14
2015 11 15 19   313.90   314.51
2015 11 15 20   312.31   312.92
2015 11 15 21   310.66   311.30
2015 11 15 22   309.13   309.71
2015 11 15 23   307.61   308.20
2015 11 16 00   306.44   306.88
2015 11 16 01   305.31   305.74
2015 11 16 02   304.31   304.69
2015 11 16 03   303.39   303.74
2015 11 16 04   302.28   302.72
2015 11 16 05   301.35   301.70
2015 11 16 06   300.51   300.83
2015 11 16 07   299.75   300.04
2015 11 16 08   299.00   299.30
2015 11 16 09   298.16   298.51
2015 11 16 10   297.35   297.70
2015 11 16 11   296.50   296.88
2015 11 16 12   295.74   296.09
2015 11 16 13   295.10   295.40
2015 11 16 14   294.47   294.77
2015 11 16 15   294.03   294.24
2015 11 16 16   293.59   293.80
2015 11 16 17   293.21   293.39
2015 11 16 18   292.96   293.07
2015 11 16 19   292.83   292.89
2015 11 16 20   292.82   292.82
2015 11 16 21   292.88   292.85
2015 11 16 22   292.89   292.89
2015 11 16 23   292.88   292.89
2015 11 17 00   292.82   292.85
2015 11 17 01   292.76   292.79
2015 11 17 02   292.82   292.79
2015 11 17 03   292.94   292.88
2015 11 17 04   293.13   293.04
2015 11 17 05   293.32   293.23
2015 11 17 06   293.51   293.42
2015 11 17 07   293.51   293.51
2015 11 17 08   293.57   293.55
2015 11 17 09   293.64   293.61
2015 11 17 10   293.70   293.67
2015 11 17 11   293.82   293.77
2015 11 17 12   294.13   293.98
2015 11 17 13   294.56   294.36
2015 11 17 14   295.06   294.83
2015 11 17 15   295.51   295.30
2015 11 17 16   295.70   295.62
2015 11 17 17   295.83   295.77
2015 11 17 18   295.96   295.90
2015 11 17 19   296.57   296.28
2015 11 17 20   297.73   297.21
2015 11 17 21   299.51   298.75
2015 11 17 22   301.97   300.95
2015 11 17 23   304.84   303.70
2015 11 18 00   307.72   306.61
2015 11 18 01   310.46   309.41
2015 11 18 02   312.91   311.98
2015 11 18 03   315.13   314.28
2015 11 18 04   316.99   316.29
2015 11 18 05   318.60   317.99
2015 11 18 06   319.92   319.42
2015 11 18 07   320.67   320.41
2015 11 18 08   321.42   321.12
2015 11 18 09   322.11   321.84
2015 11 18 10   322.65   322.45
2015 11 18 11   323.45   323.13
2015 11 18 12   323.94   323.77
2015 11 18 13   324.06   324.03
2015 11 18 14   323.94   324.00
2015 11 18 15   323.38   323.62
2015 11 18 16   323.12   323.20
2015 11 18 17   323.22   323.17
2015 11 18 18   323.71   323.50
2015 11 18 19   324.51   324.18
2015 11 18 20   325.34   325.02
2015 11 18 21   326.17   325.85
2015 11 18 22   327.00   326.68
2015 11 18 23   326.36   326.68
2015 11 19 00   327.33   326.87
2015 11 19 01   328.61   328.11
2015 11 19 02   330.23   329.59
2015 11 19 03   333.77   332.31
2015 11 19 04   336.14   335.29
2015 11 19 05   338.67   337.67
2015 11 19 06   341.50   340.39
2015 11 19 07   344.31   343.23
2015 11 19 08   347.10   346.02
2015 11 19 09   349.63   348.67
2015 11 19 10   351.59   350.86
2015 11 19 11   353.21   352.60
2015 11 19 12   354.60   354.08
2015 11 19 13   355.76   355.32
2015 11 19 14   356.69   356.34
2015 11 19 15   357.60   357.25
2015 11 19 16   358.28   358.04
2015 11 19 17   359.00   358.76
2015 11 19 18   359.78   359.54
2015 11 19 19   360.46   360.28
2015 11 19 20   361.06   360.91
2015 11 19 21   361.63   361.48
2015 11 19 22   362.11   361.99
2015 11 19 23   362.66   362.50
2015 11 20 00   363.23   363.07
2015 11 20 01   363.71   363.59
2015 11 20 02   364.17   364.04
2015 11 20 03   364.45   364.38
2015 11 20 04   364.76   364.67
2015 11 20 05   365.01   364.95
2015 11 20 06   365.24   365.18
2015 11 20 07   365.47   365.41
2015 11 20 08   364.21   364.67
2015 11 20 09   363.81   363.81
2015 11 20 10   363.81   363.81
2015 11 20 11   363.81   363.81
2015 11 20 12   365.13   364.67
2015 11 20 13   365.43   365.46
2015 11 20 14   365.41   365.41
2015 11 20 15   365.15   365.24
2015 11 20 16   364.80   364.90
2015 11 20 17   364.73   364.73
2015 11 20 18   364.64   364.67
2015 11 20 19   364.88   364.78
2015 11 20 20   365.13   365.07
2015 11 20 21   365.18   365.18
2015 11 20 22   365.18   365.18
2015 11 20 23   365.01   365.07
2015 11 21 00   364.61   364.73
2015 11 21 01   363.89   364.10
2015 11 21 02   362.74   363.07
2015 11 21 03   361.17   361.63
2015 11 21 04   359.40   359.94
2015 11 21 05   357.45   358.10
2015 11 21 06   355.40   356.14
2015 11 21 07   353.39   354.15
2015 11 21 08   351.29   352.11
2015 11 21 09   349.18   349.99
2015 11 21 10   347.20   347.95
2015 11 21 11   345.03   345.87
2015 11 21 12   342.97   343.76
2015 11 21 13   339.64   340.43
2015 11 21 14   337.53   338.35
2015 11 21 15   335.49   336.28
2015 11 21 16   333.38   334.20
2015 11 21 17   332.69   333.44
2015 11 21 18   330.72   331.48
2015 11 21 19   329.02   329.66
2015 11 21 20   327.63   328.15
2015 11 21 21   326.27   326.79
2015 11 21 22   325.11   325.55
2015 11 21 23   323.97   324.41
2015 11 22 00   322.70   323.20
2015 11 22 01   320.82   321.58
2015 11 22 02   318.12   319.20
2015 11 22 03   314.65   316.02
2015 11 22 04   311.10   312.47
2015 11 22 05   308.15   309.26
2015 11 22 06   306.02   306.80
2015 11 22 07   304.58   305.10
2015 11 22 08   303.08   303.66
2015 11 22 09   301.70   302.23
2015 11 22 10   300.22   300.80
2015 11 22 11   298.87   299.40
2015 11 22 12   297.79   298.23
2015 11 22 13   296.78   297.21
2015 11 22 14   295.93   296.31
2015 11 22 15   295.11   295.49
2015 11 22 16   294.36   294.71
2015 11 22 17   293.54   293.92
2015 11 22 18   292.73   293.10
2015 11 22 19   291.91   292.29
2015 11 22 20   291.03   291.44
2015 11 22 21   290.21   290.59
2015 11 22 22   289.15   289.65
2015 11 22 23   287.90   288.49
2015 11 23 00   286.65   287.23
2015 11 23 01   285.27   285.91
2015 11 23 02   284.13   284.66
2015 11 23 03   283.24   283.65
2015 11 23 04   282.36   282.77
2015 11 23 05   281.60   281.95
2015 11 23 06   280.73   281.14
2015 11 23 07   279.73   280.19
2015 11 23 08   277.75   278.68
2015 11 23 09   276.59   277.11
2015 11 23 10   275.46   275.99
2015 11 23 11   274.39   274.89
2015 11 23 12   274.17   274.26
2015 11 23 13   273.07   273.60
2015 11 23 14   272.00   272.50
2015 11 23 15   270.75   271.33
2015 11 23 16   269.56   270.11
2015 11 23 17   268.36   268.92
2015 11 23 18   267.17   267.72
2015 11 23 19   265.98   266.53
2015 11 23 20   264.90   265.40
2015 11 23 21   263.89   264.36
2015 11 23 22   262.89   263.36
2015 11 23 23   261.95   262.38
2015 11 24 00   260.88   261.38
2015 11 24 01   259.81   260.31
2015 11 24 02   258.81   259.27
2015 11 24 03   257.92   258.33
2015 11 24 04   257.04   257.45
2015 11 24 05   256.10   256.54
2015 11 24 06   255.10   255.57
2015 11 24 07   254.03   254.53
2015 11 24 08   253.02   253.49
2015 11 24 09   252.08   252.52
2015 11 24 10   251.20   251.61
2015 11 24 11   250.32   250.73
2015 11 24 12   249.62   249.94
2015 11 24 13   248.81   249.19
2015 11 24 14   248.00   248.37
2015 11 24 15   247.18   247.55
2015 11 24 16   246.06   246.58
2015 11 24 17   244.99   245.48
2015 11 24 18   243.86   244.38
2015 11 24 19   242.73   243.25
2015 11 24 20   241.72   242.18
2015 11 24 21   240.71   241.18
2015 11 24 22   239.71   240.17
2015 11 24 23   238.46   239.04
2015 11 25 00   237.08   237.72
2015 11 25 01   236.07   236.53
2015 11 25 02   235.24   235.62
2015 11 25 03   234.42   234.80
2015 11 25 04   233.67   234.02
2015 11 25 05   232.55   233.07
2015 11 25 06   231.24   231.85
2015 11 25 07   230.16   230.66
2015 11 25 08   229.15   229.62
2015 11 25 09   228.21   228.65
2015 11 25 10   227.21   227.67
2015 11 25 11   226.20   226.67
2015 11 25 12   225.19   225.66
2015 11 25 13   224.08   224.62
2015 11 25 14   223.04   223.57
2015 11 25 15   222.14   222.65
2015 11 25 16   221.26   221.80
2015 11 25 17   220.41   220.99
2015 11 25 18   219.75   220.24
2015 11 25 19   219.02   219.54
2015 11 25 20   218.40   218.87
2015 11 25 21   217.98   218.31
2015 11 25 22   217.46   217.82
2015 11 25 23   216.95   217.31
2015 11 26 00   216.49   216.82
2015 11 26 01   215.76   216.25
2015 11 26 02   214.98   215.53
2015 11 26 03   214.26   214.78
2015 11 26 04   213.49   214.04
2015 11 26 05   222.63   218.04
2015 11 26 06   231.77   226.97
2015 11 26 07   236.60   233.84
2015 11 26 08   239.34   237.47
2015 11 26 09   231.59   235.13
2015 11 26 10   223.58   227.52
2015 11 26 11   219.83   221.80
2015 11 26 12   218.20   219.27
2015 11 26 13   217.26   217.99
2015 11 26 14   216.50   217.08
2015 11 26 15   215.80   216.31
2015 11 26 16   215.02   215.57
2015 11 26 17   214.31   214.83
2015 11 26 18   213.74   214.17
2015 11 26 19   213.10   213.56
2015 11 26 20   212.56   212.96
2015 11 26 21   212.06   212.43
2015 11 26 22   211.60   211.94
2015 11 26 23   211.14   211.47
2015 11 27 00   210.77   211.05
2015 11 27 01   210.49   210.71
2015 11 27 02   199.78   206.14
2015 11 27 03   199.55   200.83
2015 11 27 04   198.13   199.20
2015 11 27 05   196.69   197.73
2015 11 27 06   205.71   200.58
2015 11 27 07   204.36   204.23
2015 11 27 08   203.80   204.11
2015 11 27 09   203.27   203.64
2015 11 27 10   202.71   203.11
2015 11 27 11   202.05   202.51
2015 11 27 12   201.62   201.96
2015 11 27 13   201.10   201.47
2015 11 27 14   200.54   200.94
2015 11 27 15   199.99   200.38
2015 11 27 16   199.54   199.88
2015 11 27 17   199.07   199.41
2015 11 27 18   198.56   198.92
2015 11 27 19   198.10   198.43
2015 11 27 20   197.63   197.96
2015 11 27 21   197.06   197.45
2015 11 27 22   196.45   196.88
2015 11 27 23   195.60   196.18
2015 11 28 00   194.43   195.23
2015 11 28 01   193.12   194.04
2015 11 28 02   191.90   192.78
2015 11 28 03   190.92   191.66
2015 11 28 04   190.42   190.85
2015 11 28 05   190.55   190.55
2015 11 28 06   190.76   190.64
2015 11 28 07   191.09   190.87
2015 11 28 08   191.28   191.13
2015 11 28 09   191.02   191.15
2015 11 28 10   190.70   190.91
2015 11 28 11   190.14   190.51
2015 11 28 12   189.48   189.94
2015 11 28 13   188.84   189.30
2015 11 28 14   188.10   188.62
2015 11 28 15   187.38   187.90
2015 11 28 16   186.61   187.15
2015 11 28 17   185.79   186.37
2015 11 28 18   185.09   185.61
2015 11 28 19   184.47   184.93
2015 11 28 20   183.88   184.31
2015 11 28 21   183.18   183.67
2015 11 28 22   182.09   182.82
2015 11 28 23   180.86   181.72
2015 11 29 00   179.57   180.49
2015 11 29 01   178.40   179.26
2015 11 29 02   177.94   178.36
2015 11 29 03   178.12   178.09
2015 11 29 04   178.52   178.28
2015 11 29 05   179.17   178.75
2015 11 29 06   179.56   179.26
2015 11 29 07   179.42   179.45
2015 11 29 08   179.06   179.28
2015 11 29 09   178.56   178.89
2015 11 29 10   177.99   178.38
2015 11 29 11   177.38   177.81
2015 11 29 12   176.69   177.17
2015 11 29 13   176.06   176.52
2015 11 29 14   175.32   175.83
2015 11 29 15   174.54   175.09
2015 11 29 16   173.94   174.39
2015 11 29 17   173.14   173.69
2015 11 29 18   172.41   172.96
2015 11 29 19   171.42   172.21
2015 11 29 20   170.30   171.36
2015 11 29 21   169.18   170.43
2015 11 29 22   168.24   169.50
2015 11 29 23   167.62   168.67
2015 11 30 00   167.03   167.96
2015 11 30 01   175.41   170.58
2015 11 30 02   177.81   175.03
2015 11 30 03   179.33   177.37
2015 11 30 04   180.60   178.86
2015 11 30 05   172.83   176.83
2015 11 30 06   170.90   172.95
2015 11 30 07   169.96   171.15
2015 11 30 08   169.78   170.36
2015 11 30 09   169.28   169.92
2015 11 30 10   169.15   169.54
2015 11 30 11   168.90   169.26
2015 11 30 12   168.34   168.92
2015 11 30 13   168.33   168.61
2015 11 30 14   167.88   168.34
2015 11 30 15   167.63   168.03
2015 11 30 16   167.18   167.70
2015 11 30 17   166.72   167.30
2015 11 30 18   166.17   166.84
2015 11 30 19   165.18   166.22
2015 11 30 20   164.01   165.35
2015 11 30 21   162.74   164.30
2015 11 30 22   161.56   163.15
2015 11 30 23   160.61   162.05
2015 12 01 00   159.82   161.07
2015 12 01 01   159.08   160.21
2015 12 01 02   158.21   159.37
2015 12 01 03   157.29   158.51
2015 12 01 04   156.82   157.73
2015 12 01 05   156.73   157.22
2015 12 01 06   156.96   157.02
2015 12 01 07   157.58   157.15
2015 12 01 08   158.10   157.52
2015 12 01 09   158.36   157.90
2015 12 01 10   158.56   158.19
2015 12 01 11   158.62   158.41
2015 12 01 12   158.61   158.52
2015 12 01 13   158.47   158.53
2015 12 01 14   158.34   158.46
2015 12 01 15   157.71   158.23
2015 12 01 16   156.83   157.72
2015 12 01 17   155.98   157.02
2015 12 01 18   154.57   156.13
2015 12 01 19   153.54   155.25
2015 12 01 20   152.74   154.63
2015 12 01 21   152.27   154.23
2015 12 01 22   152.32   154.07
2015 12 01 23   152.59   154.06
2015 12 02 00   152.34   154.05
2015 12 02 01   151.69   154.04
2015 12 02 02   151.95   154.03
2015 12 02 03   153.14   154.02
2015 12 02 04   155.25   154.02
2015 12 02 05   162.00   155.12
2015 12 02 06   170.20   159.13
2015 12 02 07   171.94   163.87
2015 12 02 08   172.34   167.02
2015 12 02 09   167.67   168.16
2015 12 02 10   160.40   165.72
2015 12 02 11   158.21   162.06
2015 12 02 12   156.54   159.56
2015 12 02 13   155.05   157.55
2015 12 02 14   153.46   155.99
2015 12 02 15   151.68   154.92
2015 12 02 16   150.21   154.28
2015 12 02 17   149.67   154.05
2015 12 02 18   148.43   152.74
2015 12 02 19   148.13   151.43
2015 12 02 20   146.49   148.84
2015 12 02 21   144.76   146.25
2015 12 02 22   146.38   147.54
2015 12 02 23   147.36   148.82
2015 12 03 00   149.80   151.39
2015 12 03 01   151.97   153.96
2015 12 03 02   152.18   153.95
2015 12 03 03   154.65   153.95
2015 12 03 04   157.26   153.96
2015 12 03 05   158.22   153.97
2015 12 03 06   157.97   153.99
2015 12 03 07   154.80   154.00
2015 12 03 08   151.40   154.00
2015 12 03 09   149.86   153.98
2015 12 03 10   149.90   153.96
2015 12 03 11   151.20   153.95
2015 12 03 12   152.75   153.94
2015 12 03 13   153.88   153.94
2015 12 03 14   154.28   153.94
2015 12 03 15   154.34   153.94
2015 12 03 16   154.16   153.94
2015 12 03 17   153.79   153.94
2015 12 03 18   153.48   153.94
2015 12 03 19   152.68   153.94
2015 12 03 20   151.30   153.93
2015 12 03 21   149.39   153.91
2015 12 03 22   145.86   153.88
2015 12 03 23   142.18   153.84
2015 12 04 00   144.84   153.79
2015 12 04 01   151.93   153.76
2015 12 04 02   160.88   153.77
2015 12 04 03   170.14   153.83
2015 12 04 04   172.76   153.91
2015 12 04 05   167.71   153.99
2015 12 04 06   160.02   154.03
2015 12 04 07   152.14   154.04
2015 12 04 08   146.13   154.02
2015 12 04 09   145.24   153.98
2015 12 04 10   146.67   153.94
2015 12 04 11   149.06   153.91
2015 12 04 12   150.81   153.90
2015 12 04 13   151.56   153.89
2015 12 04 14   152.87   153.88
2015 12 04 15   153.75   153.87
2015 12 04 16   154.06   153.87
2015 12 04 17   154.18   153.88
2015 12 04 18   153.79   153.88
2015 12 04 19   153.27   153.88
2015 12 04 20   153.20   153.87
2015 12 04 21   153.35   153.87
2015 12 04 22   153.75   153.87
2015 12 04 23   154.39   153.87
2015 12 05 00   154.97   153.87
2015 12 05 01   151.66   150.01
2015 12 05 02   148.17   146.15
2015 12 05 03   144.44   142.30
2015 12 05 04   140.58   138.44
2015 12 05 05   140.56   138.45
2015 12 05 06   140.54   138.46
2015 12 05 07   143.01   140.78
2015 12 05 08   143.10   140.69
2015 12 05 09   143.21   140.61
2015 12 05 10   143.29   140.50
2015 12 05 11   140.97   138.09
2015 12 05 12   140.80   139.24
2015 12 05 13   140.65   140.47
2015 12 05 14   140.55   141.72
2015 12 05 15   140.36   142.96
2015 12 05 16   140.24   143.02
2015 12 05 17   140.02   142.98
2015 12 05 18   139.62   142.98
2015 12 05 19   139.06   142.98
2015 12 05 20   138.39   142.97
2015 12 05 21   138.25   142.26
2015 12 05 22   139.06   139.55
2015 12 05 23   140.03   135.69
2015 12 06 00   140.86   133.09
2015 12 06 01   140.90   132.10
2015 12 06 02   140.21   133.31
2015 12 06 03   139.47   135.81
2015 12 06 04   139.06   137.47
2015 12 06 05   138.78   138.23
2015 12 06 06   138.25   138.74
2015 12 06 07   137.68   139.08
2015 12 06 08   137.14   139.04
2015 12 06 09   136.59   138.95
2015 12 06 10   136.12   138.69
2015 12 06 11   135.70   138.44
2015 12 06 12   135.37   138.00
2015 12 06 13   135.06   137.26
2015 12 06 14   135.27   136.41
2015 12 06 15   135.77   135.40
2015 12 06 16   135.97   134.59
2015 12 06 17   136.32   134.12
2015 12 06 18   136.29   133.96
2015 12 06 19   136.17   134.00
2015 12 06 20   136.39   134.04
2015 12 06 21   136.66   134.06
2015 12 06 22   137.18   134.06
2015 12 06 23   137.90   134.78
2015 12 07 00   138.97   138.30
2015 12 07 01   140.21   141.83
2015 12 07 02   141.26   144.14
2015 12 07 03   142.01   145.64
2015 12 07 04   142.29   144.36
2015 12 07 05   142.41   143.08
2015 12 07 06   142.33   143.03
2015 12 07 07   142.12   143.04
2015 12 07 08   141.71   143.02
2015 12 07 09   140.85   142.99
2015 12 07 10   139.87   142.96
2015 12 07 11   138.81   142.93
2015 12 07 12   137.71   142.94
2015 12 07 13   137.04   142.94
2015 12 07 14   136.80   142.93
2015 12 07 15   137.13   142.89
2015 12 07 16   138.44   142.35
2015 12 07 17   140.13   141.57
2015 12 07 18   142.17   140.82
2015 12 07 19   144.41   140.11
2015 12 07 20   146.26   139.91
2015 12 07 21   148.00   139.96
2015 12 07 22   148.99   140.87
2015 12 07 23   149.99   143.36
2015 12 08 00   151.17   146.05
2015 12 08 01   152.69   149.06
2015 12 08 02   154.98   152.02
2015 12 08 03   157.43   153.70
2015 12 08 04   159.92   155.43
2015 12 08 05   162.54   157.59
2015 12 08 06   165.49   159.99
2015 12 08 07   168.37   162.97
2015 12 08 08   171.05   166.32
2015 12 08 09   173.35   169.46
2015 12 08 10   175.20   172.14
2015 12 08 11   176.94   174.52
2015 12 08 12   178.74   176.82
2015 12 08 13   180.33   178.86
2015 12 08 14   181.71   180.61
2015 12 08 15   182.80   181.97
2015 12 08 16   183.22   182.82
2015 12 08 17   183.33   183.24
2015 12 08 18   183.16   183.28
2015 12 08 19   182.93   183.20
2015 12 08 20   183.05   183.23
2015 12 08 21   183.36   183.45
2015 12 08 22   184.29   184.01
