#AAA MM DD HH    Qaflu   Qdeflu
2015 03 02 10   165.18   168.69
2015 03 02 11   161.09   167.41
2015 03 02 12   155.71   165.30
2015 03 02 13   151.81   162.57
2015 03 02 14   151.38   160.04
2015 03 02 15   166.28   160.19
2015 03 02 16   172.33   162.97
2015 03 02 17   176.90   166.14
2015 03 02 18   181.99   169.59
2015 03 02 19   172.29   171.35
2015 03 02 20   172.50   171.33
2015 03 02 21   172.39   171.45
2015 03 02 22   170.59   171.28
2015 03 02 23   170.13   170.83
2015 03 03 00   169.72   170.42
2015 03 03 01   169.59   170.06
2015 03 03 02   171.16   169.99
2015 03 03 03   171.33   170.16
2015 03 03 04   171.26   170.32
2015 03 03 05   171.18   170.47
2015 03 03 06   163.60   169.45
2015 03 03 07   168.44   168.44
2015 03 03 08   153.43   166.53
2015 03 03 09   142.78   161.73
2015 03 03 10   137.95   156.67
2015 03 03 11   113.51   150.00
2015 03 03 12   110.18   142.86
2015 03 03 13   102.29   138.33
2015 03 03 14    95.65   135.04
2015 03 03 15    98.43   133.26
2015 03 03 16    91.52   132.72
2015 03 03 17    85.00   132.17
2015 03 03 18    83.66   131.53
2015 03 03 19    84.23   130.72
2015 03 03 20    93.24   129.83
2015 03 03 21   103.98   129.07
2015 03 03 22   108.94   128.50
2015 03 03 23   110.20   128.15
2015 03 04 00   121.95   128.17
2015 03 04 01   132.70   128.55
2015 03 04 02   146.18   129.15
2015 03 04 03   159.56   129.88
2015 03 04 04   162.62   130.64
2015 03 04 05   165.09   131.26
2015 03 04 06   165.68   131.85
2015 03 04 07   165.94   132.57
2015 03 04 08   165.87   133.42
2015 03 04 09   166.19   134.43
2015 03 04 10   137.58   135.28
2015 03 04 11   102.40   135.54
2015 03 04 12    66.90   135.02
2015 03 04 13    30.44   133.77
2015 03 04 14    56.26   132.43
2015 03 04 15    62.39   131.21
2015 03 04 16    92.06   130.04
2015 03 04 17   110.62   129.26
2015 03 04 18    95.90   128.35
2015 03 04 19   107.14   127.39
2015 03 04 20    95.74   126.58
2015 03 04 21    95.73   125.65
2015 03 04 22    95.51   124.74
2015 03 04 23    95.55   123.86
2015 03 05 00    95.40   123.02
2015 03 05 01    95.24   122.17
2015 03 05 02    95.09   121.33
2015 03 05 03    94.98   120.53
2015 03 05 04    95.18   119.81
2015 03 05 05    95.25   119.19
2015 03 05 06    95.15   118.62
2015 03 05 07    95.55   118.11
2015 03 05 08    95.55   117.79
2015 03 05 09    95.52   117.68
2015 03 05 10    95.84   117.68
2015 03 05 11    95.60   117.82
2015 03 05 12    95.53   117.97
2015 03 05 13    95.39   118.06
2015 03 05 14    95.21   118.11
2015 03 05 15    95.35   118.01
2015 03 05 16    95.65   117.64
2015 03 05 17    95.81   117.12
2015 03 05 18    95.90   116.53
2015 03 05 19    95.81   115.76
2015 03 05 20    95.86   114.90
2015 03 05 21    95.40   113.99
2015 03 05 22    95.52   112.97
2015 03 05 23    95.19   111.97
2015 03 06 00    94.36   110.90
2015 03 06 01    94.53   109.72
2015 03 06 02    93.82   108.56
2015 03 06 03    93.57   107.40
2015 03 06 04    93.81   106.27
2015 03 06 05    93.67   105.23
2015 03 06 06    93.55   104.21
2015 03 06 07    93.97   103.27
2015 03 06 08    93.60   102.45
2015 03 06 09    93.83   101.77
2015 03 06 10    93.65   101.36
2015 03 06 11    93.33   101.26
2015 03 06 12    93.23   101.39
2015 03 06 13    92.57   101.64
2015 03 06 14    92.58   101.87
2015 03 06 15    92.51   101.80
2015 03 06 16    92.67   101.29
2015 03 06 17    92.39   100.55
2015 03 06 18    92.83    99.63
2015 03 06 19    92.96    98.62
2015 03 06 20    92.60    97.81
2015 03 06 21    93.31    97.17
2015 03 06 22    92.95    96.58
2015 03 06 23    93.04    96.21
2015 03 07 00    93.12    96.07
2015 03 07 01    93.20    95.92
2015 03 07 02    93.05    95.77
2015 03 07 03    92.70    95.65
2015 03 07 04    92.79    95.51
2015 03 07 05    92.49    95.44
2015 03 07 06    92.57    95.52
2015 03 07 07    92.60    95.77
2015 03 07 08    92.62    96.25
2015 03 07 09    92.74    97.05
2015 03 07 10    92.66    98.10
2015 03 07 11    92.73    99.30
2015 03 07 12    92.84   100.55
2015 03 07 13    92.21   101.73
2015 03 07 14    92.38   102.58
2015 03 07 15    92.91   102.89
2015 03 07 16    92.32   102.75
2015 03 07 17    92.56   102.31
2015 03 07 18    92.83   101.67
2015 03 07 19    91.51   101.03
2015 03 07 20    92.23   100.39
2015 03 07 21    93.05    99.62
2015 03 07 22    92.27    98.85
2015 03 07 23    92.93    98.14
2015 03 08 00    93.17    97.47
2015 03 08 01    93.00    96.85
2015 03 08 02    92.96    96.35
2015 03 08 03    93.14    95.86
2015 03 08 04    92.81    95.30
2015 03 08 05    92.71    94.75
2015 03 08 06    92.52    94.10
2015 03 08 07    92.84    93.52
2015 03 08 08    92.84    93.29
2015 03 08 09    86.71    93.51
2015 03 08 10    79.89    93.94
2015 03 08 11    73.13    94.44
2015 03 08 12    66.30    94.86
2015 03 08 13    64.66    95.03
2015 03 08 14    65.20    95.12
2015 03 08 15    64.79    95.16
2015 03 08 16    64.80    94.67
2015 03 08 17    66.80    93.65
2015 03 08 18    71.95    92.42
2015 03 08 19    77.81    91.26
2015 03 08 20    83.59    90.28
2015 03 08 21    87.80    89.59
2015 03 08 22    88.36    89.03
