fid,id,x,y
"5052","5051",-49.6410000000001,-26.4218
"5053","5052",-49.6010000000001,-26.4218
"5054","5053",-49.5610000000001,-26.4218
"5055","5054",-49.5210000000001,-26.4218
"5184","5183",-49.8410000000001,-26.4618
"5185","5184",-49.8010000000001,-26.4618
"5186","5185",-49.7610000000001,-26.4618
"5187","5186",-49.7210000000001,-26.4618
"5188","5187",-49.6810000000001,-26.4618
"5189","5188",-49.6410000000001,-26.4618
"5190","5189",-49.6010000000001,-26.4618
"5191","5190",-49.5610000000001,-26.4618
"5192","5191",-49.5210000000001,-26.4618
"5193","5192",-49.4810000000001,-26.4618
"5321","5320",-49.8410000000001,-26.5018
"5322","5321",-49.8010000000001,-26.5018
"5323","5322",-49.7610000000001,-26.5018
"5324","5323",-49.7210000000001,-26.5018
"5325","5324",-49.6810000000001,-26.5018
"5326","5325",-49.6410000000001,-26.5018
"5327","5326",-49.6010000000001,-26.5018
"5328","5327",-49.5610000000001,-26.5018
"5329","5328",-49.5210000000001,-26.5018
"5330","5329",-49.4810000000001,-26.5018
"5459","5458",-49.8010000000001,-26.5418
"5460","5459",-49.7610000000001,-26.5418
"5461","5460",-49.7210000000001,-26.5418
"5462","5461",-49.6810000000001,-26.5418
"5463","5462",-49.6410000000001,-26.5418
"5464","5463",-49.6010000000001,-26.5418
"5465","5464",-49.5610000000001,-26.5418
"5597","5596",-49.7610000000001,-26.5818
"5598","5597",-49.7210000000001,-26.5818
"5599","5598",-49.6810000000001,-26.5818
"5600","5599",-49.6410000000001,-26.5818
"5601","5600",-49.6010000000001,-26.5818
"5735","5734",-49.7210000000001,-26.6218
"5736","5735",-49.6810000000001,-26.6218
"5737","5736",-49.6410000000001,-26.6218
"5738","5737",-49.6010000000001,-26.6218
"5873","5872",-49.6810000000001,-26.6618
"5874","5873",-49.6410000000001,-26.6618
"6010","6009",-49.6810000000001,-26.7018
