fid,id,x,y
"2754","2753",-53.881,-25.7818
"2755","2754",-53.841,-25.7818
"2756","2755",-53.801,-25.7818
"2757","2756",-53.761,-25.7818
"2888","2887",-54.001,-25.8218
"2889","2888",-53.961,-25.8218
"2890","2889",-53.921,-25.8218
"2891","2890",-53.881,-25.8218
"2892","2891",-53.841,-25.8218
"2893","2892",-53.801,-25.8218
"2894","2893",-53.761,-25.8218
"2895","2894",-53.721,-25.8218
"3025","3024",-54.001,-25.8618
"3026","3025",-53.961,-25.8618
"3027","3026",-53.921,-25.8618
"3028","3027",-53.881,-25.8618
"3029","3028",-53.841,-25.8618
"3030","3029",-53.801,-25.8618
"3031","3030",-53.761,-25.8618
"3032","3031",-53.721,-25.8618
"3033","3032",-53.681,-25.8618
"3164","3163",-53.921,-25.9018
"3165","3164",-53.881,-25.9018
"3166","3165",-53.841,-25.9018
"3167","3166",-53.801,-25.9018
"3168","3167",-53.761,-25.9018
"3169","3168",-53.721,-25.9018
"3170","3169",-53.681,-25.9018
"3302","3301",-53.881,-25.9418
"3303","3302",-53.841,-25.9418
"3304","3303",-53.801,-25.9418
"3305","3304",-53.761,-25.9418
"3306","3305",-53.721,-25.9418
"3307","3306",-53.681,-25.9418
"3439","3438",-53.881,-25.9818
"3440","3439",-53.841,-25.9818
"3441","3440",-53.801,-25.9818
"3442","3441",-53.761,-25.9818
"3443","3442",-53.721,-25.9818
"3577","3576",-53.841,-26.0218
"3578","3577",-53.801,-26.0218
"3579","3578",-53.761,-26.0218
"3580","3579",-53.721,-26.0218
"3715","3714",-53.801,-26.0618
"3716","3715",-53.761,-26.0618
"3717","3716",-53.721,-26.0618
"3718","3717",-53.681,-26.0618
"3853","3852",-53.761,-26.1018
"3854","3853",-53.721,-26.1018
