fid,id,x,y
"4358","4357",-50.0010000000001,-26.2218
"4359","4358",-49.9610000000001,-26.2218
"4360","4359",-49.9210000000001,-26.2218
"4361","4360",-49.8810000000001,-26.2218
"4490","4489",-50.2010000000001,-26.2618
"4491","4490",-50.1610000000001,-26.2618
"4492","4491",-50.1210000000001,-26.2618
"4493","4492",-50.0810000000001,-26.2618
"4494","4493",-50.0410000000001,-26.2618
"4495","4494",-50.0010000000001,-26.2618
"4496","4495",-49.9610000000001,-26.2618
"4497","4496",-49.9210000000001,-26.2618
"4627","4626",-50.2010000000001,-26.3018
"4628","4627",-50.1610000000001,-26.3018
"4629","4628",-50.1210000000001,-26.3018
"4630","4629",-50.0810000000001,-26.3018
"4631","4630",-50.0410000000001,-26.3018
"4632","4631",-50.0010000000001,-26.3018
"4633","4632",-49.9610000000001,-26.3018
"4634","4633",-49.9210000000001,-26.3018
"4764","4763",-50.2010000000001,-26.3418
"4765","4764",-50.1610000000001,-26.3418
"4766","4765",-50.1210000000001,-26.3418
"4767","4766",-50.0810000000001,-26.3418
"4768","4767",-50.0410000000001,-26.3418
"4769","4768",-50.0010000000001,-26.3418
"4770","4769",-49.9610000000001,-26.3418
"4771","4770",-49.9210000000001,-26.3418
"4902","4901",-50.1610000000001,-26.3818
"4903","4902",-50.1210000000001,-26.3818
"4904","4903",-50.0810000000001,-26.3818
"4905","4904",-50.0410000000001,-26.3818
"4906","4905",-50.0010000000001,-26.3818
"4907","4906",-49.9610000000001,-26.3818
"4908","4907",-49.9210000000001,-26.3818
"5040","5039",-50.1210000000001,-26.4218
"5041","5040",-50.0810000000001,-26.4218
"5042","5041",-50.0410000000001,-26.4218
"5043","5042",-50.0010000000001,-26.4218
"5044","5043",-49.9610000000001,-26.4218
"5045","5044",-49.9210000000001,-26.4218
