,Q_obs1,Q_obs2,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2018-09-22,15.06,14.497,0.0,3.629,17.75,18.988,28.252,30.858,23.445,31.504
2018-09-23,18.88,18.906,0.0,3.533,15.84,18.349,28.002,29.0,22.646,29.813
2018-09-24,19.07,20.452,5.7,2.823,17.22,17.471,27.781,27.484,21.692,28.212
2018-09-25,17.95,18.498,9.44,2.973,21.55,17.015,27.947,26.621,21.559,26.698
2018-09-26,22.57,18.38,14.35,3.644,22.69,17.468,28.135,27.1,23.13,26.745
2018-09-27,25.6,26.235,0.24,3.806,25.51,18.65,27.906,27.016,25.026,26.79
2018-09-29,44.76,50.902,0.06,2.919,17.72,19.586,28.241,26.888,25.778,26.832
2018-09-30,38.08,41.237,2.19,2.036,15.88,19.67,29.296,26.61,25.881,26.872
2018-10-01,17.21,32.373,0.06,2.656,14.66,19.147,30.915,26.095,25.756,25.43
2018-10-02,17.21,26.772,30.26,3.642,21.54,23.028,32.543,32.138,30.797,30.139
2018-10-03,40.41,33.574,17.93,3.552,38.94,48.094,33.537,37.653,37.439,39.533
2018-10-04,70.05,61.146,3.91,4.045,42.75,63.005,34.178,42.02,42.418,48.421
2018-10-05,82.01,78.843,0.11,3.473,35.04,67.999,36.336,45.474,45.131,56.832
2018-10-06,83.98,82.532,15.96,3.21,34.58,66.264,40.636,49.594,47.937,61.89
2018-10-07,87.09,85.912,13.29,3.241,44.3,77.922,48.136,53.002,52.002,65.188
2018-10-08,93.14,91.737,4.16,3.783,46.74,85.917,56.132,54.839,55.712,68.437
2018-10-09,98.05,95.57,1.23,4.068,44.41,86.954,57.991,55.484,58.046,71.511
2018-10-10,102.1,97.522,10.48,3.674,48.29,82.554,57.551,55.849,59.887,72.606
2018-10-11,106.96,103.883,8.2,3.804,48.64,80.809,59.449,55.46,62.086,71.701
2018-10-12,108.18,106.635,0.05,3.944,43.55,82.112,61.687,54.137,63.833,70.716
2018-10-13,117.0,108.131,34.43,3.425,51.21,92.021,60.466,60.973,71.72,79.095
2018-10-14,117.0,114.002,7.16,3.707,75.5,114.179,59.087,64.174,78.536,86.85
2018-10-15,119.24,117.395,13.78,3.348,79.44,118.978,61.617,68.074,83.261,96.261
2018-10-16,123.46,120.955,5.45,2.769,77.64,125.943,67.748,70.483,86.95,106.085
2018-10-17,124.75,123.6,14.88,2.959,78.67,127.686,75.88,73.098,90.543,110.164
2018-10-18,127.02,126.826,34.25,3.776,99.15,151.709,89.701,82.346,101.231,123.309
2018-10-19,131.88,130.761,0.17,3.688,117.62,171.097,104.053,86.83,109.57,132.164
2018-10-20,134.2,132.619,0.0,4.401,106.23,168.613,109.065,89.943,113.363,139.625
2018-10-21,136.3,134.387,0.0,3.675,93.09,157.623,116.569,91.194,114.582,142.59
2018-10-22,137.35,135.958,0.0,4.679,83.82,145.528,124.77,90.587,114.303,134.927
2018-10-23,137.0,135.947,0.01,4.6,78.39,133.032,133.904,88.37,112.925,127.677
2018-10-24,137.0,135.28,24.39,4.048,86.07,121.379,125.699,89.294,114.387,122.396
2018-10-25,136.3,135.023,2.55,3.081,99.79,112.117,102.952,87.593,115.972,117.399
2018-10-26,135.95,134.382,20.57,3.3,96.27,111.128,90.06,88.329,118.167,118.404
2018-10-27,135.6,134.437,1.42,3.897,96.42,118.74,85.07,87.059,120.071,119.354
2018-10-28,134.9,134.366,0.0,4.251,87.29,117.645,86.564,85.039,119.843,118.673
2018-10-29,134.55,134.251,0.0,4.774,78.62,109.322,94.378,82.19,118.214,118.029
2018-10-30,134.55,133.317,0.0,4.157,72.28,100.666,100.246,78.611,115.61,111.686
2018-10-31,135.6,131.092,18.7,4.315,72.35,92.449,97.88,77.068,114.466,105.685
2018-11-01,130.58,128.403,2.33,4.05,76.94,85.907,93.516,74.169,113.776,100.006
2018-11-02,126.05,124.996,0.0,3.7,70.43,80.019,82.607,71.025,111.762,94.633
2018-11-03,124.75,120.822,19.12,4.945,71.46,74.706,76.244,70.3,111.046,92.128
2018-11-04,119.89,118.676,0.2,3.743,79.04,77.198,74.444,68.244,110.507,89.759
2018-11-05,118.6,117.845,0.04,4.029,70.88,79.602,76.923,65.971,108.434,87.516
2018-11-06,117.95,116.534,0.0,4.019,63.01,74.216,78.638,63.362,105.433,85.395
2018-11-07,113.65,114.266,0.02,4.059,57.6,68.406,75.454,60.434,101.841,80.807
2018-11-08,110.92,109.69,0.02,4.889,53.27,62.651,75.029,57.266,97.841,76.465
2018-11-09,102.1,103.354,0.19,4.213,49.52,57.02,72.392,53.962,93.477,72.357
2018-11-10,92.56,94.719,0.0,3.702,46.16,51.746,63.983,50.62,88.91,68.47
2018-11-11,71.94,76.7,0.0,4.546,43.11,46.841,57.096,47.327,84.225,64.792
2018-11-12,55.52,55.99,0.0,5.058,40.34,42.32,51.604,44.153,79.395,61.311
2018-11-13,44.02,43.629,0.0,5.115,37.79,38.404,47.231,41.146,74.427,58.018
2018-11-14,35.78,36.963,8.46,4.766,36.18,35.157,43.731,38.869,69.933,54.902
2018-11-15,33.76,33.083,0.2,5.06,35.71,32.915,40.981,36.597,65.801,51.953
2018-11-16,29.81,30.247,0.0,5.27,33.22,31.027,38.958,34.534,61.505,49.162
2018-11-17,29.81,28.034,0.0,4.354,30.62,29.177,37.505,32.637,57.458,46.522
2018-11-18,27.46,26.173,13.12,4.648,31.8,27.603,36.566,32.155,54.661,44.024
2018-11-19,26.22,25.313,0.15,5.412,35.15,27.056,36.319,31.285,51.686,41.659
2018-11-20,25.39,26.035,0.0,5.322,31.69,26.466,36.22,30.504,48.281,39.422
2018-11-21,22.96,26.157,0.0,4.773,28.24,25.608,35.727,29.702,45.006,37.306
2018-11-22,22.37,24.031,0.01,5.17,25.77,24.393,35.717,28.837,41.932,35.303
2018-11-23,19.45,21.037,1.15,6.11,23.99,22.965,36.282,27.916,39.08,33.407
2018-11-24,17.77,18.881,4.0,5.404,22.65,21.617,36.211,27.057,36.512,31.614
2018-11-25,16.85,17.652,0.01,4.132,21.98,20.481,34.333,26.12,34.084,29.917
2018-11-26,15.95,16.733,0.01,4.383,20.77,19.424,32.511,25.172,31.813,28.311
2018-11-27,15.24,15.977,0.01,4.535,19.45,18.305,30.918,24.223,29.699,26.791
2018-11-28,14.71,15.055,0.43,4.735,18.41,17.087,29.515,23.288,27.734,25.354
2018-11-29,14.18,13.859,5.25,4.733,18.3,16.13,28.274,22.581,26.044,23.993
2018-11-30,13.66,13.188,15.7,4.785,21.46,16.036,27.278,23.65,25.791,22.706
2018-12-01,12.65,13.399,4.57,5.232,25.0,17.231,26.725,24.173,24.602,21.487
2018-12-02,13.84,14.488,0.01,5.494,21.63,18.605,26.602,24.611,22.987,20.335
2018-12-03,12.48,14.541,0.09,4.879,18.53,19.336,26.889,24.869,21.301,19.244
2018-12-04,12.15,13.452,0.03,3.81,16.79,19.297,27.619,24.882,19.689,18.212
2018-12-05,11.18,12.088,0.0,4.489,15.59,18.64,28.784,24.65,18.203,17.235
2018-12-06,10.85,10.807,0.0,4.895,14.66,17.579,29.33,24.204,16.851,16.311
2018-12-07,8.68,9.836,0.36,4.936,13.9,16.319,28.212,23.592,15.625,15.437
2018-12-08,7.8,9.051,0.0,4.537,13.24,15.023,27.021,22.859,14.512,14.609
2018-12-09,7.65,8.409,0.0,4.249,12.66,13.738,25.936,22.05,13.498,13.826
2018-12-10,6.39,8.014,0.0,3.858,12.14,12.571,24.952,21.201,12.57,13.085
2018-12-11,6.8,7.681,0.59,4.081,11.67,11.534,24.067,20.345,11.717,12.384
2018-12-12,6.53,7.389,0.01,4.469,11.24,10.665,23.287,19.5,10.93,11.721
2018-12-13,6.25,7.086,1.88,4.413,10.86,9.935,22.64,18.711,10.214,11.093
2018-12-14,5.97,6.807,0.2,5.203,10.61,9.492,22.081,17.95,9.542,10.499
2018-12-15,5.84,6.519,7.6,4.762,10.26,9.36,21.577,17.663,9.218,9.937
2018-12-16,5.84,6.37,5.61,5.868,10.27,9.937,21.152,17.481,8.855,9.405
2018-12-17,5.84,6.411,2.72,5.201,10.96,10.963,20.808,17.295,8.343,8.902
2018-12-18,6.25,7.547,11.85,5.493,12.32,12.244,20.574,18.119,8.548,8.426
2018-12-19,6.53,8.186,2.5,5.606,16.31,13.972,20.517,18.526,8.171,7.975
2018-12-20,9.91,10.139,5.89,4.888,15.17,15.542,20.655,19.088,7.744,7.549
2018-12-21,11.01,11.637,15.52,3.705,16.24,17.194,20.93,21.163,8.511,7.262
2018-12-22,12.65,13.157,1.84,3.307,18.74,19.241,21.307,22.345,8.194,6.991
2018-12-23,15.06,15.578,0.61,4.355,15.08,20.652,22.057,23.268,7.485,6.735
2018-12-24,15.24,15.911,3.57,4.123,12.88,21.129,22.925,23.908,6.756,6.492
2018-12-25,14.54,15.212,0.1,5.268,12.14,20.902,23.516,24.115,6.033,6.146
2018-12-26,12.15,13.642,13.99,4.726,12.88,20.463,24.394,25.414,6.492,5.818
2018-12-27,10.69,11.474,2.61,5.369,14.63,20.615,24.985,25.877,6.195,5.508
2018-12-28,8.54,9.408,1.24,5.455,12.75,20.673,24.544,26.063,5.619,5.214
2018-12-29,7.22,8.126,0.31,5.605,10.96,20.26,24.234,25.925,4.996,4.936
2018-12-30,6.39,7.418,1.87,5.729,9.86,19.377,24.224,25.506,4.43,4.673
2018-12-31,6.39,7.05,7.35,4.755,9.37,18.434,24.559,25.22,4.216,4.425
2019-01-01,6.78,6.802,0.06,4.414,8.97,17.786,24.692,24.577,3.853,4.189
2019-01-02,6.81,6.815,0.36,5.429,8.39,17.011,23.953,23.791,3.467,3.966
2019-01-03,8.24,7.757,4.36,4.894,9.12,16.128,23.277,23.024,3.198,3.755
2019-01-04,9.7,9.757,13.75,4.656,11.91,15.759,22.8,23.512,3.971,3.556
2019-01-05,8.18,8.445,6.95,5.106,14.49,16.462,22.589,23.74,4.175,3.367
2019-01-06,7.87,7.767,6.14,4.856,15.33,17.656,22.551,24.035,4.072,3.188
2019-01-07,15.25,12.797,8.14,4.994,15.2,18.948,22.572,24.541,4.022,3.02
2019-01-08,26.88,26.188,7.03,4.945,16.52,20.276,22.969,24.992,3.889,3.424
2019-01-09,25.52,25.923,0.91,5.325,17.39,21.292,23.811,25.051,3.473,3.806
2019-01-10,23.59,23.939,7.99,4.192,15.34,21.736,24.623,25.309,3.345,4.168
2019-01-11,20.87,21.333,14.51,4.145,20.17,22.304,24.793,26.665,4.193,7.848
2019-01-12,18.98,19.193,5.36,4.315,24.33,23.359,25.083,27.36,4.195,11.124
2019-01-13,17.85,18.055,3.44,4.591,19.63,24.243,25.56,27.79,3.792,14.224
2019-01-14,16.86,16.992,12.55,5.166,18.01,24.787,26.09,28.994,4.141,19.295
2019-01-15,15.92,16.042,4.97,4.574,22.3,25.431,26.986,29.54,3.948,20.888
2019-01-16,17.22,16.685,0.41,4.893,19.89,26.86,28.345,29.653,3.456,22.039
2019-01-17,23.2,21.973,1.73,5.523,15.74,26.396,29.2,29.392,2.899,23.128
2019-01-18,28.24,27.966,6.94,4.767,14.06,25.254,29.01,29.112,2.65,22.021
2019-01-19,25.99,26.534,8.4,4.633,16.55,24.318,28.975,28.907,2.67,20.84
2019-01-20,24.41,24.225,5.89,4.844,22.87,23.773,28.855,28.513,2.702,19.723
2019-01-21,29.2,28.332,4.33,5.437,22.42,23.466,28.024,27.955,2.691,18.665
2019-01-22,34.91,33.736,1.15,4.868,18.06,23.025,27.363,27.159,2.424,17.665
2019-01-23,39.8,39.493,1.51,4.357,15.63,22.178,27.048,26.202,2.074,16.718
2019-01-24,38.29,38.878,17.72,3.926,14.25,21.454,27.033,27.418,3.608,17.463
2019-01-25,32.78,33.782,0.1,4.029,13.84,22.964,27.017,27.594,5.319,18.169
2019-01-26,29.72,29.889,0.35,4.478,14.4,24.152,26.864,27.655,5.916,18.836
2019-01-27,28.32,28.648,0.79,4.591,13.33,23.309,27.009,27.454,5.86,19.468
2019-01-28,25.19,25.851,0.08,4.136,11.78,21.945,27.643,26.951,5.411,18.424
2019-01-29,20.84,21.551,0.02,4.583,10.91,20.194,28.802,26.177,4.779,17.436
2019-01-30,17.29,17.784,0.24,4.746,10.26,18.3,29.381,25.186,4.242,16.501
2019-01-31,14.86,15.22,2.16,4.169,9.79,16.465,28.146,24.078,3.808,15.617
2019-02-01,13.04,13.284,1.65,4.595,9.79,14.917,26.868,22.885,3.442,14.78
2019-02-02,12.53,12.482,7.36,5.186,11.67,13.849,25.742,22.046,3.413,13.988
2019-02-03,13.45,13.264,2.31,4.961,13.44,13.5,24.77,21.084,3.219,13.238
2019-02-04,14.2,14.143,1.86,5.068,11.86,13.385,23.95,20.15,2.966,12.529
2019-02-05,14.01,14.068,4.0,4.617,10.41,13.315,23.29,19.332,2.776,11.858
2019-02-06,13.89,13.952,0.22,4.748,9.9,13.312,22.823,18.473,2.544,11.223
2019-02-07,12.93,13.086,1.26,4.951,9.51,13.101,22.502,17.635,2.319,10.622
2019-02-08,12.34,12.459,0.71,5.503,8.99,12.668,22.148,16.807,2.111,10.054
2019-02-09,11.37,11.537,0.0,4.707,8.39,12.088,21.614,15.995,1.926,9.516
2019-02-10,10.57,10.687,0.7,4.607,8.06,11.377,21.093,15.212,1.763,9.007
2019-02-11,10.08,10.125,7.2,5.186,9.41,10.816,20.617,14.843,1.893,8.525
2019-02-12,9.81,9.904,4.12,4.722,11.5,10.837,20.2,14.484,1.904,8.069
2019-02-13,9.42,9.357,0.02,3.967,11.19,11.136,19.844,14.108,1.782,7.638
2019-02-14,10.36,10.329,0.01,3.468,9.92,11.233,19.551,13.732,1.621,7.23
2019-02-15,10.21,10.061,39.0,3.727,16.41,12.123,19.482,24.572,10.438,13.554
2019-02-16,13.4,12.457,7.3,3.676,31.78,15.729,19.995,31.239,13.968,20.767
2019-02-17,24.74,22.527,11.39,4.523,31.99,19.913,21.16,38.396,15.519,29.949
2019-02-18,37.38,35.007,1.0,4.398,28.36,24.756,23.082,43.937,16.249,38.637
2019-02-19,53.48,50.971,7.93,4.364,24.61,28.178,26.161,48.331,16.291,40.201
2019-02-20,62.71,62.065,5.94,3.736,22.05,29.258,30.872,51.115,16.594,41.208
2019-02-21,59.66,60.648,5.0,3.853,18.8,29.706,35.125,52.445,17.023,40.196
2019-02-22,55.59,55.857,1.68,4.028,17.4,30.24,35.502,52.405,17.365,39.239
2019-02-23,58.32,57.424,4.24,4.143,17.12,29.569,34.941,51.426,17.464,38.279
2019-02-24,62.15,61.981,3.27,4.082,18.86,28.048,33.751,49.664,17.489,36.616
2019-02-25,60.3,60.759,18.28,4.661,24.4,27.37,32.719,49.774,19.319,38.269
2019-02-26,60.49,59.523,12.61,4.646,34.16,37.262,31.717,49.692,22.521,42.567
2019-02-27,73.81,71.559,3.67,4.602,33.73,45.644,31.135,48.968,25.253,46.634
2019-02-28,81.01,80.372,0.5,4.925,28.96,48.662,31.36,47.84,26.816,50.483
2019-03-01,82.49,82.492,0.0,4.444,24.25,46.507,32.575,46.28,27.422,50.506
2019-03-02,81.59,81.771,0.0,4.437,21.28,43.48,34.801,44.324,27.358,47.794
2019-03-03,80.6,80.744,0.0,4.746,19.18,39.911,36.726,42.063,26.788,45.227
2019-03-04,79.91,79.995,0.51,4.336,17.8,36.125,35.962,39.603,25.786,42.799
2019-03-05,79.49,79.595,2.94,4.076,19.38,32.494,33.811,37.108,24.537,40.501
2019-03-06,78.53,78.832,13.85,4.236,23.1,29.678,31.876,35.997,24.347,38.326
2019-03-07,75.38,75.93,24.18,4.5,34.91,28.871,30.551,38.693,28.295,40.925
2019-03-08,73.58,73.749,10.54,4.286,48.43,41.645,30.227,40.531,32.602,45.515
2019-03-09,73.63,73.275,10.24,4.27,53.82,51.907,31.185,42.684,36.098,51.908
2019-03-10,84.19,81.824,6.52,4.419,56.05,60.711,33.808,44.313,38.971,58.677
2019-03-11,93.09,92.211,0.34,4.347,47.16,63.543,38.506,45.089,40.919,60.426
2019-03-12,95.17,95.112,9.21,3.829,41.32,62.707,44.717,45.703,42.27,60.416
2019-03-13,93.82,93.986,11.29,4.022,47.45,61.288,49.009,46.265,44.377,60.854
2019-03-14,98.48,97.351,3.8,3.915,58.19,65.291,49.526,45.923,46.487,60.549
2019-03-15,101.57,101.474,0.18,4.445,52.87,67.331,48.749,44.985,47.685,60.259
2019-03-16,99.66,100.238,3.6,4.116,48.66,62.947,47.3,43.644,48.007,59.518
2019-03-17,96.7,96.852,5.82,3.667,49.22,58.471,46.417,42.112,48.051,56.322
2019-03-18,98.79,98.331,2.95,3.856,45.85,54.262,45.916,40.254,48.017,53.297
2019-03-19,99.25,99.606,1.76,4.272,43.17,50.24,43.982,38.206,47.551,50.435
2019-03-20,91.46,93.419,0.53,4.214,39.78,46.274,40.936,36.036,46.625,47.727
2019-03-21,77.1,79.512,0.5,3.765,36.88,42.337,38.474,33.822,45.246,45.164
2019-03-22,63.81,65.804,1.09,3.308,34.53,38.464,36.569,31.631,43.539,42.739
2019-03-23,53.95,55.376,0.03,3.44,32.53,34.849,34.832,29.498,41.649,40.444
2019-03-24,47.03,47.963,1.59,2.932,30.64,31.541,32.94,27.484,39.529,38.273
2019-03-25,42.64,43.324,0.04,4.073,28.87,28.602,31.296,25.586,37.379,36.218
2019-03-26,38.53,39.164,4.58,4.065,30.11,26.066,29.919,23.983,35.106,34.274
2019-03-27,35.58,35.997,1.01,3.98,32.02,24.117,28.738,22.469,32.942,32.434
2019-03-28,32.98,33.431,0.0,3.745,28.77,22.456,27.7,21.093,30.793,30.693
2019-03-29,30.21,30.657,0.01,3.348,26.07,20.864,26.791,19.841,28.777,29.046
2019-03-30,27.72,28.113,0.0,3.593,24.24,19.288,26.003,18.702,26.894,27.487
2019-03-31,25.49,25.837,0.0,3.618,22.77,17.723,25.317,17.665,25.137,26.012
2019-04-01,23.58,23.888,0.59,3.451,21.51,16.224,24.668,16.726,23.498,24.617
2019-04-02,21.87,22.137,0.14,3.357,20.4,14.935,24.001,15.874,21.968,23.296
2019-04-03,20.4,20.632,0.29,3.395,19.41,13.785,23.375,15.104,20.541,22.046
2019-04-04,19.06,19.275,0.08,3.141,18.51,12.777,22.795,14.408,19.209,20.864
2019-04-05,18.09,18.163,14.17,3.232,20.54,12.296,22.319,15.265,19.116,19.745
2019-04-06,19.15,18.662,20.4,3.31,30.95,13.455,22.186,18.661,20.659,22.908
2019-04-07,26.3,24.504,28.4,3.393,51.41,18.079,22.838,26.791,26.714,34.476
2019-04-08,45.2,41.327,7.74,3.283,62.27,35.873,24.831,32.761,31.997,46.95
2019-04-09,65.51,62.855,0.04,2.98,51.95,46.279,28.619,37.902,35.073,58.755
2019-04-10,74.12,73.404,0.0,2.832,42.78,50.761,34.889,41.8,36.468,65.703
2019-04-11,72.65,73.611,0.0,4.005,37.06,49.634,43.568,44.268,36.96,63.703
2019-04-12,63.3,65.061,0.0,3.939,33.67,47.002,51.748,45.377,36.802,60.282
2019-04-13,53.24,54.815,0.0,3.967,31.25,43.446,54.436,45.324,36.18,57.044
2019-04-14,45.05,46.269,0.06,3.25,29.36,39.466,50.445,44.352,35.189,53.98
2019-04-15,38.6,39.559,0.01,2.774,27.78,35.427,45.653,42.702,33.951,51.081
2019-04-16,34.08,34.629,14.37,2.683,31.44,31.974,41.658,42.121,33.74,48.338
2019-04-17,31.85,32.18,0.22,3.203,37.57,29.864,38.669,40.648,34.426,45.742
2019-04-18,29.5,29.939,0.0,3.071,34.25,28.101,36.677,39.005,34.243,43.286
2019-04-19,27.71,27.911,0.0,3.138,30.48,26.246,35.676,37.181,33.513,40.962
2019-04-20,26.03,26.403,0.88,3.434,27.97,24.257,35.637,35.218,32.404,38.762
2019-04-21,23.76,24.056,19.42,2.707,31.95,22.832,36.575,35.954,33.3,36.92
2019-04-22,23.46,23.418,6.81,3.22,41.82,23.015,37.352,35.878,35.264,36.382
2019-04-23,23.44,23.491,0.69,2.851,37.49,23.738,36.717,35.619,36.473,35.872
2019-04-24,22.94,22.99,0.1,3.187,32.37,24.414,36.89,35.117,36.774,35.389
2019-04-25,23.27,23.108,0.03,2.904,29.37,23.829,38.136,34.295,36.439,34.694
2019-04-26,25.0,24.744,0.09,3.094,27.41,22.6,40.563,33.168,35.677,32.832
2019-04-27,24.56,24.818,14.93,3.13,30.01,21.397,42.168,33.443,35.889,31.29
2019-04-28,24.98,24.325,21.05,2.864,41.76,28.253,40.74,36.154,39.516,36.078
2019-04-29,36.33,33.688,0.12,3.231,48.63,45.097,39.742,37.395,43.149,40.608
2019-04-30,51.95,49.819,0.05,2.875,42.8,51.509,40.285,38.335,44.801,44.894
2019-05-01,59.03,58.446,8.76,2.855,37.94,49.844,42.606,39.277,45.771,48.73
2019-05-02,59.32,59.473,0.76,2.925,37.26,47.866,47.159,39.374,46.839,46.114
2019-05-03,56.68,57.486,0.21,2.758,34.52,45.605,52.521,38.893,47.133,43.638
2019-05-04,50.61,51.605,3.05,2.388,33.53,42.641,53.599,37.964,46.892,41.295
2019-05-05,45.4,46.112,0.36,2.335,34.31,39.529,50.305,36.598,46.472,39.078
2019-05-06,41.36,42.104,7.32,2.742,34.16,36.513,47.812,35.333,45.971,36.981
2019-05-07,37.92,38.177,2.8,2.971,34.84,34.063,45.455,33.775,45.821,34.996
2019-05-08,41.56,40.456,0.32,2.506,33.09,31.886,42.375,32.087,45.298,33.118
2019-05-09,49.08,47.926,0.8,2.874,30.91,29.683,40.013,30.337,44.363,31.34
2019-05-10,50.95,51.356,0.57,2.553,28.95,27.444,38.355,28.564,43.117,29.659
2019-05-11,44.73,45.984,11.19,2.807,30.73,25.492,37.357,27.736,42.35,28.209
2019-05-12,38.58,39.33,3.86,2.742,35.44,24.553,36.572,26.695,42.332,27.218
2019-05-13,36.68,36.783,5.61,2.585,34.11,25.849,35.416,25.899,42.121,27.318
2019-05-14,36.1,36.191,0.43,2.554,33.19,27.123,34.937,25.005,41.923,27.413
2019-05-15,36.02,35.966,0.02,2.534,30.42,30.713,35.214,24.075,41.234,27.361
2019-05-16,36.39,36.39,0.24,2.144,28.09,28.958,36.249,23.094,40.159,26.93
2019-05-17,34.87,35.283,0.61,2.583,26.56,26.966,36.955,22.072,38.838,25.486
2019-05-18,31.84,32.359,0.16,2.544,25.33,24.881,36.056,21.027,37.32,24.119
2019-05-19,28.99,29.425,0.02,2.4,24.25,22.78,34.723,19.98,35.616,22.825
2019-05-20,26.72,27.065,0.0,1.436,23.25,20.737,32.942,18.953,33.766,21.602
2019-05-21,24.88,25.157,0.0,2.004,22.33,18.813,31.315,17.962,31.883,20.443
2019-05-22,23.23,23.495,0.77,2.414,21.55,17.024,29.881,17.025,29.934,19.347
2019-05-23,22.66,22.433,32.48,1.927,32.47,18.641,28.905,23.94,34.309,23.399
2019-05-24,40.01,34.362,12.19,1.993,50.15,38.343,29.115,28.865,39.35,30.72
2019-05-25,77.6,72.751,0.05,2.43,48.55,50.876,30.879,33.205,42.678,37.647
2019-05-26,92.52,91.175,0.0,2.125,41.35,56.055,34.504,36.737,44.067,44.202
2019-05-27,96.5,96.163,0.01,2.687,35.48,54.416,40.524,39.141,44.454,45.315
2019-05-28,99.28,98.267,54.4,2.49,51.29,77.715,50.553,62.219,62.241,58.242
2019-05-29,108.13,106.825,0.41,2.386,81.9,113.803,61.982,75.436,73.805,70.474
2019-05-30,117.93,115.862,53.42,2.023,122.79,146.501,68.027,108.292,95.901,99.025
2019-05-31,133.09,130.261,56.19,2.464,232.26,224.346,80.319,152.919,129.75,144.499
2019-06-01,146.06,144.524,4.48,2.216,305.43,268.259,112.127,184.285,148.513,172.944
2019-06-02,155.67,153.939,5.4,2.453,271.01,264.792,177.492,209.667,155.989,200.871
2019-06-03,168.0,165.547,1.04,2.229,221.35,254.025,255.131,226.791,158.741,210.32
2019-06-04,182.23,180.291,0.04,1.94,189.32,242.508,308.121,235.652,159.104,200.804
2019-06-05,189.33,188.618,0.0,2.078,167.1,223.899,344.12,237.183,158.308,191.023
2019-06-06,190.89,190.908,0.0,2.006,150.08,204.398,277.782,232.758,156.836,180.758
2019-06-07,188.78,189.345,0.0,2.297,136.4,185.033,189.501,223.84,154.862,171.044
2019-06-08,184.09,184.984,0.0,1.911,125.02,166.576,142.167,211.796,152.402,161.853
2019-06-09,178.29,179.312,0.0,2.257,115.32,149.458,111.546,197.805,149.509,153.155
2019-06-10,171.79,172.894,0.0,2.158,106.86,133.899,91.459,182.826,146.163,144.925
2019-06-11,165.49,166.477,0.0,2.254,99.39,119.957,77.499,167.6,142.405,137.138
2019-06-12,159.77,160.722,0.0,2.072,92.71,107.588,67.701,152.676,138.265,129.769
2019-06-13,153.92,154.928,0.0,2.161,86.67,96.681,61.03,138.436,133.81,122.796
2019-06-14,147.14,148.382,0.0,2.151,81.2,87.095,56.166,125.128,129.084,116.198
2019-06-15,138.48,140.131,0.0,1.867,76.19,78.682,52.287,112.894,124.142,109.955
2019-06-16,124.75,127.739,0.0,1.952,71.61,71.293,49.104,101.795,119.06,104.047
2019-06-17,97.24,102.914,0.02,2.114,67.39,64.69,46.425,91.835,113.876,98.457
2019-06-18,63.9,68.645,0.0,1.346,63.5,58.951,44.137,82.976,108.621,93.167
2019-06-19,44.74,47.022,0.0,1.501,59.91,53.923,42.157,75.156,103.398,88.162
2019-06-20,35.54,36.693,0.0,1.839,56.58,49.457,40.425,68.293,98.219,83.426
2019-06-21,30.47,31.133,0.0,2.256,53.5,45.478,38.897,62.299,93.08,78.944
2019-06-22,27.51,27.916,0.03,2.065,50.64,41.727,37.537,57.085,87.972,74.704
2019-06-23,25.51,25.794,0.0,2.433,47.98,38.589,36.317,52.562,82.94,70.691
2019-06-24,23.97,24.215,0.03,1.972,45.51,35.567,35.215,48.644,77.972,66.894
2019-06-25,22.44,22.697,0.01,1.983,43.21,32.859,34.21,45.256,73.129,63.301
2019-06-26,22.04,21.691,41.48,1.864,53.89,31.824,33.848,55.031,78.758,68.104
2019-06-27,31.28,28.931,5.77,1.957,75.54,34.675,35.476,60.307,82.783,73.942
2019-06-28,46.13,44.153,0.46,2.102,71.82,40.937,39.751,65.492,83.307,79.466
2019-06-29,51.19,50.974,0.01,2.01,62.33,45.155,47.586,69.583,81.895,84.694
2019-06-30,48.35,49.263,0.0,2.334,55.26,44.648,60.486,72.149,79.632,81.437
2019-07-01,41.23,42.443,5.83,2.146,53.08,43.055,80.718,73.408,77.154,77.063
2019-07-02,35.56,36.312,5.59,1.985,54.15,41.218,94.185,73.412,75.27,73.363
2019-07-03,32.26,32.684,1.97,2.056,50.71,39.403,84.476,72.22,73.727,69.863
2019-07-04,30.45,30.684,0.08,1.878,47.24,39.702,75.254,70.142,71.972,66.551
2019-07-05,29.13,29.365,0.38,1.705,44.86,37.16,68.981,67.424,69.943,63.417
2019-07-06,27.16,27.559,0.0,1.752,42.83,34.42,65.024,64.284,67.735,60.011
2019-07-07,24.51,24.966,0.0,2.046,40.98,31.609,61.829,60.91,65.348,56.789
2019-07-08,21.85,22.254,0.0,2.036,39.25,28.857,57.275,57.455,62.791,53.739
2019-07-09,19.88,20.171,0.0,1.589,37.62,26.26,52.413,54.033,60.098,50.854
2019-07-10,18.35,18.574,0.05,1.795,36.07,23.881,48.605,50.73,57.338,48.123
2019-07-11,17.27,17.417,0.0,2.115,34.59,21.751,45.459,47.603,54.52,45.54
2019-07-12,16.5,16.623,0.02,2.502,33.18,19.871,42.803,44.686,51.635,43.095
2019-07-13,15.8,15.919,0.0,2.704,31.84,18.229,40.544,41.998,48.681,40.781
2019-07-14,15.12,15.233,0.01,2.515,30.56,16.804,38.637,39.544,45.665,38.592
2019-07-15,14.57,14.648,4.97,2.014,29.87,15.716,37.066,37.502,42.818,36.521
