data,Q_obs,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2020-07-29,18.69,1.57,2.471,35.56,17.812,40.191,29.102,31.978,15.741
2020-07-30,20.97,0.0,2.101,27.06,17.244,38.786,28.303,31.339,15.571
2020-07-31,20.01,0.0,2.026,24.58,16.171,36.317,27.075,30.307,15.432
2020-08-01,18.55,0.0,1.935,23.11,15.09,34.86,25.699,29.183,15.317
2020-08-02,16.93,0.0,2.209,21.99,14.014,33.768,24.346,28.093,15.219
2020-08-03,14.71,0.0,2.344,21.03,13.121,32.744,23.095,27.076,15.134
2020-08-04,14.39,0.0,2.657,20.16,12.325,31.781,21.968,26.14,15.06
2020-08-05,14.89,0.01,2.575,19.35,11.619,30.874,20.957,25.272,14.993
2020-08-06,14.37,0.0,2.62,18.61,11.008,30.019,20.047,24.464,14.933
2020-08-07,12.72,0.0,2.744,17.91,10.461,29.212,19.216,23.704,14.876
2020-08-08,12.56,0.01,2.753,17.26,9.998,28.449,18.45,22.981,14.823
2020-08-09,11.45,0.0,2.573,16.65,9.593,27.726,17.736,22.286,14.772
2020-08-10,10.56,0.01,2.628,16.08,9.239,27.04,17.062,21.615,14.721
2020-08-11,10.26,0.0,3.299,15.55,8.899,26.39,16.424,20.964,14.671
2020-08-12,9.73,3.74,3.066,57.11,9.943,25.778,16.318,20.738,14.624
2020-08-13,24.38,43.76,2.701,90.72,25.607,30.53,84.956,90.179,42.099
2020-08-14,67.64,4.24,2.684,93.97,32.886,52.575,107.104,109.797,66.703
2020-08-15,119.62,28.65,2.33,84.21,66.3,62.351,139.384,143.998,90.116
2020-08-16,137.77,5.6,2.588,62.71,86.379,94.082,141.085,144.904,111.212
2020-08-17,95.48,1.12,2.314,44.89,85.589,92.173,129.499,131.275,98.888
2020-08-18,67.17,27.25,2.707,98.73,107.777,81.975,139.28,150.99,117.501
2020-08-19,128.58,10.58,3.532,103.82,124.992,134.744,134.618,150.978,139.617
2020-08-20,127.5,1.26,2.953,66.25,121.001,144.715,122.159,136.794,126.583
2020-08-21,92.23,0.2,2.973,54.56,109.728,114.223,107.116,118.69,109.221
2020-08-22,70.0,0.0,2.888,49.72,96.307,94.869,92.517,101.143,94.592
2020-08-23,56.65,0.0,3.522,46.41,83.81,86.333,79.919,85.812,82.268
2020-08-24,49.35,0.0,3.374,43.65,72.708,80.178,69.763,73.06,71.881
2020-08-25,44.23,0.0,3.677,41.16,63.093,74.777,61.881,62.734,63.125
2020-08-26,40.56,0.0,2.336,38.86,54.894,70.021,55.864,54.482,55.744
2020-08-27,37.48,0.0,2.361,36.7,47.97,65.82,51.265,47.954,49.523
2020-08-28,34.29,0.0,3.367,34.69,42.155,62.083,47.697,42.8,44.277
2020-08-29,31.54,0.0,3.267,32.81,37.289,58.733,44.856,38.707,39.853
2020-08-30,30.82,0.01,3.578,31.06,33.225,55.714,42.518,35.438,36.119
2020-08-31,29.12,0.0,2.415,29.43,29.825,52.985,40.526,32.8,32.968
2020-09-01,27.04,0.02,2.812,27.91,26.983,50.506,38.774,30.661,30.309
2020-09-02,25.53,0.01,3.585,26.49,24.596,48.247,37.193,28.899,28.061
2020-09-03,23.36,0.45,3.699,25.21,22.738,46.178,35.742,27.413,26.16
2020-09-04,20.69,0.01,2.971,23.99,21.085,44.279,34.381,26.139,24.551
2020-09-05,18.78,0.0,2.682,22.82,19.622,42.528,33.092,25.03,23.188
2020-09-06,17.57,0.0,3.242,21.76,18.341,40.91,31.864,24.05,22.03
2020-09-07,16.64,0.0,3.607,20.78,17.104,39.411,30.689,23.162,21.045
2020-09-08,15.43,0.0,2.152,19.86,16.155,38.019,29.562,22.338,20.207
2020-09-09,16.33,0.0,2.086,19.02,15.081,36.722,28.479,21.579,19.493
2020-09-10,15.56,0.0,2.283,18.24,14.39,35.511,27.439,20.87,18.882
2020-09-11,15.03,0.0,2.848,17.52,13.804,34.379,26.437,20.2,18.356
2020-09-12,15.37,0.0,2.038,16.86,13.037,33.318,25.473,19.555,17.904
2020-09-13,13.91,0.0,1.992,16.24,12.54,32.321,24.544,18.936,17.514
2020-09-14,12.3,0.0,1.962,15.67,12.157,31.384,23.649,18.341,17.175
2020-09-15,12.51,0.0,2.445,15.15,11.803,30.501,22.788,17.766,16.878
2020-09-16,12.04,1.04,2.539,15.29,11.838,29.668,21.996,17.208,16.618
2020-09-17,12.54,11.96,2.758,31.97,15.875,28.998,26.352,21.988,16.391
2020-09-18,15.35,0.16,2.787,31.54,17.054,28.712,27.226,23.029,16.192
2020-09-19,15.06,0.0,3.085,19.67,16.569,27.975,26.71,22.403,16.017
2020-09-20,13.4,0.0,2.956,16.7,15.667,27.034,25.371,21.153,15.862
2020-09-21,12.08,0.02,3.903,15.31,14.68,26.324,23.731,19.755,15.719
2020-09-22,11.31,0.0,3.188,14.45,13.719,25.709,22.107,18.404,15.585
2020-09-23,10.79,0.0,2.984,13.84,12.838,25.123,20.641,17.175,15.46
2020-09-24,10.44,0.0,2.49,13.35,12.053,24.564,19.371,16.084,15.342
2020-09-25,10.49,0.0,2.794,12.94,11.366,24.032,18.285,15.124,15.229
2020-09-26,9.9,0.0,3.28,12.58,10.769,23.523,17.353,14.276,15.12
2020-09-27,8.34,7.23,3.562,36.69,12.806,23.061,18.419,15.25,15.018
2020-09-28,10.29,26.44,2.46,54.24,22.56,24.39,43.469,40.145,29.677
2020-09-29,19.49,0.0,2.614,36.76,25.229,30.658,50.932,46.595,42.05
2020-09-30,17.74,0.88,1.728,22.54,24.459,29.781,51.267,45.039,37.741
2020-10-01,13.53,0.03,2.206,18.39,22.584,25.233,47.353,40.563,34.102
2020-10-02,10.98,0.0,3.089,16.22,20.402,23.763,41.864,35.446,31.028
2020-10-03,9.16,5.46,3.344,17.51,20.213,23.453,37.464,31.633,28.431
2020-10-04,8.75,0.27,3.637,16.96,19.044,23.721,33.068,27.768,26.235
2020-10-05,9.07,0.0,3.139,14.59,17.319,23.221,29.297,24.277,24.376
2020-10-06,8.0,0.0,2.796,13.64,15.617,22.318,26.202,21.299,22.798
2020-10-07,7.93,0.59,2.954,13.09,14.29,21.777,23.746,18.829,21.458
2020-10-08,9.27,21.93,3.187,36.49,20.77,23.233,39.113,34.621,27.003
2020-10-09,16.21,13.0,3.534,47.07,26.839,32.143,49.174,44.769,40.266
2020-10-10,21.7,0.33,3.335,31.79,27.199,38.894,50.657,44.891,44.786
2020-10-11,20.17,0.0,3.345,20.23,25.143,33.504,47.833,41.052,40.023
2020-10-12,14.68,0.0,3.306,16.97,22.517,27.428,43.063,36.108,36.005
2020-10-13,10.72,0.0,3.152,15.31,19.956,25.75,37.98,31.285,32.612
2020-10-14,8.76,1.05,3.202,14.27,17.987,25.144,33.447,27.043,29.745
2020-10-15,8.11,1.13,2.79,13.54,16.461,24.576,29.725,23.497,27.322
2020-10-16,7.85,0.01,2.399,12.96,14.831,24.04,26.749,20.6,25.272
2020-10-17,7.47,0.0,2.926,12.5,13.288,23.528,24.418,18.261,23.536
2020-10-18,6.84,0.0,3.616,12.1,11.942,23.039,22.591,16.375,22.061
2020-10-19,5.78,0.02,3.379,11.75,10.805,22.571,21.138,14.846,20.808
2020-10-20,5.8,0.1,4.234,11.44,9.885,22.124,19.954,13.599,19.739
2020-10-21,5.82,0.0,3.429,11.17,9.1,21.696,18.961,12.566,18.827
2020-10-22,5.71,0.0,4.43,10.92,8.415,21.286,18.101,11.702,18.045
2020-10-23,5.73,0.03,4.211,10.69,7.796,20.893,17.336,10.961,17.372
2020-10-24,5.72,5.16,3.742,14.77,9.185,20.531,17.596,11.122,16.796
2020-10-25,5.73,0.92,2.776,15.54,9.76,20.229,17.285,10.795,16.302
2020-10-26,5.84,0.15,3.053,12.21,9.541,19.877,16.732,10.281,15.873
2020-10-27,6.13,0.69,3.46,11.03,9.282,19.501,16.06,9.718,15.5
2020-10-28,5.82,0.0,3.945,10.47,8.788,19.167,15.339,9.168,15.171
2020-10-29,5.48,1.66,4.449,15.69,8.833,18.854,14.731,8.684,14.88
2020-10-30,5.57,10.12,4.063,17.43,12.094,18.621,17.78,11.62,14.626
2020-10-31,5.82,1.13,4.196,13.35,13.221,18.594,18.393,12.169,14.402
2020-11-01,5.56,0.01,4.029,11.13,12.726,18.297,17.998,11.671,14.203
2020-11-02,5.23,0.0,3.421,10.37,11.711,17.851,17.02,10.793,14.022
2020-11-03,5.26,3.91,4.659,13.76,12.046,17.544,16.387,10.239,13.858
2020-11-04,5.14,0.16,3.57,13.57,11.624,17.287,15.402,9.453,13.706
2020-11-05,5.13,0.0,4.021,10.76,10.737,17.038,14.389,8.634,13.564
2020-11-06,5.0,0.0,3.954,9.97,9.807,16.797,13.435,7.863,13.428
2020-11-07,4.96,0.0,4.07,9.57,8.946,16.564,12.583,7.169,13.298
2020-11-08,4.9,0.37,5.016,9.55,8.313,16.338,11.848,6.553,13.173
2020-11-09,4.56,7.84,3.88,17.88,10.469,16.137,13.422,7.88,13.055
2020-11-10,5.82,4.45,3.652,20.81,12.421,16.001,14.286,8.462,12.945
2020-11-11,13.17,19.61,4.272,32.49,19.279,16.448,27.964,20.828,20.748
2020-11-12,15.68,1.55,4.919,29.56,21.316,18.631,31.797,23.763,27.33
2020-11-13,17.52,0.15,5.111,16.76,20.253,18.268,31.561,22.618,24.974
2020-11-14,13.63,0.18,4.457,13.15,18.376,16.41,28.999,20.007,22.978
2020-11-15,9.49,25.76,4.836,41.15,25.407,17.714,49.517,39.393,29.945
2020-11-16,11.44,1.89,4.991,40.63,27.185,25.001,53.97,43.001,35.826
2020-11-17,9.95,0.37,4.158,20.62,25.395,24.397,52.258,39.956,32.132
2020-11-18,9.57,10.02,4.592,27.05,26.158,19.849,50.733,38.156,29.011
2020-11-19,13.49,15.38,5.271,43.22,29.929,22.715,54.232,42.17,34.217
2020-11-20,21.7,0.22,5.35,36.2,29.054,29.226,51.299,39.502,38.614
2020-11-21,25.24,2.79,4.652,22.98,27.022,26.898,46.64,34.676,34.486
2020-11-22,24.19,0.22,4.96,18.1,24.121,21.772,41.184,29.392,31.002
2020-11-23,17.42,0.07,5.967,14.73,21.003,20.349,36.01,24.514,28.054
2020-11-24,12.54,0.0,4.974,13.19,18.072,19.97,31.584,20.329,25.558
2020-11-25,9.77,0.0,3.865,12.24,15.524,19.614,28.015,16.872,23.443
2020-11-26,7.79,3.1,4.462,16.36,14.448,19.28,25.57,14.306,21.653
2020-11-27,8.24,18.19,4.407,35.31,19.423,19.924,35.426,23.615,22.321
2020-11-28,11.99,8.95,4.534,38.54,23.193,23.94,40.439,27.877,26.887
2020-11-29,18.08,12.45,4.513,38.91,27.001,27.01,46.091,32.532,35.756
2020-11-30,28.57,3.58,4.859,34.55,27.55,29.53,45.879,31.6,39.243
2020-12-01,24.7,0.46,5.122,22.51,25.484,26.952,42.774,28.224,34.994
2020-12-02,17.69,1.31,5.314,19.43,22.989,22.906,38.6,24.286,31.409
2020-12-03,38.67,25.81,4.701,41.21,29.264,25.451,58.333,44.629,38.509
2020-12-04,88.46,4.16,3.539,45.7,31.039,40.574,62.841,48.727,45.072
2020-12-05,82.17,33.01,4.341,55.13,53.987,49.709,100.265,86.901,66.49
2020-12-06,104.63,7.11,4.831,58.1,70.077,84.12,109.278,94.893,86.086
2020-12-07,84.48,0.66,4.941,38.92,68.711,82.459,105.212,88.143,76.657
2020-12-08,71.04,1.73,4.436,27.11,62.845,58.887,94.585,76.517,66.649
2020-12-09,52.51,0.27,4.177,22.37,55.456,49.647,82.008,64.31,58.217
2020-12-10,41.62,0.11,3.759,19.4,48.172,47.013,70.23,53.274,51.108
2020-12-11,33.35,1.11,4.147,17.73,42.027,45.011,60.402,43.961,45.115
2020-12-12,28.88,0.86,4.553,16.56,36.746,43.182,52.658,36.369,40.06
2020-12-13,29.05,1.47,4.227,18.56,32.425,41.501,46.8,30.321,35.797
2020-12-14,30.01,5.07,4.964,22.72,30.145,39.963,43.254,26.391,32.205
2020-12-15,40.08,24.77,4.631,75.69,35.916,42.35,62.219,46.71,37.222
2020-12-16,71.75,1.06,5.524,76.68,36.104,56.444,66.686,50.487,41.466
2020-12-17,56.32,4.92,5.293,41.47,34.766,54.048,66.321,48.153,37.018
2020-12-18,57.12,0.29,5.517,31.9,31.78,44.846,62.024,42.898,33.272
2020-12-19,64.64,9.85,5.475,34.79,31.656,42.148,59.822,40.893,30.116
2020-12-20,94.97,24.45,4.648,63.31,44.777,48.746,76.774,60.732,40.256
2020-12-21,175.15,0.17,3.388,57.98,50.913,69.051,78.787,62.88,48.828
2020-12-22,128.96,0.01,3.333,34.68,49.453,64.526,75.185,57.827,43.282
2020-12-23,86.11,0.24,4.339,28.22,44.167,51.806,68.624,50.573,38.612
2020-12-24,63.49,0.01,4.287,25.02,38.871,47.231,61.356,43.284,34.674
2020-12-25,49.78,0.0,5.293,22.91,34.023,45.218,54.643,36.796,31.349
2020-12-26,40.63,0.0,4.845,21.28,29.751,43.374,48.974,31.326,28.542
2020-12-27,35.16,0.07,5.334,19.91,26.084,41.68,44.403,26.847,26.169
2020-12-28,31.36,3.29,5.119,23.62,24.034,40.119,41.175,23.527,24.166
2020-12-29,33.34,7.19,5.324,28.92,24.319,38.76,40.291,22.568,22.478
2020-12-30,50.86,1.41,5.314,25.03,23.214,37.751,38.668,20.798,21.051
2020-12-31,47.4,10.28,4.65,19.47,24.898,36.781,40.625,22.758,19.849
