data,Q_obs,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2017-02-20,18.04,1.39,3.963,21.5,28.384,33.899,48.629,8.564,28.174
2017-02-21,12.18,0.0,3.927,19.09,24.92,31.741,46.248,7.56,25.951
2017-02-22,8.36,0.05,4.096,17.67,22.311,29.847,44.332,6.845,24.215
2017-02-23,7.0,7.52,4.238,18.96,20.333,28.473,43.604,6.827,22.839
2017-02-24,8.35,1.67,4.184,18.41,18.82,27.51,42.584,6.584,21.722
2017-02-25,9.38,2.61,4.553,17.42,17.651,25.829,41.489,6.312,20.791
2017-02-26,10.78,1.51,4.73,16.17,16.733,24.511,40.309,6.062,19.995
2017-02-27,11.65,10.84,4.846,25.41,16.0,23.85,40.882,7.028,19.298
2017-02-28,12.6,3.89,5.046,20.38,15.403,23.654,40.549,7.185,18.676
2017-03-01,9.99,15.4,4.565,24.08,14.91,23.708,43.066,9.587,18.109
2017-03-02,13.68,3.41,4.65,20.35,16.742,25.52,43.065,9.844,17.585
2017-03-03,18.42,10.59,4.87,23.97,18.082,23.889,43.3,10.432,17.208
2017-03-04,14.99,2.26,4.541,20.92,16.823,24.619,41.917,9.914,16.831
2017-03-05,16.19,14.47,4.43,31.37,18.041,24.703,43.011,11.476,21.963
2017-03-06,24.76,1.03,4.281,24.56,21.915,27.95,41.933,11.163,25.824
2017-03-07,19.96,0.08,4.669,20.02,26.857,23.987,39.906,10.247,23.144
2017-03-08,14.77,0.18,4.395,17.94,23.362,22.136,37.637,9.27,21.101
2017-03-09,10.09,1.38,4.459,16.73,20.724,21.243,35.569,8.427,19.522
2017-03-10,8.75,0.8,4.545,15.82,18.723,20.432,33.807,7.766,18.281
2017-03-11,8.93,0.43,4.454,15.49,17.191,19.689,32.345,7.269,17.28
2017-03-12,7.16,16.96,4.092,22.49,16.004,20.178,35.463,10.21,16.461
2017-03-13,8.05,0.27,4.192,18.87,15.075,21.76,35.876,10.608,15.773
2017-03-14,7.75,0.01,4.068,16.55,15.761,19.558,34.837,10.054,15.182
2017-03-15,5.44,0.31,4.629,15.48,14.847,18.466,33.16,9.26,14.662
2017-03-16,5.22,10.42,4.225,17.24,14.133,18.332,33.043,9.626,14.195
2017-03-17,7.29,6.48,3.985,18.43,13.563,18.928,32.646,9.591,13.768
2017-03-18,9.88,0.72,4.084,16.65,13.107,18.296,31.482,9.077,13.372
2017-03-19,11.9,0.07,4.589,15.24,13.448,17.215,30.028,8.474,13.0
2017-03-20,14.21,0.0,4.384,14.38,12.967,16.608,28.587,7.931,12.647
2017-03-21,12.56,0.03,4.038,13.82,12.576,16.144,27.301,7.491,12.31
2017-03-22,10.54,0.0,3.601,13.42,12.249,15.711,26.204,7.15,11.987
2017-03-23,7.92,0.96,3.656,13.29,11.967,15.306,25.286,6.892,11.675
2017-03-24,6.69,0.56,3.128,12.95,11.716,14.925,24.494,6.698,11.374
2017-03-25,5.03,0.03,4.29,12.65,11.486,14.567,23.788,6.551,11.082
2017-03-26,2.97,0.7,4.148,12.4,11.27,14.229,23.152,6.433,10.799
2017-03-27,4.08,0.4,4.196,12.17,11.062,13.91,22.558,6.337,10.524
2017-03-28,5.19,0.2,3.912,11.95,10.855,13.609,21.995,6.254,10.256
2017-03-29,5.27,0.42,3.626,11.75,10.653,13.324,21.458,6.178,9.996
2017-03-30,5.25,0.0,3.814,11.54,10.453,13.053,20.938,6.107,9.742
2017-03-31,6.54,0.01,3.758,11.34,10.255,12.797,20.435,6.038,9.495
2017-04-01,7.14,0.02,3.456,11.14,10.048,12.553,19.946,5.968,9.255
2017-04-02,5.4,0.0,3.431,10.95,9.851,12.321,19.47,5.899,9.02
2017-04-03,6.21,0.04,3.743,10.76,9.657,12.099,19.007,5.828,8.792
2017-04-04,4.64,6.69,3.356,12.86,9.459,11.895,19.23,6.093,8.57
2017-04-05,5.03,36.92,3.603,33.56,12.027,15.136,39.559,21.403,20.395
2017-04-06,11.06,8.41,3.542,31.21,18.089,23.22,47.008,24.914,32.945
2017-04-07,16.98,0.32,3.676,22.67,17.767,20.036,46.135,23.147,30.605
2017-04-08,14.89,0.02,3.464,18.03,17.302,16.284,41.388,19.843,25.484
2017-04-09,11.43,0.01,2.996,15.81,15.163,15.341,35.83,16.532,21.72
2017-04-10,8.26,2.38,3.039,14.69,13.572,14.952,31.005,13.746,18.94
2017-04-11,6.45,4.42,4.283,15.26,12.396,14.613,27.495,11.688,16.869
2017-04-12,5.5,0.06,3.977,14.22,11.527,14.309,24.78,10.094,15.309
2017-04-13,5.99,0.12,4.157,13.33,10.887,13.96,22.747,8.902,14.116
2017-04-14,6.47,0.0,3.568,13.21,10.415,13.645,21.234,8.031,13.185
2017-04-15,5.34,0.01,2.809,12.75,10.06,13.357,20.098,7.402,12.443
2017-04-16,4.58,3.05,2.965,12.92,9.796,13.087,19.364,6.978,11.84
2017-04-17,6.26,0.05,3.388,12.6,9.592,12.835,18.71,6.665,11.336
2017-04-18,7.31,0.01,3.179,12.1,9.416,12.585,18.12,6.429,10.904
2017-04-19,7.46,0.0,3.283,11.74,9.27,12.349,17.581,6.25,10.526
2017-04-20,6.38,8.17,3.481,13.77,9.144,12.233,18.091,6.698,10.188
2017-04-21,6.93,3.78,2.899,12.8,9.028,12.265,18.182,6.782,9.879
2017-04-22,10.41,1.16,3.513,12.21,8.929,11.957,17.812,6.66,9.594
2017-04-23,10.25,0.01,3.06,11.69,8.836,11.658,17.203,6.478,9.326
2017-04-24,8.34,0.01,3.227,11.3,8.747,11.452,16.536,6.298,9.072
2017-04-25,3.91,0.04,3.161,11.18,8.661,11.27,15.905,6.139,8.83
2017-04-26,7.65,28.59,3.351,23.96,9.939,13.347,27.659,15.346,12.399
2017-04-27,21.06,0.01,3.307,18.74,13.198,17.777,31.261,17.049,15.098
2017-04-28,20.06,0.01,3.037,14.93,13.655,13.974,30.417,15.883,13.365
2017-04-29,14.6,0.0,3.429,13.32,12.324,12.659,27.533,13.917,12.055
2017-04-30,10.83,0.0,3.053,12.45,11.322,12.417,24.284,11.984,11.053
2017-05-01,9.22,0.0,2.936,11.91,10.572,12.188,21.442,10.364,10.275
2017-05-02,8.29,1.51,3.025,11.67,10.005,11.972,19.253,9.102,9.659
2017-05-03,6.63,3.36,2.812,14.13,9.575,11.791,17.786,8.202,9.162
2017-05-04,5.03,15.16,2.557,20.89,9.241,12.793,20.104,10.055,8.75
2017-05-05,8.53,1.21,2.341,16.52,10.077,14.878,20.382,10.073,8.401
2017-05-06,9.04,0.08,2.796,13.79,10.698,12.851,19.564,9.444,8.099
2017-05-07,6.57,0.01,3.043,12.65,10.083,12.092,18.285,8.692,7.83
2017-05-08,4.43,0.02,2.541,12.04,9.615,11.878,16.986,8.013,7.587
2017-05-09,3.61,0.09,3.045,11.67,9.262,11.675,15.86,7.464,7.363
2017-05-10,3.08,0.11,2.812,11.41,8.983,11.482,14.949,7.042,7.154
2017-05-11,3.05,0.01,3.02,11.24,8.768,11.298,14.227,6.726,6.957
2017-05-12,3.02,0.0,2.949,11.07,8.591,11.122,13.65,6.49,6.77
2017-05-13,2.31,0.8,2.864,25.19,8.439,10.953,13.186,6.313,6.591
2017-05-14,5.75,23.25,2.893,19.11,8.303,12.406,20.931,12.384,6.681
2017-05-15,9.75,0.02,2.782,15.05,10.13,15.539,23.283,13.499,6.716
2017-05-16,7.86,0.0,2.253,13.42,11.495,12.751,22.688,12.714,6.451
2017-05-17,7.33,0.0,2.478,12.58,10.564,11.774,20.737,11.403,6.219
2017-05-18,22.46,53.34,2.623,97.44,32.323,24.456,61.435,43.947,36.938
2017-05-19,196.72,54.42,2.407,207.3,100.605,83.314,118.424,89.289,123.955
2017-05-20,148.09,0.53,1.429,138.32,123.935,128.554,130.351,92.032,156.645
2017-05-21,73.95,2.71,2.196,83.58,99.572,82.837,119.197,79.745,116.897
2017-05-22,50.14,0.08,2.549,58.95,77.432,65.681,99.337,64.256,88.608
2017-05-23,38.05,6.35,2.23,52.14,60.916,60.423,80.154,50.568,69.37
2017-05-24,34.52,2.01,2.173,41.32,48.617,58.262,64.237,39.26,55.689
2017-05-25,30.38,0.01,2.573,33.98,41.921,50.887,52.289,30.564,45.021
2017-05-26,23.64,0.19,2.313,29.45,34.533,45.727,43.838,24.147,37.345
2017-05-27,22.22,14.01,2.76,39.02,29.052,46.709,41.018,22.453,36.428
2017-05-28,27.07,16.07,2.636,37.04,39.736,59.06,41.993,23.903,45.654
2017-05-29,24.69,0.68,2.572,31.09,46.972,63.468,40.547,22.158,48.261
2017-05-30,22.16,10.91,2.134,47.53,44.325,55.787,39.769,21.407,45.76
2017-05-31,44.26,46.65,2.527,109.38,76.798,90.063,70.343,57.17,75.413
2017-06-01,103.15,3.76,2.366,79.84,104.804,143.2,78.852,62.313,93.899
2017-06-02,75.4,0.07,2.544,56.99,87.455,101.511,75.379,56.027,76.802
2017-06-03,54.45,0.01,2.405,46.07,70.657,79.381,66.665,46.843,63.419
2017-06-04,42.75,2.62,2.16,50.11,56.87,68.689,57.373,38.167,53.663
2017-06-05,45.67,23.97,2.244,65.81,52.541,75.14,58.03,42.908,59.017
2017-06-06,80.45,28.71,2.11,71.08,83.689,115.17,67.166,58.539,82.347
2017-06-07,129.57,2.09,2.288,63.85,93.202,131.624,66.587,56.778,87.78
2017-06-08,77.94,12.51,2.023,66.37,83.277,105.282,63.614,53.156,80.636
2017-06-09,72.31,0.42,2.444,55.15,76.95,101.222,57.584,45.738,75.652
2017-06-10,66.58,0.01,2.23,46.7,68.32,81.085,51.161,38.204,64.776
2017-06-11,60.42,0.0,2.37,41.42,55.573,68.61,45.541,31.848,56.741
2017-06-12,53.53,0.0,2.059,37.65,46.023,60.305,41.098,26.925,50.75
2017-06-13,46.03,0.02,2.287,34.81,38.852,53.753,37.762,23.293,46.228
2017-06-14,40.17,0.06,2.331,32.58,33.453,48.464,35.299,20.696,42.761
2017-06-15,35.64,0.01,2.057,30.77,29.368,44.115,33.465,18.879,40.05
2017-06-16,29.66,0.0,2.001,29.25,26.257,40.484,32.057,17.631,37.884
2017-06-17,23.94,0.01,2.073,27.95,23.866,37.413,30.927,16.786,36.111
2017-06-18,20.03,0.0,1.356,26.81,22.005,34.783,29.977,16.222,34.621
2017-06-19,19.52,5.62,1.654,28.65,20.532,33.052,29.616,16.319,33.338
2017-06-20,26.14,1.3,1.986,26.49,19.345,32.003,29.038,16.19,32.208
2017-06-21,27.84,0.2,2.299,24.94,18.369,29.628,28.319,16.006,31.191
2017-06-22,25.03,0.04,2.188,23.89,17.55,27.844,27.545,15.833,30.259
2017-06-23,22.72,0.03,2.489,23.05,16.848,26.401,26.778,15.693,29.393
2017-06-24,21.24,0.0,2.124,22.32,16.232,25.11,26.045,15.583,28.579
2017-06-25,19.41,0.01,2.159,21.66,15.676,23.949,25.355,15.5,27.806
2017-06-26,17.54,0.0,1.871,21.06,15.17,22.899,24.703,15.433,27.068
2017-06-27,17.37,0.03,2.09,20.49,14.704,21.947,24.085,15.377,26.359
2017-06-28,18.42,0.01,2.343,19.96,14.266,21.078,23.494,15.327,25.675
2017-06-29,17.27,0.01,2.344,19.45,13.853,20.283,22.925,15.276,25.013
2017-06-30,15.76,0.0,2.505,18.97,13.458,19.553,22.375,15.222,24.372
2017-07-01,15.56,0.0,2.228,18.5,13.067,18.88,21.841,15.164,23.749
